index,rec_1,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_2
2117,,,,,,,,,,"Sekita, Osamu:Director","Watanabe, Jun:Sound Director","Matsuura, Noriyoshi:Sound Director","Ozawa, Kazuhiro:Episode Director",Shin Captain Tsubasa,#3431,#5747,"12,725",1,0,0,"['Sekita, Osamu', 'Director'], ['Watanabe, Jun', 'Sound Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Ozawa, Kazuhiro', 'Episode Director']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 1, 1989 to Jul 1, 1990","Producers, 
Movic,       Shueisha,       CBS,       animate","Source, 
  Manga","Genre, 
SportsSports","Theme, 
Team SportsTeam Sports","Demographic, 
ShounenShounen","Duration, 
  26 min. per ep.","Rating, 
  G - All Ages","Score, 
7.161 (scored by 71067,106 users)
      


1
          indicates a weighted score.","Ranked, 
  #34312

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5747","Adaptation:: /manga/1789/Captain_Tsubasa, Sequel:: /anime/1674/Captain_Tsubasa_J, Prequel:: /anime/2116/Captain_Tsubasa",
1324,Angel's Feather,D.N.Angel,Yami no Matsuei,Kashou no Tsuki: Aki Kyougen,Ayashi no Ceres,Boku no Chikyuu wo Mamotte,Be-Boy Kidnapp'n Idol,,,"Oonuki, Kenichi:Director","Kogawa, Yoriyasu:Director","Taniguchi, Gorou:Production Manager","Kouga, Yun:Original Character Design",Earthian,#9431,#6073,"11,097",3,2,6,"['Oonuki, Kenichi', 'Director'], ['Kogawa, Yoriyasu', 'Director'], ['Taniguchi, Gorou', 'Production Manager'], ['Kouga, Yun', 'Original Character Design']","Episodes, 
  4","Status, 
  Finished Airing","Aired, 
  Jul 26, 1989 to Dec 21, 1996","Producers, 
Youmex","Source, 
  Manga","Genres, 
Boys LoveBoys Love,         DramaDrama","Demographic, 
ShoujoShoujo","Duration, 
  35 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.011 (scored by 38513,851 users)
      


1
          indicates a weighted score.","Ranked, 
  #94312

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6073","Members, 
    11,097",Adaptation:: /manga/753/Earthian,Tenshi Kinryouku
4639,Mawaru Penguindrum,Suzumiya Haruhi no Yuuutsu,Vlad Love,Shoujo Kakumei Utena,Memory,Yojouhan Shinwa Taikei,Yojouhan Time Machine Blues,Kyousou Giga (TV),,"Oshii, Mamoru:Director","Nanke, Kouji:Episode Director","Kawai, Kenji:Theme Song Arrangement","Chiba, Shigeru:Recording",Gosenzo-sama Banbanzai!,#2431,#6500,"9,475",5,1,1,"['Oshii, Mamoru', 'Director'], ['Nanke, Kouji', 'Episode Director'], ['Kawai, Kenji', 'Theme Song Arrangement'], ['Chiba, Shigeru', 'Recording']","Type, 
OVA","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Aug 5, 1989 to Jan 25, 1990","Studios, 
Pierrot","Source, 
  Original","Genres, 
Avant GardeAvant Garde,         ComedyComedy,         DramaDrama,         Sci-FiSci-Fi","Theme, 
PsychologicalPsychological","Duration, 
  30 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.351 (scored by 25882,588 users)
      


1
          indicates a weighted score.","Ranked, 
  #24312

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6500",Summary:: /anime/4640/Maroko,3-gatsu no Lion
434,Plastic Little,Haou Taikei Ryuu Knight,Legend of Crystania,Amon Saga,Eiyuu Gaiden Mozaicka,Genmu Senki Leda,Time Slip Ichimannen: Prime Rose,Xanadu Dragonslayer Densetsu,Tobira wo Akete,"Yoshimoto, Kinji:Director","Yamada, Etsuji:Sound Director","Urushihara, Satoshi:Creator","Itou, Kouji:Key Animation",Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,#11370,#6800,"8,434",3,2,4,"['Yoshimoto, Kinji', 'Director'], ['Yamada, Etsuji', 'Sound Director'], ['Urushihara, Satoshi', 'Creator'], ['Itou, Kouji', 'Key Animation']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 25, 1989","Studios, 
AIC","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Duration, 
  42 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.531 (scored by 36663,666 users)
      


1
          indicates a weighted score.","Ranked, 
  #113702

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6800","Members, 
    8,434","Adaptation:: /manga/1780/Legend_of_Lemnear, Alternative version:: /anime/37506/Legend_of_Lemnear__Kyokuguro_no_Tsubasa_Valkisas_Pilot_Film",Bastard!! Ankoku no Hakaishin
2306,,,,,,,,,,"Yatate, Hajime:Producer","Amino, Tetsurou:Director","Chiba, Kouichi:Sound Director","Tomino, Yoshiyuki:Original Creator",Kidou Senshi SD Gundam no Gyakushuu,#8431,#9204,"3,801",0,0,0,"['Yatate, Hajime', 'Producer'], ['Amino, Tetsurou', 'Director'], ['Chiba, Kouichi', 'Sound Director'], ['Tomino, Yoshiyuki', 'Original Creator']","Type, 
OVA","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Jul 15, 1989","Studios, 
Sunrise","Source, 
  Original","Genre, 
ComedyComedy","Themes, 
MechaMecha,         ParodyParody","Duration, 
  12 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.201 (scored by 14281,428 users)
      


1
          indicates a weighted score.","Ranked, 
  #84312

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9204",Other:: /anime/2302/Kidou_Senshi_SD_Gundam_Mk-I,
4389,Sonic★the★Hedgehog,Tonari no Tokoro,,,,,,,,"Miyamoto, Shigeru:Original Character Design",,,,Amada Anime Series: Super Mario Brothers,#12798,#9282,"3,691",1,3,4,"['Miyamoto, Shigeru', 'Original Character Design']","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Aug 3, 1989","Producers, 
    None found, add some","Source, 
  Game","Genres, 
AdventureAdventure,         ComedyComedy","Duration, 
  11 min. per ep.","Rating, 
  PG - Children","Score, 
4.771 (scored by 16661,666 users)
      


1
          indicates a weighted score.","Ranked, 
  #127982

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9282","Members, 
    3,691","Favorites, 
  14","Alternative setting:: /anime/3886/Super_Mario_Brothers__Peach-hime_Kyuushutsu_Daisakusen, Character:: /anime/28717/Luigis_Toy_Adventure, Other:: /anime/32521/Super_Mario_World__Mario_to_Yoshi_no_Bouken_Land",Manga Sekai Mukashibanashi
2051,,,,,,,,,,"Kanda, Takeyuki:Director","Mima, Masafumi:Sound Manager","Kurahashi, Shizuo:Sound Effects","Nakayama, Katsuichi:Animation Director",Akai Kiba: Blue Sonnet,#8303,#9962,"2,946",0,1,2,"['Kanda, Takeyuki', 'Director'], ['Mima, Masafumi', 'Sound Manager'], ['Kurahashi, Shizuo', 'Sound Effects'], ['Nakayama, Katsuichi', 'Animation Director']","Type, 
OVA","Episodes, 
  5","Status, 
  Finished Airing","Aired, 
  Jul 16, 1989 to Jun 25, 1990","Studios, 
Tatsunoko Production","Source, 
  Manga","Genres, 
ActionAction,         DramaDrama,         Sci-FiSci-Fi","Theme, 
Super PowerSuper Power","Demographic, 
ShoujoShoujo","Duration, 
  29 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.231 (scored by 10151,015 users)
      


1
          indicates a weighted score.","Ranked, 
  #83032

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/8740/Akai_Kiba__Blue_Sonnet,
2839,Shinseiki Evangelion,Delpower X Bakuhatsu Miracle Genki!,,,,,,,,"Watanabe, Junichi:Director","Matsuura, Noriyoshi:Sound Director","Hayashibara, Megumi:Theme Song Performance",Shounen Shoujo Gasshoudan Mizuumi:Theme Song Performance,Ariel Visual,#11663,#10740,"2,314",0,4,2,"['Watanabe, Junichi', 'Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Hayashibara, Megumi', 'Theme Song Performance'], ['Shounen Shoujo Gasshoudan Mizuumi', 'Theme Song Performance']","Status, 
  Finished Airing","Aired, 
  Jul 21, 1989 to Aug 21, 1989","Producers, 
animate Film","Licensors, 
Central Park Media","Genres, 
ActionAction,         ComedyComedy,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  27 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.431 (scored by 721721 users)
      


1
          indicates a weighted score.","Ranked, 
  #116632

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10740","Members, 
    2,314","Favorites, 
  0","Adaptation:: /manga/125553/Ariel, Sequel:: /anime/2837/Ariel_Deluxe",Neo Ranga
2697,,,,,,,,,,"Kageyama, Shigenori:Director","Tomita, Sukehiro:Script","Serizawa, Rui:Theme Song Lyrics","Tsuburaya, Yuuko:Theme Song Performance",Hi-Speed Jecy,#7572,#11528,"1,781",1,1,1,"['Kageyama, Shigenori', 'Director'], ['Tomita, Sukehiro', 'Script'], ['Serizawa, Rui', 'Theme Song Lyrics'], ['Tsuburaya, Yuuko', 'Theme Song Performance']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Sep 5, 1989 to Mar 5, 1990","Producers, 
VAP","Source, 
  Light novel","Genres, 
ActionAction,         Sci-FiSci-Fi","Duration, 
  28 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.361 (scored by 393393 users)
      


1
          indicates a weighted score.","Ranked, 
  #75722

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11528","Members, 
    1,781","Favorites, 
  1",Adaptation:: /manga/96258/Hi-Speed_Jecy,
11799,Fumoon,,,,,,,,,"Tezuka, Osamu:Director","Nishimura, Hiroshi:Storyboard",,,Midori no Neko,#11372,#11638,"1,718",0,1,2,"['Tezuka, Osamu', 'Director'], ['Nishimura, Hiroshi', 'Storyboard']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 1989","Producers, 
    None found, add some","Source, 
  Manga","Genre, 
MysteryMystery","Duration, 
  24 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.531 (scored by 837837 users)
      


1
          indicates a weighted score.","Ranked, 
  #113722

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11638","Members, 
    1,718","Favorites, 
  0","Adaptation:: /manga/27743/Lion_Books, Other:: /anime/6462/Amefuri_Kozou",
6419,,,,,,,,,,,,,,Cinderella Express,#12384,#11740,"1,646",0,0,0,,"Status, 
  Finished Airing","Aired, 
  Aug 16, 1989","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genres, 
ComedyComedy,         RomanceRomance,         EcchiEcchi","Demographic, 
SeinenSeinen","Duration, 
  47 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.121 (scored by 389389 users)
      


1
          indicates a weighted score.","Ranked, 
  #123842

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11740","Members, 
    1,646","Favorites, 
  2",Adaptation:: /manga/29613/Cinderella_Express,
12795,Fuuma no Kojirou: Yasha-hen,,,,,,,,,"Yamasaki, Osamu:Director","Matsumoto, Yoshihisa:Director","Honda, Yasunori:Sound Director",YUKA:Theme Song Performance,Yajikita Gakuen Douchuuki,#11365,#11910,"1,555",1,0,1,"['Yamasaki, Osamu', 'Director'], ['Matsumoto, Yoshihisa', 'Director'], ['Honda, Yasunori', 'Sound Director'], ['YUKA', 'Theme Song Performance']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Sep 15, 1989 to Jul 25, 1991","Producers, 
    None found, add some","Source, 
  Manga","Genre, 
AdventureAdventure","Themes, 
Martial ArtsMartial Arts,         SchoolSchool","Demographic, 
ShoujoShoujo","Duration, 
  40 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.531 (scored by 394394 users)
      


1
          indicates a weighted score.","Ranked, 
  #113652

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11910",Adaptation:: /manga/147135/Yajikita_Gakuen_Douchuuki,
3762,,,,,,,,,,"Negishi, Hiroshi:Director","Terahigashi, Katsumi:Storyboard","Inoue, Kazuhiko:Theme Song Performance","Yamadera, Kouichi:Theme Song Performance",The Borgman: Last Battle,#9525,#12648,"1,215",0,0,0,"['Negishi, Hiroshi', 'Director'], ['Terahigashi, Katsumi', 'Storyboard'], ['Inoue, Kazuhiko', 'Theme Song Performance'], ['Yamadera, Kouichi', 'Theme Song Performance']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Sep 16, 1989","Studios, 
Ashi Productions","Source, 
  Other","Genres, 
ActionAction,         Sci-FiSci-Fi","Theme, 
MythologyMythology","Duration, 
  59 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.981 (scored by 354354 users)
      


1
          indicates a weighted score.","Ranked, 
  #95252

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12648","Prequel:: /anime/3763/Chouon_Senshi_Borgman__Lovers_Rain, Sequel:: /anime/3764/Chouon_Senshi_Borgman_2__Shinseiki_2058",
7162,,,,,,,,,,,,,,Yaruki Manman,N/A,#13526,948,1,1,0,,"Status, 
  Finished Airing","Aired, 
  Aug 25, 1989 to Aug 10, 1990","Producers, 
Toei Video","Licensors, 
    None found, add some","Genres, 
ComedyComedy,         HentaiHentai","Theme, 
ParodyParody","Duration, 
  39 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
5.071 (scored by 290290 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13526","Members, 
    948","Favorites, 
  2",Sequel:: /anime/5564/Age_Man_to_Fuku_Chin,
13051,Dakaretai Onna,,,,,,,,,,,,,Bishoujo Animerama: Miyuki-chan SOS-H Shichauzo,N/A,#13538,945,0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 24, 1989","Producers, 
    None found, add some","Source, 
  Unknown","Genre, 
HentaiHentai","Duration, 
  30 min.","Rating, 
  Rx - Hentai","Score, 
4.491 (scored by 290290 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13538","Members, 
    945","Favorites, 
  1",Other:: /anime/18479/Bishoujo_Animerama__Minami_no_Watashi_no_Heart_ni_Tacchi_Shite,
