index,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_1
24663,,,,,,,,,,,,,,Dororonpa!,#8669,#14659,680,0,0,0,,"Status, 
  Finished Airing","Aired, 
  Apr 8, 1991 to Sep 27, 1991","Premiered, 
Spring 1991","Broadcast, 
    Unknown","Studios, 
Shin-Ei Animation","Source, 
  Unknown","Genres, 
ComedyComedy,         Slice of LifeSlice of Life,         SupernaturalSupernatural","Duration, 
  10 min. per ep.","Rating, 
  PG - Children","Score, 
6.151 (scored by 138138 users)
      


1
          indicates a weighted score.","Ranked, 
  #86692

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14659","Members, 
    680",,Dororon Enma-kun
25139,,,,,,,,,,"Imazawa, Tetsuo:Director","Kataoka, Kouji:Storyboard","Akimoto, Yasushi:Theme Song Lyrics","Kubota, Mitsutoshi:Special Effects",Oh! My Konbu,#16863,#15991,495,0,0,0,"['Imazawa, Tetsuo', 'Director'], ['Kataoka, Kouji', 'Storyboard'], ['Akimoto, Yasushi', 'Theme Song Lyrics'], ['Kubota, Mitsutoshi', 'Special Effects']","Status, 
  Finished Airing","Aired, 
  May 4, 1991 to Sep 28, 1991","Premiered, 
Spring 1991","Broadcast, 
    Unknown","Studios, 
    None found, add some","Source, 
  Unknown","Genres, 
ComedyComedy,         GourmetGourmet,         Slice of LifeSlice of Life","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #168632

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15991",Adaptation:: /manga/75511/Oh_My_Konbu,
30118,,,,,,,,,,,,,,Futari wa Nakayoshi: Goo to Sue,#19498,#18837,275,0,0,0,,"Episodes, 
  84","Status, 
  Finished Airing","Aired, 
  Apr 1991 to Feb 1994","Premiered, 
Spring 1991","Licensors, 
    None found, add some","Studios, 
    None found, add some","Source, 
  Unknown","Genre, 
Slice of LifeSlice of Life","Demographic, 
KidsKids","Duration, 
  1 min. per ep.","Rating, 
  PG - Children","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #194982

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",,
30026,,,,,,,,,,,,,,Ekubo Ouji,#19343,#19000,266,0,0,0,,"Episodes, 
  50","Status, 
  Finished Airing","Aired, 
  Apr 8, 1991 to Sep 28, 1992","Premiered, 
Spring 1991","Licensors, 
    None found, add some","Studios, 
    None found, add some","Source, 
  Unknown","Genre, 
ComedyComedy","Demographic, 
KidsKids","Duration, 
  2 min. per ep.","Rating, 
  G - All Ages","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #193432

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",,
30025,,,,,,,,,,,,,,Otenki Boys,#16979,#19191,256,0,0,0,,"Episodes, 
  30","Status, 
  Finished Airing","Aired, 
  Apr 1, 1991 to Sep 27, 1991","Premiered, 
Spring 1991","Licensors, 
    None found, add some","Studios, 
    None found, add some","Source, 
  Unknown","Theme, 
Super PowerSuper Power","Demographic, 
KidsKids","Duration, 
  4 min. per ep.","Rating, 
  PG - Children","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #169792

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",,
820,Monster,Versailles no Bara,Tytania,Death Note,Kenpuu Denki Berserk,Uchuu Senkan Yamato 2199,Mahouka Koukou no Rettousei,Seikai no Monshou,Shingeki no Kyojin: The Final Season,"Ishiguro, Noboru:Director","Aketagawa, Susumu:Sound Director","Motonaga, Keitarou:Episode Director","Shinohara, Toshiya:Episode Director",Ginga Eiyuu Densetsu,#10,#744,"319,980",165,13,10,"['Ishiguro, Noboru', 'Director'], ['Aketagawa, Susumu', 'Sound Director'], ['Motonaga, Keitarou', 'Episode Director'], ['Shinohara, Toshiya', 'Episode Director']","Type, 
OVA","Episodes, 
  110","Status, 
  Finished Airing","Aired, 
  Jan 8, 1988 to Mar 17, 1997","Studios, 
K-Factory,       Kitty Film Mitaka Studio","Source, 
  Novel","Genres, 
DramaDrama,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         MilitaryMilitary,         SpaceSpace","Duration, 
  26 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
9.021 (scored by 7869178,691 users)
      


1
          indicates a weighted score.","Ranked, 
  #102

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #744","Adaptation:: /manga/6978/Ginga_Eiyuu_Densetsu, Prequel:: /anime/3016/Ginga_Eiyuu_Densetsu__Arata_naru_Tatakai_no_Overture, Side story:: /anime/3371/Ginga_Eiyuu_Densetsu_Gaiden, Alternative version:: /anime/31433/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Kaikou",Code Geass: Hangyaku no Lelouch
84,Top wo Nerae! Gunbuster,Shin Kidou Senki Gundam Wing,Kidou Senshi Gundam SEED,Kidou Senshi Gundam SEED Destiny,Kidou Butouden G Gundam,Kidou Senshi Gundam SEED C.E. 73: Stargazer,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,Ginga Eiyuu Densetsu,Shingeki no Kyojin,"Maseba, Yutaka:Producer","Yatate, Hajime:Producer","Ueda, Masuo:Producer","Minami, Masahiko:Assistant Producer",Kidou Senshi Gundam 0083: Stardust Memory,#3054,#3263,"45,058",18,15,3,"['Maseba, Yutaka', 'Producer'], ['Yatate, Hajime', 'Producer'], ['Ueda, Masuo', 'Producer'], ['Minami, Masahiko', 'Assistant Producer']","Type, 
OVA","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  May 23, 1991 to Sep 24, 1992","Studios, 
Sunrise","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama,         RomanceRomance,         Sci-FiSci-Fi","Themes, 
MechaMecha,         MilitaryMilitary,         SpaceSpace","Duration, 
  28 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.231 (scored by 2530825,308 users)
      


1
          indicates a weighted score.","Ranked, 
  #30542

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #3263","Adaptation:: /manga/13420/Kidou_Senshi_Gundam_0083__Hoshikuzu_no_Eiyuu_-_Operation_Stardust, Prequel:: /anime/82/Kidou_Senshi_Gundam_0080__Pocket_no_Naka_no_Sensou, Sequel:: /anime/85/Kidou_Senshi_Zeta_Gundam, Alternative setting:: /anime/2695/Kidou_Senshi_Gundam_0083__Zeon_no_Zankou, Side story:: /anime/10581/Kidou_Senshi_Gundam_0083__Stardust_Memory_-_Uchuu_no_Kagerou, Summary:: /anime/40464/Kidou_Senshi_Gundam__Hikaru_Inochi_Chronicle_UC",Macross Plus
1348,Koukaku Kidoutai,,,,,,,,,"Ishiodori, Hiroshi:Director","Matsushita, Yukihiro:Director","Iwanami, Yoshikazu:Sound Director","Matsuoka, Hiroki:Sound Director",Bubblegum Crash,#6527,#5845,"12,224",8,3,0,"['Ishiodori, Hiroshi', 'Director'], ['Matsushita, Yukihiro', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director'], ['Matsuoka, Hiroki', 'Sound Director']","Status, 
  Finished Airing","Aired, 
  May 25, 1991 to Dec 21, 1991","Producers, 
    None found, add some","Licensors, 
AnimEigo","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         MechaMecha","Duration, 
  45 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.541 (scored by 50005,000 users)
      


1
          indicates a weighted score.","Ranked, 
  #65272

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5845","Members, 
    12,224","Favorites, 
  16","Prequel:: /anime/1347/Bubblegum_Crisis, Character:: /anime/2466/Scramble_Wars__Tsuppashire_Genom_Trophy_Rally",Iria: Zeiram The Animation
439,Fushigi Yuugi,Tokumu Sentai Shinesman,X,Juuni Kokuki,X/1999,,,,,"Ebata, Hiroyuki:Director","Ohkawa, Nanase:Script",CLAMP:Original Creator,"Yoshimoto, Takuji:Key Animation",RG Veda,#9180,#6680,"8,803",0,2,4,"['Ebata, Hiroyuki', 'Director'], ['Ohkawa, Nanase', 'Script'], ['CLAMP', 'Original Creator'], ['Yoshimoto, Takuji', 'Key Animation']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Jun 1, 1991 to Jun 21, 1992","Producers, 
KSS,       Movic,       Sony Music Entertainment","Source, 
  Manga","Genres, 
AdventureAdventure,         DramaDrama,         FantasyFantasy","Duration, 
  43 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.061 (scored by 35373,537 users)
      


1
          indicates a weighted score.","Ranked, 
  #91802

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6680","Members, 
    8,803","Favorites, 
  12",Adaptation:: /manga/500/RG_Veda,Bastard!! Ankoku no Hakaishin
2050,Kill la Kill,Kidou Butouden G Gundam,Anime Tenchou,Ashita no Joe 2,,,,,,"Nishijima, Katsuhiko:Director","Iwanami, Yoshikazu:Sound Director","Anno, Hideaki:Episode Director","Watanabe, Sumio:Episode Director",Honoo no Tenkousei,#6349,#7226,"7,225",6,2,0,"['Nishijima, Katsuhiko', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director'], ['Anno, Hideaki', 'Episode Director'], ['Watanabe, Sumio', 'Episode Director']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  May 21, 1991","Producers, 
Studio Fantasia,       Youmex,       Imagine","Source, 
  Manga","Genres, 
ComedyComedy,         SportsSports","Themes, 
Combat SportsCombat Sports,         Martial ArtsMartial Arts,         ParodyParody,         SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.581 (scored by 32803,280 users)
      


1
          indicates a weighted score.","Ranked, 
  #63492

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #7226",Adaptation:: /manga/18388/Honoo_no_Tenkousei,Akane Maniax
2726,Great Teacher Onizuka,High School Agent,Shin Kabukichou Story Hana no Asukagumi!,,,,,,,"Hirose, Kazuyoshi:Producer","Nanba, Hitoshi:Director","Yamada, Etsuji:Sound Director","Okiura, Hiroyuki:Key Animation",Sukeban Deka,#7323,#7248,"7,165",2,3,1,"['Hirose, Kazuyoshi', 'Producer'], ['Nanba, Hitoshi', 'Director'], ['Yamada, Etsuji', 'Sound Director'], ['Okiura, Hiroyuki', 'Key Animation']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Apr 21, 1991 to Jul 21, 1991","Producers, 
Hakusensha,       Big Bang","Source, 
  Manga","Genres, 
ActionAction,         DramaDrama","Themes, 
DelinquentsDelinquents,         DetectiveDetective,         SchoolSchool","Demographic, 
ShoujoShoujo","Duration, 
  47 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.411 (scored by 22672,267 users)
      


1
          indicates a weighted score.","Ranked, 
  #73232

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #7248",Adaptation:: /manga/15892/Sukeban_Deka,Kill la Kill
2459,,,,,,,,,,"Matsuzaki, Yoshiyuki:Producer","Saito, Yuki:Theme Song Performance","Takahashi, Rumiko:Original Creator","Kawashima, Akiko:Key Animation",Maison Ikkoku: Bangai-hen - Ikkokujima Nanpa Shimatsuki,#4967,#7948,"5,739",2,0,0,"['Matsuzaki, Yoshiyuki', 'Producer'], ['Saito, Yuki', 'Theme Song Performance'], ['Takahashi, Rumiko', 'Original Creator'], ['Kawashima, Akiko', 'Key Animation']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  May 21, 1991","Studios, 
Magic Bus","Source, 
  Manga","Genres, 
ComedyComedy,         DramaDrama,         RomanceRomance","Theme, 
Adult CastAdult Cast","Demographic, 
SeinenSeinen","Duration, 
  23 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.831 (scored by 23802,380 users)
      


1
          indicates a weighted score.","Ranked, 
  #49672

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Parent story:: /anime/1453/Maison_Ikkoku,
305,Kakugo no Susume,Kyoufu no Bio Ningen Saishuu Kyoushi,Yuu☆Yuu☆Hakusho,Dragon Ball,JoJo no Kimyou na Bouken,Eikyuu Kazoku,Sei Michaela Gakuen Hyouryuuki,Kill la Kill,Dengeki Oshioki Musume Gootaman: Gootaman Tanjou-hen,"Greenfield, Matt:Producer","Watanabe, Takashi:Director","Iwanami, Yoshikazu:Sound Director","Awai, Shigeki:Episode Director",Abashiri Ikka,#12020,#8526,"4,826",0,3,0,"['Greenfield, Matt', 'Producer'], ['Watanabe, Takashi', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director'], ['Awai, Shigeki', 'Episode Director']","Episodes, 
  4","Status, 
  Finished Airing","Aired, 
  May 21, 1991 to Nov 21, 1991","Producers, 
Dynamic Planning","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         EcchiEcchi","Theme, 
Martial ArtsMartial Arts","Demographic, 
ShounenShounen","Duration, 
  18 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
5.301 (scored by 17591,759 users)
      


1
          indicates a weighted score.","Ranked, 
  #120202

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8526","Adaptation:: /manga/7756/Abashiri_Ikka, Other:: /anime/4923/Akai_Hayate",Kekkou Kamen
1340,Teito Monogatari,Violence Jack: Jigoku Gai-hen,Kamikaze Kaitou Jeanne,Jigoku Shoujo,Yu☆Gi☆Oh!,,,,,"Negishi, Hiroshi:Director","Takami, Akio:Key Animation","Kishida, Takahiro:Key Animation","Matsuo, Shin:Character Design",Yami no Shihosha Judge,#11965,#8993,"4,086",0,4,4,"['Negishi, Hiroshi', 'Director'], ['Takami, Akio', 'Key Animation'], ['Kishida, Takahiro', 'Key Animation'], ['Matsuo, Shin', 'Character Design']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jun 15, 1991","Studios, 
J.C.Staff,       animate Film","Source, 
  Manga","Genres, 
HorrorHorror,         SupernaturalSupernatural","Demographic, 
SeinenSeinen","Duration, 
  48 min.","Rating, 
  R - 17+ (violence & profanity)","Score, 
5.331 (scored by 18241,824 users)
      


1
          indicates a weighted score.","Ranked, 
  #119652

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8993",Adaptation:: /manga/48247/Yami_no_Shihosha_Judge,Shin Megami Tensei: Tokyo Mokushiroku
2053,Ozanari Dungeon: Kaze no Tou,Escaflowne,Time Slip Ichimannen: Prime Rose,,,,,,,"Imanishi, Takashi:Director","Watanabe, Shinichirou:Script","Manabe, Jouji:Script","Yoshida, Tooru:Mechanical Design",Capricorn,#11562,#9412,"3,551",0,1,1,"['Imanishi, Takashi', 'Director'], ['Watanabe, Shinichirou', 'Script'], ['Manabe, Jouji', 'Script'], ['Yoshida, Tooru', 'Mechanical Design']","Status, 
  Finished Airing","Aired, 
  Apr 5, 1991","Producers, 
Anime R,       Imagine","Licensors, 
ADV Films","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy,         Sci-FiSci-Fi","Theme, 
IsekaiIsekai","Demographic, 
ShoujoShoujo","Duration, 
  47 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.471 (scored by 13681,368 users)
      


1
          indicates a weighted score.","Ranked, 
  #115622

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9412","Members, 
    3,551",Adaptation:: /manga/18554/Capricorn,Dragon Half
2180,Kodomo no Omocha (TV),,,,,,,,,"Yuyama, Kunihiko:Director","Saki, Nobuhide:Theme Song Performance","Adachi, Mitsuru:Original Creator","Nakamura, Mitsuki:Art Director",Slow Step,#7165,#9471,"3,478",0,1,0,"['Yuyama, Kunihiko', 'Director'], ['Saki, Nobuhide', 'Theme Song Performance'], ['Adachi, Mitsuru', 'Original Creator'], ['Nakamura, Mitsuki', 'Art Director']","Episodes, 
  5","Status, 
  Finished Airing","Aired, 
  Jun 1, 1991 to Nov 1, 1991","Producers, 
Youmex","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         Slice of LifeSlice of Life,         SportsSports","Theme, 
SchoolSchool","Demographic, 
ShoujoShoujo","Duration, 
  43 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.431 (scored by 999999 users)
      


1
          indicates a weighted score.","Ranked, 
  #71652

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9471",Adaptation:: /manga/1203/Slow_Step,"""Eiji"""
