index,rec_1,rec_2,rec_3,rec_4,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_5
6038,,,,,,,,,,"Matano, Hiromichi:Director","Mizuki, Ichirou:Theme Song Performance","Kawamori, Shouji:Mechanical Design","Ooshima, Jouji:Animation Director",Transformers Zone,#10722,#10905,"2,198",1,1,1,"['Matano, Hiromichi', 'Director'], ['Mizuki, Ichirou', 'Theme Song Performance'], ['Kawamori, Shouji', 'Mechanical Design'], ['Ooshima, Jouji', 'Animation Director']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 21, 1990","Studios, 
Toei Animation","Source, 
  Other","Genre, 
Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  23 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.701 (scored by 908908 users)
      


1
          indicates a weighted score.","Ranked, 
  #107222

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10905",Prequel:: /anime/926/Tatakae_Chou_Robot_Seimeitai_Transformers_Victory,
2059,Taiho Shichau zo (TV),,,,,,,,,"Ishikawa, Mitsuhisa:Producer","Ueda, Hidehito:Director","Saotome, Yuusaku:Director","Oota, Masahiko:Episode Director",Mainichi ga Nichiyoubi,#6774,#10939,"2,170",1,0,0,"['Ishikawa, Mitsuhisa', 'Producer'], ['Ueda, Hidehito', 'Director'], ['Saotome, Yuusaku', 'Director'], ['Oota, Masahiko', 'Episode Director']","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Sep 10, 1990 to Oct 25, 1992","Producers, 
animate Film,       Tokuma Japan","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance","Theme, 
DetectiveDetective","Duration, 
  25 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.501 (scored by 747747 users)
      


1
          indicates a weighted score.","Ranked, 
  #67742

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10939","Members, 
    2,170",Adaptation:: /manga/45175/Mainichi_ga_Nichiyoubi,
4855,Saint Seiya,,,,,,,,,"Watanabe, Jun:Sound Director","Izumi, Akihiro:Episode Director","Shimazaki, Nanako:Episode Director","Koshiba, Junya:Episode Director",Fuuma no Kojirou: Seiken Sensou-hen,#8060,#11329,"1,910",0,1,0,"['Watanabe, Jun', 'Sound Director'], ['Izumi, Akihiro', 'Episode Director'], ['Shimazaki, Nanako', 'Episode Director'], ['Koshiba, Junya', 'Episode Director']","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Sep 21, 1990 to Dec 1, 1990","Producers, 
Movic","Source, 
  Manga","Genres, 
ActionAction,         FantasyFantasy","Theme, 
Martial ArtsMartial Arts","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.281 (scored by 669669 users)
      


1
          indicates a weighted score.","Ranked, 
  #80602

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11329","Adaptation:: /manga/14230/Fuuma_no_Kojirou, Prequel:: /anime/4854/Fuuma_no_Kojirou__Yasha-hen, Sequel:: /anime/4856/Fuuma_no_Kojirou__Fuuma_Hanran-hen",
9887,,,,,,,,,,"Ookuma, Akira:Sound Director","Tsuruyama, Osamu:Episode Director","Kogawa, Yoriyasu:Storyboard","Seyama, Takeshi:Editing",Momoko,N/A,#11441,"1,836",1,1,0,"['Ookuma, Akira', 'Sound Director'], ['Tsuruyama, Osamu', 'Episode Director'], ['Kogawa, Yoriyasu', 'Storyboard'], ['Seyama, Takeshi', 'Editing']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Aug 5, 1990 to Sep 13, 1990","Producers, 
    None found, add some","Source, 
  Manga","Genre, 
HentaiHentai","Duration, 
  40 min. per ep.","Rating, 
  Rx - Hentai","Score, 
5.171 (scored by 557557 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11441","Members, 
    1,836","Favorites, 
  4",,
18603,,,,,,,,,,,,,,Kennosuke-sama,#11459,#11619,"1,727",2,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 7, 1990","Producers, 
    None found, add some","Source, 
  Unknown","Genres, 
AdventureAdventure,         ComedyComedy","Duration, 
  20 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.501 (scored by 781781 users)
      


1
          indicates a weighted score.","Ranked, 
  #114592

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11619","Members, 
    1,727","Favorites, 
  1","Adaptation:: /manga/16038/Toriyama_Akira_○-saku_Gekijou, Other:: /anime/896/Dragon_Ball_Z_Movie_03__Chikyuu_Marugoto_Choukessen",
2073,,,,,,,,,,"Ishiyama, Takaaki:Director","Ishihara, Shinichi:Theme Song Performance","Nakamura, Mitsuki:Art Director","Ishii, Akiharu:Key Animation",Hengen Taima Yakou Karura Mau! Sendai Kokeshi Enka,#3119,#11955,"1,530",0,0,0,"['Ishiyama, Takaaki', 'Director'], ['Ishihara, Shinichi', 'Theme Song Performance'], ['Nakamura, Mitsuki', 'Art Director'], ['Ishii, Akiharu', 'Key Animation']","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Sep 14, 1990 to Mar 8, 1991","Producers, 
    None found, add some","Source, 
  Manga","Genre, 
HorrorHorror","Demographic, 
ShoujoShoujo","Duration, 
  27 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.221 (scored by 426426 users)
      


1
          indicates a weighted score.","Ranked, 
  #31192

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11955","Members, 
    1,530","Adaptation:: /manga/124328/Hengen_Taima_Yakou_Karura_Mau, Alternative version:: /anime/3178/Hengen_Taima_Yakou_Karura_Mau_Nara_Onryou_Emaki",
7374,,,,,,,,,,,,,,100%,#12183,#13149,"1,050",1,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Sep 7, 1990","Producers, 
Nippon Animation","Source, 
  Unknown","Genre, 
DramaDrama","Duration, 
  53 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.231 (scored by 252252 users)
      


1
          indicates a weighted score.","Ranked, 
  #121832

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13149","Members, 
    1,050","Favorites, 
  0",,
5931,,,,,,,,,,,,,,Ai to Ken no Camelot: Mangaka Marina Time Slip Jiken,#12122,#13188,"1,040",0,1,1,,"Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 25, 1990","Studios, 
Ashi Productions","Source, 
  Unknown","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy","Duration, 
  48 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.261 (scored by 314314 users)
      


1
          indicates a weighted score.","Ranked, 
  #121222

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13188","Members, 
    1,040",,
6065,,,,,,,,,,"Amino, Tetsurou:Director","Chiba, Kouichi:Sound Director","Higashi, Junichi:Art Director","Okui, Atsushi:Director of Photography",Lemon Angel YJ-ban,#10810,#13568,936,0,1,0,"['Amino, Tetsurou', 'Director'], ['Chiba, Kouichi', 'Sound Director'], ['Higashi, Junichi', 'Art Director'], ['Okui, Atsushi', 'Director of Photography']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Jul 6, 1990 to Aug 3, 1990","Producers, 
Xebec","Source, 
  Manga","Genre, 
RomanceRomance","Theme, 
SchoolSchool","Duration, 
  27 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
5.681 (scored by 225225 users)
      


1
          indicates a weighted score.","Ranked, 
  #108102

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13568","Members, 
    936","Adaptation:: /manga/122971/Lemon_Angel, Other:: /anime/3205/Cream_Lemon__Lemon_Angel",
32088,,,,,,,,,,"Shigino, Akira:Director","Mizumoto, Kan:Sound Director","Akatsuka, Fujio:Original Creator","Honma, Yusuke:Music",Osomatsu-kun: Iyami wa Hitori Kaze no Naka,#9038,#13926,854,0,0,0,"['Shigino, Akira', 'Director'], ['Mizumoto, Kan', 'Sound Director'], ['Akatsuka, Fujio', 'Original Creator'], ['Honma, Yusuke', 'Music']","Status, 
  Finished Airing","Aired, 
  Aug 25, 1990","Producers, 
Nippon Columbia","Licensors, 
    None found, add some","Genre, 
ComedyComedy","Themes, 
Gag HumorGag Humor,         HistoricalHistorical","Duration, 
  25 min.","Rating, 
  G - All Ages","Score, 
6.091 (scored by 176176 users)
      


1
          indicates a weighted score.","Ranked, 
  #90382

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13926","Members, 
    854","Favorites, 
  1","Adaptation:: /manga/24033/Osomatsu-kun, Parent story:: /anime/9883/Osomatsu-kun_1988",
22275,Koume-chan ga Iku!,,,,,,,,,,,,,OL Kaizou Kouza,#16899,#14542,706,0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Sep 1, 1990","Producers, 
    None found, add some","Source, 
  Unknown","Genres, 
ComedyComedy,         Slice of LifeSlice of Life","Duration, 
  1 hr. 30 min.","Rating, 
  R+ - Mild Nudity","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #168992

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14542","Members, 
    706","Favorites, 
  0",Other:: /anime/23865/Ojisan_Kaizou_Kouza,
17825,,,,,,,,,,,,,,Ikenai Boy: Ikasu Maruhi Hand Power,N/A,#14688,677,0,0,0,,"Status, 
  Finished Airing","Aired, 
  Sep 28, 1990","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genres, 
ComedyComedy,         HentaiHentai","Duration, 
  50 min.","Rating, 
  Rx - Hentai","Score, 
5.161 (scored by 135135 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14688","Members, 
    677","Favorites, 
  0",,Prequel:: /anime/17823/Ikenai_Boy,
23975,,,,,,,,,,"Fujino, Sadayoshi:Sound Director","Takarano, Arika:Inserted Song Performance","Watanabe, Toshiyuki:Music","Fujita, Tsutomu:Background Art",Fukuyama Gekijou: Natsu no Himitsu,#9305,#14790,660,0,0,0,"['Fujino, Sadayoshi', 'Sound Director'], ['Takarano, Arika', 'Inserted Song Performance'], ['Watanabe, Toshiyuki', 'Music'], ['Fujita, Tsutomu', 'Background Art']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Sep 27, 1990","Producers, 
    None found, add some","Source, 
  4-koma manga","Genre, 
FantasyFantasy","Theme, 
MusicMusic","Demographic, 
KidsKids","Duration, 
  55 min.","Rating, 
  G - All Ages","Score, 
6.031 (scored by 253253 users)
      


1
          indicates a weighted score.","Ranked, 
  #93052

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14790",,
7090,,,,,,,,,,"Yamamoto, Kenji:Theme Song Arrangement","Yatate, Hajime:Original Creator","Ookawara, Kunio:Mechanical Design","Ashida, Toyoo:Character Design",Madou King Granzort: Saigo no Magical Taisen,#7420,#15046,613,0,0,0,"['Yamamoto, Kenji', 'Theme Song Arrangement'], ['Yatate, Hajime', 'Original Creator'], ['Ookawara, Kunio', 'Mechanical Design'], ['Ashida, Toyoo', 'Character Design']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Aug 10, 1990 to Sep 8, 1990","Producers, 
    None found, add some","Source, 
  Original","Genres, 
ActionAction,         ComedyComedy,         FantasyFantasy,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  28 min. per ep.","Rating, 
  G - All Ages","Score, 
6.391 (scored by 171171 users)
      


1
          indicates a weighted score.","Ranked, 
  #74202

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15046","Members, 
    613","Character:: /anime/2818/Madou_King_Granzort, Sequel:: /anime/7124/Madou_King_Granzort__Bouken-hen",
5986,,,,,,,,,,"Hiroi, Ouji:Director","Takeuchi, Yoshio:Director","Tanaka, Kouhei:Music","Akitaka, Mika:Mechanical Design",Tengai Makyou: Ziria Oboro-hen,#9458,#15385,565,0,1,0,"['Hiroi, Ouji', 'Director'], ['Takeuchi, Yoshio', 'Director'], ['Tanaka, Kouhei', 'Music'], ['Akitaka, Mika', 'Mechanical Design']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Jul 27, 1990 to Aug 24, 1990","Producers, 
    None found, add some","Source, 
  Game","Genres, 
AdventureAdventure,         FantasyFantasy","Duration, 
  46 min. per ep.","Rating, 
  G - All Ages","Score, 
6.001 (scored by 149149 users)
      


1
          indicates a weighted score.","Ranked, 
  #94582

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15385","Members, 
    565","Favorites, 
  0",,
33823,,,,,,,,,,,,,,Genbaku Dome Monogatari,#19589,#19412,243,0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 10, 1990","Producers, 
    None found, add some","Source, 
  Other","Genre, 
DramaDrama","Theme, 
HistoricalHistorical","Duration, 
  15 min.","Rating, 
  PG - Children","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #195892

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #19412","Members, 
    243",,
896,,,,,,,,,,"Cook, Justin:Producer","Nishio, Daisuke:Director","Vale, Eric:Script","Koyama, Takao:Script",Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen,#5718,#1639,"136,950",3,2,2,"['Cook, Justin', 'Producer'], ['Nishio, Daisuke', 'Director'], ['Vale, Eric', 'Script'], ['Koyama, Takao', 'Script']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 7, 1990","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         FantasyFantasy,         Sci-FiSci-Fi","Demographic, 
ShounenShounen","Duration, 
  1 hr. 1 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.691 (scored by 8486084,860 users)
      


1
          indicates a weighted score.","Ranked, 
  #57182

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #1639","Parent story:: /anime/813/Dragon_Ball_Z, Sequel:: /anime/897/Dragon_Ball_Z_Movie_04__Super_Saiyajin_da_Son_Gokuu, Other:: /anime/11659/Pink_Mizu_Dorobou_Ame_Dorobou",
1475,,,,,,,,,,"Ueda, Masuo:Producer","Kodama, Kenji:Director","Kobayashi, Katsuyoshi:Sound Director","Urakami, Yasuo:Sound Director",City Hunter: Bay City Wars,#2548,#6772,"8,521",0,0,0,"['Ueda, Masuo', 'Producer'], ['Kodama, Kenji', 'Director'], ['Kobayashi, Katsuyoshi', 'Sound Director'], ['Urakami, Yasuo', 'Sound Director']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 25, 1990","Studios, 
Sunrise","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         MysteryMystery","Demographic, 
ShounenShounen","Duration, 
  45 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.331 (scored by 36583,658 users)
      


1
          indicates a weighted score.","Ranked, 
  #25482

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6772","Parent story:: /anime/1472/City_Hunter_3, Sequel:: /anime/1476/City_Hunter__Hyakuman_Dollar_no_Inbou",
