index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_9
1794,Crusher Joe,,,,,,,,,"Macek, Carl:Producer","Okuwaki, Masaharu:Director","Yamada, Etsuji:Sound Director","Ito, Kazunori:Script",Dirty Pair no Ooshoubu: Nolandia no Nazo,#7714,#8109,"5,499",1,4,2,"['Macek, Carl', 'Producer'], ['Okuwaki, Masaharu', 'Director'], ['Yamada, Etsuji', 'Sound Director'], ['Ito, Kazunori', 'Script']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Dec 20, 1985","Studios, 
Sunrise","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi","Duration, 
  56 min.","Rating, 
  R+ - Mild Nudity","Score, 
6.331 (scored by 22872,287 users)
      


1
          indicates a weighted score.","Ranked, 
  #77142

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8109","Members, 
    5,499",Parent story:: /anime/424/Dirty_Pair,
9342,Chargeman Ken!,Kentoushi,,,,,,,,"Mikuriya, Satomi:Director","Matsuura, Noriyoshi:Sound Director","Yamakawa, Norio:Planning","Shimokawa, Tadami:Art Director",Twinkle Nora Rock Me!,#13204,#8430,"4,972",3,1,11,"['Mikuriya, Satomi', 'Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Yamakawa, Norio', 'Planning'], ['Shimokawa, Tadami', 'Art Director']","Status, 
  Finished Airing","Aired, 
  Nov 21, 1985","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genres, 
ActionAction,         Sci-FiSci-Fi","Duration, 
  29 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
2.981 (scored by 27242,724 users)
      


1
          indicates a weighted score.","Ranked, 
  #132042

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8430","Members, 
    4,972","Favorites, 
  12",Main,"Adaptation:: /manga/126675/Twinkle_Nora, Prequel:: /anime/2088/Nora",
3394,,,,,,,,,,"Mochizuki, Tomomi:Director","Sagisu, Shirou:Music","Tsurumaki, Kazuya:Key Animation","Takada, Akemi:Character Design",Kimagure Orange☆Road: Shounen Jump Special,#6766,#8657,"4,605",0,1,0,"['Mochizuki, Tomomi', 'Director'], ['Sagisu, Shirou', 'Music'], ['Tsurumaki, Kazuya', 'Key Animation'], ['Takada, Akemi', 'Character Design']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Nov 23, 1985","Studios, 
Pierrot","Source, 
  Manga","Genres, 
DramaDrama,         RomanceRomance","Demographic, 
ShounenShounen","Duration, 
  24 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.501 (scored by 18601,860 users)
      


1
          indicates a weighted score.","Ranked, 
  #67662

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8657","Adaptation:: /manga/1407/Kimagure_Orange☆Road, Alternative version:: /anime/1087/Kimagure_Orange☆Road",
5878,Harbor Light Monogatari: Fashion Lala yori,,,,,,,,,"Iuchi, Shuji:Director","Nishimura, Hiroshi:Storyboard","Nagayama, Youko:Theme Song Performance","Tezuka, Osamu:Original Creator",Love Position: Halley Densetsu,#9599,#11886,"1,565",1,0,2,"['Iuchi, Shuji', 'Director'], ['Nishimura, Hiroshi', 'Storyboard'], ['Nagayama, Youko', 'Theme Song Performance'], ['Tezuka, Osamu', 'Original Creator']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Dec 16, 1985","Producers, 
Tezuka Productions","Source, 
  Unknown","Genres, 
FantasyFantasy,         Sci-FiSci-Fi","Duration, 
  1 hr. 33 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.971 (scored by 530530 users)
      


1
          indicates a weighted score.","Ranked, 
  #95992

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11886","Members, 
    1,565","Favorites, 
  2",,
12005,Neko Hiki no Oruorane,Poputepipikku,,,,,,,,"Yanagawa, Shigeru:Script","Anzai, Fumitaka:Theme Song Arrangement","Kobayashi, Makoto:Original Creator","Katsumata, Geki:Art Director",What's Michael?,#11160,#12107,"1,457",0,0,1,"['Yanagawa, Shigeru', 'Script'], ['Anzai, Fumitaka', 'Theme Song Arrangement'], ['Kobayashi, Makoto', 'Original Creator'], ['Katsumata, Geki', 'Art Director']","Status, 
  Finished Airing","Aired, 
  Nov 25, 1985","Producers, 
Kitty Films","Licensors, 
    None found, add some","Genre, 
ComedyComedy","Theme, 
PetsPets","Duration, 
  55 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.591 (scored by 509509 users)
      


1
          indicates a weighted score.","Ranked, 
  #111602

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12107","Members, 
    1,457","Favorites, 
  5","Adaptation:: /manga/3160/Whats_Michael, Character:: /anime/12037/Whats_Michael_2, Alternative version:: /anime/12039/Whats_Michael_TV",
10105,,,,,,,,,,"Kageyama, Shigenori:Director","Matsuura, Noriyoshi:Sound Director","Terada, Kenji:Script","Honda, Yasuaki:Theme Song Performance",Bavi Stock,#12645,#12161,"1,419",0,1,0,"['Kageyama, Shigenori', 'Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Terada, Kenji', 'Script'], ['Honda, Yasuaki', 'Theme Song Performance']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Dec 10, 1985 to Nov 10, 1986","Producers, 
Studio Unicorn,       Nikkatsu","Source, 
  Novel","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy,         Sci-FiSci-Fi","Duration, 
  46 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
4.921 (scored by 454454 users)
      


1
          indicates a weighted score.","Ranked, 
  #126452

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12161","Members, 
    1,419","Favorites, 
  0",,
7664,,,,,,,,,,"Oshii, Mamoru:Director","Toriumi, Hisayuki:Director","Annou, Masami:Director","Shiba, Shigeharu:Sound Director",Nils no Fushigi na Tabi (Movie),#6752,#12361,"1,336",0,0,0,"['Oshii, Mamoru', 'Director'], ['Toriumi, Hisayuki', 'Director'], ['Annou, Masami', 'Director'], ['Shiba, Shigeharu', 'Sound Director']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Oct 1, 1985","Studios, 
Pierrot","Source, 
  Novel","Genres, 
AdventureAdventure,         FantasyFantasy","Demographic, 
KidsKids","Duration, 
  1 hr. 36 min.","Rating, 
  G - All Ages","Score, 
6.511 (scored by 532532 users)
      


1
          indicates a weighted score.","Ranked, 
  #67522

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12361",Full story:: /anime/2151/Nils_no_Fushigi_na_Tabi,
14209,,,,,,,,,,,,,,Fruits Version,N/A,#13341,999,1,0,0,,"Type, 
OVA","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Nov 21, 1985 to 1986","Studios, 
    None found, add some","Source, 
  Unknown","Genre, 
HentaiHentai","Duration, 
  22 min. per ep.","Rating, 
  Rx - Hentai","Score, 
5.001 (scored by 287287 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13341","Members, 
    999",,
5571,,,,,,,,,,,,,,Shining May,N/A,#13514,951,1,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Nov 28, 1985","Producers, 
All Products","Source, 
  Unknown","Genre, 
HentaiHentai","Duration, 
  25 min.","Rating, 
  Rx - Hentai","Score, 
4.941 (scored by 297297 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13514","Members, 
    951","Favorites, 
  2",Other:: /anime/5542/Telepathist_IQ_Psycho,
26031,,,,,,,,,,,,,,Super Erotic Anime,N/A,#14771,662,1,0,0,,"Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Oct 9, 1985 to Oct 17, 1985","Producers, 
    None found, add some","Source, 
  Unknown","Genre, 
HentaiHentai","Duration, 
  27 min. per ep.","Rating, 
  Rx - Hentai","Score, 
4.921 (scored by 180180 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14771","Members, 
    662","Favorites, 
  2",,
9998,,,,,,,,,,,,,,Chuuhai Lemon: Love 30s - Ame ni Nurete mo,#10212,#15836,509,0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Oct 21, 1985","Producers, 
Tsuchida Productions,       Wonder Kids","Source, 
  Unknown","Genres, 
ComedyComedy,         DramaDrama,         RomanceRomance","Theme, 
DetectiveDetective","Duration, 
  42 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.831 (scored by 129129 users)
      


1
          indicates a weighted score.","Ranked, 
  #102122

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15836","Members, 
    509",,
732,Hellsing,JoJo no Kimyou na Bouken (TV),Devilman: Crybaby,Blood: The Last Vampire,Tenshi no Tamago,Highlander: The Search for Vengeance,Hokuto no Ken Movie,Kyoushoku Soukou Guyver,Area 88,"Ashida, Toyoo:Director","Matsuura, Noriyoshi:Sound Director","Wyner, Tom:Script","Hirano, Yasushi:Script",Vampire Hunter D,#4221,#2226,"88,571",18,14,6,"['Ashida, Toyoo', 'Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Wyner, Tom', 'Script'], ['Hirano, Yasushi', 'Script']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Dec 21, 1985","Producers, 
Movic,       CBS","Source, 
  Light novel","Genres, 
ActionAction,         HorrorHorror,         Sci-FiSci-Fi,         SupernaturalSupernatural","Theme, 
VampireVampire","Duration, 
  1 hr. 20 min.","Rating, 
  R+ - Mild Nudity","Score, 
7.001 (scored by 4704347,043 users)
      


1
          indicates a weighted score.","Ranked, 
  #42212

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #2226","Members, 
    88,571","Adaptation:: /manga/1360/Vampire_Hunter_D, Sequel:: /anime/543/Vampire_Hunter_D_2000",Youma
2119,,,,,,,,,,"Mitsunobu, Hiroyoshi:Director","Salva, Laurence:Script","Takahashi, Yoichi:Original Creator","Okimura, Tadayoshi:Key Animation",Captain Tsubasa: Ayaushi! Zen Nihon Jr.,#5344,#8180,"5,387",0,0,0,"['Mitsunobu, Hiroyoshi', 'Director'], ['Salva, Laurence', 'Script'], ['Takahashi, Yoichi', 'Original Creator'], ['Okimura, Tadayoshi', 'Key Animation']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Dec 21, 1985","Studios, 
Tsuchida Productions","Source, 
  Manga","Genre, 
SportsSports","Theme, 
Team SportsTeam Sports","Demographic, 
ShounenShounen","Duration, 
  1 hr.","Rating, 
  G - All Ages","Score, 
6.761 (scored by 25622,562 users)
      


1
          indicates a weighted score.","Ranked, 
  #53442

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Parent story:: /anime/2116/Captain_Tsubasa,
4943,Sirius no Densetsu,Cello Hiki no Gauche (1982),1001 Nights,,,,,,,"Hata, Masami:Director","Hirokawa, Shuuichi:Episode Director","van Beethoven, Ludwig:Music","Mozart, Wolfgang Amadeus:Music",Yousei Florence,#7250,#10554,"2,439",3,0,0,"['Hata, Masami', 'Director'], ['Hirokawa, Shuuichi', 'Episode Director'], ['van Beethoven, Ludwig', 'Music'], ['Mozart, Wolfgang Amadeus', 'Music']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Oct 26, 1985","Studios, 
Sanrio","Source, 
  Original","Genres, 
AdventureAdventure,         FantasyFantasy","Theme, 
MusicMusic","Duration, 
  1 hr. 31 min.","Rating, 
  G - All Ages","Score, 
6.421 (scored by 687687 users)
      


1
          indicates a weighted score.","Ranked, 
  #72502

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10554",,
8152,,,,,,,,,,"Kimura, Kyotaro:Producer","Shirato, Takeshi:Director","Hoshiyama, Hiroyuki:Script","Mizuki, Shigeru:Original Creator",Gegege no Kitarou (1985 Movie),#9009,#12663,"1,209",0,0,0,"['Kimura, Kyotaro', 'Producer'], ['Shirato, Takeshi', 'Director'], ['Hoshiyama, Hiroyuki', 'Script'], ['Mizuki, Shigeru', 'Original Creator']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Dec 21, 1985","Studios, 
Toei Animation","Source, 
  Unknown","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy,         HorrorHorror,         SupernaturalSupernatural","Duration, 
  24 min.","Rating, 
  G - All Ages","Score, 
6.091 (scored by 327327 users)
      


1
          indicates a weighted score.","Ranked, 
  #90092

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12663","Members, 
    1,209",Parent story:: /anime/7307/Gegege_no_Kitarou_1985,
3277,,,,,,,,,,"Tamiya, Takeshi:Producer","Kushida, Akira:Theme Song Performance","Serizawa, Hiroaki:Theme Song Composition",Koorogi '73:Theme Song Performance,Kinnikuman: Haresugata! Seigi Choujin,#7434,#13643,918,0,0,0,"['Tamiya, Takeshi', 'Producer'], ['Kushida, Akira', 'Theme Song Performance'], ['Serizawa, Hiroaki', 'Theme Song Composition'], [""Koorogi '73"", 'Theme Song Performance']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Dec 21, 1985","Producers, 
    None found, add some","Source, 
  Manga","Genres, 
ComedyComedy,         SportsSports","Theme, 
Combat SportsCombat Sports","Demographic, 
ShounenShounen","Duration, 
  1 hr.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.381 (scored by 226226 users)
      


1
          indicates a weighted score.","Ranked, 
  #74342

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13643","Prequel:: /anime/3276/Kinnikuman__Gyakushuu_Uchuu_Kakure_Choujin, Sequel:: /anime/3278/Kinnikuman__New_York_Kiki_Ippatsu",
23345,,,,,,,,,,,,,,Yukiguni no Oujisama,#10864,#16043,489,0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Dec 21, 1985","Producers, 
Shinano Kikaku","Source, 
  Book","Genre, 
Slice of LifeSlice of Life","Duration, 
  1 hr. 30 min.","Rating, 
  G - All Ages","Score, 
5.671 (scored by 153153 users)
      


1
          indicates a weighted score.","Ranked, 
  #108642

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #16043","Members, 
    489","Favorites, 
  0",,
3546,,,,,,,,,,"Sasagawa, Hiroshi:Director","Takamoto, Yoshihiro:Director","Koyama, Takao:Script","Sahashi, Toshihiko:Music",Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Jump Festa Special,#5408,#12578,"1,243",0,0,0,"['Sasagawa, Hiroshi', 'Director'], ['Takamoto, Yoshihiro', 'Director'], ['Koyama, Takao', 'Script'], ['Sahashi, Toshihiko', 'Music']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Nov 23, 1985","Producers, 
    None found, add some","Source, 
  Manga","Genre, 
ComedyComedy","Themes, 
Adult CastAdult Cast,         DetectiveDetective","Demographic, 
ShounenShounen","Duration, 
  24 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.751 (scored by 338338 users)
      


1
          indicates a weighted score.","Ranked, 
  #54082

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12578","Adaptation:: /manga/733/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo, Alternative version:: /anime/3545/Kochira_Katsushikaku_Kameari_Kouenmae_Hashutsujo",
