index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_7
2125,,,,,,,,,,"Togashi, Yoshihiro:Original Creator","Cook, Justin:ADR Director","Fukunaga, Gen:Executive Producer",,Yuu☆Yuu☆Hakusho: Eizou Hakusho - Ankoku Bujutsukai no Shou,#3218,#5676,"13,221",1,0,0,"['Togashi, Yoshihiro', 'Original Creator'], ['Cook, Justin', 'ADR Director'], ['Fukunaga, Gen', 'Executive Producer']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Sep 21, 1994 to Oct 5, 1994","Producers, 
    None found, add some","Source, 
  Manga","Genres, 
ActionAction,         FantasyFantasy","Themes, 
Martial ArtsMartial Arts,         MythologyMythology","Demographic, 
ShounenShounen","Duration, 
  26 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.201 (scored by 52105,210 users)
      


1
          indicates a weighted score.","Ranked, 
  #32182

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5676","Full story:: /anime/392/Yuu☆Yuu☆Hakusho, Other:: /anime/2126/Yuu☆Yuu☆Hakusho__Eizou_Hakusho_II",
733,Tight-rope,Koisuru Boukun,,,,,,,,"Fujiyama, Fusanobu:Sound Director","Kodaka, Kazuma:Original Creator","Yamakawa, Yoshiki:Key Animation","Satou, Masafumi:Animation Check",Kizuna,N/A,#5925,"11,798",0,1,0,"['Fujiyama, Fusanobu', 'Sound Director'], ['Kodaka, Kazuma', 'Original Creator'], ['Yamakawa, Yoshiki', 'Key Animation'], ['Satou, Masafumi', 'Animation Check']","Status, 
  Finished Airing","Aired, 
  Aug 12, 1994 to Sep 29, 1995","Producers, 
    None found, add some","Licensors, 
Central Park Media","Genres, 
Boys LoveBoys Love,         DramaDrama,         EroticaErotica","Duration, 
  27 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.201 (scored by 54625,462 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5925","Members, 
    11,798","Favorites, 
  20",Main,"Adaptation:: /manga/1578/Kizuna, Sequel:: /anime/734/Kizuna__Koi_no_Karasawagi",
752,,,,,,,,,,"Miyamae, Mitsuharu:Art Director","Nakayama, Yumi:Key Animation","Ranma, Nekokichi:Original Creator","Saitou, Kazuya:Animation Check",Osakana wa Ami no Naka,#12733,#6857,"8,327",0,0,6,"['Miyamae, Mitsuharu', 'Art Director'], ['Nakayama, Yumi', 'Key Animation'], ['Ranma, Nekokichi', 'Original Creator'], ['Saitou, Kazuya', 'Animation Check']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 21, 1994","Producers, 
Echo","Source, 
  Manga","Genres, 
Boys LoveBoys Love,         DramaDrama","Duration, 
  27 min.","Rating, 
  R+ - Mild Nudity","Score, 
4.841 (scored by 43284,328 users)
      


1
          indicates a weighted score.","Ranked, 
  #127332

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6857","Members, 
    8,327","Favorites, 
  2",Adaptation:: /manga/3249/Osakana_wa_Ami_no_Naka,
599,GS Mikami,Devil May Cry,Night Walker: Mayonaka no Tantei,Taiho Shichau zo (TV),,,,,,"Inoue, Hiroaki:Producer","Morijiri, Kazuaki:Producer","Ueda, Yasuyuki:Assistant Producer","Asaka, Morio:Director",Yuugen Kaisha,#6648,#7494,"6,630",4,2,0,"['Inoue, Hiroaki', 'Producer'], ['Morijiri, Kazuaki', 'Producer'], ['Ueda, Yasuyuki', 'Assistant Producer'], ['Asaka, Morio', 'Director']","Type, 
OVA","Episodes, 
  4","Status, 
  Finished Airing","Aired, 
  Aug 25, 1994 to Feb 25, 1995","Studios, 
Madhouse","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         SupernaturalSupernatural","Themes, 
Super PowerSuper Power,         VampireVampire","Duration, 
  29 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.521 (scored by 21662,166 users)
      


1
          indicates a weighted score.","Ranked, 
  #66482

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #7494",Side story:: /anime/15743/Yuugen_Kaisha__Jiken_File_00_-_Hajimari_wa_Ayashiku_mo_Hanayaka_ni,
1331,Rance: Sabaku no Guardian,Buttobi!! CPU,Otenki Oneesan,Youkoso! Sukebe Elf no Mori e,Dragon Knight,,,,,ITOYOKO:Original Creator,"Sasaki, Junichi:Sound Effects","Tsukuma, Takenori:Key Animation","Kouno, Toshiyuki:Key Animation",Dragon Pink,N/A,#7771,"6,047",1,1,0,"['ITOYOKO', 'Original Creator'], ['Sasaki, Junichi', 'Sound Effects'], ['Tsukuma, Takenori', 'Key Animation'], ['Kouno, Toshiyuki', 'Key Animation']","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Aug 5, 1994 to Jul 21, 1995","Producers, 
Pink Pineapple","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         FantasyFantasy,         SupernaturalSupernatural,         HentaiHentai","Duration, 
  25 min. per ep.","Rating, 
  Rx - Hentai","Score, 
6.101 (scored by 26762,676 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #7771","Members, 
    6,047","Favorites, 
  7",Adaptation:: /manga/17813/Dragon_Pink,
316,Junk Land The Animation,,,,,,,,,"Iwanami, Yoshikazu:Sound Director","Abe, Masashi:Storyboard","Wanyan, Aguda:Original Creator","Sasaki, Junichi:Sound Effects",Nageki no Kenkou Yuuryouji,N/A,#7811,"5,976",1,2,1,"['Iwanami, Yoshikazu', 'Sound Director'], ['Abe, Masashi', 'Storyboard'], ['Wanyan, Aguda', 'Original Creator'], ['Sasaki, Junichi', 'Sound Effects']","Type, 
OVA","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Aug 5, 1994 to Oct 13, 1995","Studios, 
AIC","Source, 
  Manga","Genres, 
ComedyComedy,         Girls LoveGirls Love,         HentaiHentai","Duration, 
  25 min. per ep.","Rating, 
  Rx - Hentai","Score, 
6.181 (scored by 22162,216 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #7811","Members, 
    5,976",,
3007,Cipher,,,,,,,,,"Maruyama, Masao:Producer",Rintarou:Director,"Honda, Yasunori:Sound Director","Kawajiri, Yoshiaki:Storyboard",Bronze: Kouji Nanjo Cathexis,#8812,#7864,"5,889",2,1,0,"['Maruyama, Masao', 'Producer'], ['Rintarou', 'Director'], ['Honda, Yasunori', 'Sound Director'], ['Kawajiri, Yoshiaki', 'Storyboard']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 6, 1994","Producers, 
Victor Entertainment,       Shueisha","Source, 
  Manga","Genre, 
Boys LoveBoys Love","Theme, 
MusicMusic","Duration, 
  32 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.131 (scored by 24842,484 users)
      


1
          indicates a weighted score.","Ranked, 
  #88122

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #7864","Members, 
    5,889",Parent story:: /anime/1041/Zetsuai_1989,
3512,,,,,,,,,,"Tokita, Hiroko:Director","Fujiyama, Fusanobu:Sound Director","Nishida, Hikaru:Theme Song Performance","Yazawa, Ai:Original Creator",Tenshi Nanka ja Nai,#8685,#8583,"4,734",0,1,0,"['Tokita, Hiroko', 'Director'], ['Fujiyama, Fusanobu', 'Sound Director'], ['Nishida, Hikaru', 'Theme Song Performance'], ['Yazawa, Ai', 'Original Creator']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Sep 21, 1994","Producers, 
Shueisha","Source, 
  Manga","Genres, 
ComedyComedy,         DramaDrama","Demographic, 
ShoujoShoujo","Duration, 
  30 min.","Rating, 
  PG - Children","Score, 
6.151 (scored by 17621,762 users)
      


1
          indicates a weighted score.","Ranked, 
  #86852

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8583","Members, 
    4,734",Adaptation:: /manga/1496/Tenshi_Nanka_ja_Nai,
1460,,,,,,,,,,"Tonokatsu, Hideki:Director","Tanaka, Hideyuki:Sound Director","Kawasaki, Hiroyuki:Script","Okui, Masami:Theme Song Performance",Uchuu no Kishi Tekkaman Blade II,#7734,#8702,"4,545",0,0,0,"['Tonokatsu, Hideki', 'Director'], ['Tanaka, Hideyuki', 'Sound Director'], ['Kawasaki, Hiroyuki', 'Script'], ['Okui, Masami', 'Theme Song Performance']","Type, 
OVA","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Jul 21, 1994 to Apr 21, 1995","Studios, 
Tatsunoko Production","Source, 
  Unknown","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama,         Sci-FiSci-Fi","Themes, 
MechaMecha,         MilitaryMilitary,         SpaceSpace","Duration, 
  30 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.331 (scored by 18591,859 users)
      


1
          indicates a weighted score.","Ranked, 
  #77342

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8702","Prequel:: /anime/1459/Uchuu_no_Kishi_Tekkaman_Blade, Summary:: /anime/42343/Uchuu_no_Kishi_Tekkaman_Blade_II__Virgin_Memory",
3913,Devil May Cry,Kenpuu Denki Berserk,Battle Royal High School,Mononoke,Garo: Vanishing Line,Shuten Douji,,,,"Kato, Takao:Director","Murata, Kazuya:Episode Director","Terada, Kenji:Script","Kusao, Takeshi:Theme Song Performance",Onikirimaru,#8420,#9623,"3,316",0,2,0,"['Kato, Takao', 'Director'], ['Murata, Kazuya', 'Episode Director'], ['Terada, Kenji', 'Script'], ['Kusao, Takeshi', 'Theme Song Performance']","Episodes, 
  4","Status, 
  Finished Airing","Aired, 
  Sep 9, 1994 to Jul 21, 1995","Producers, 
KSS,       OB Planning,       TBS,       Shogakukan","Source, 
  Manga","Genres, 
ActionAction,         HorrorHorror,         SupernaturalSupernatural","Themes, 
GoreGore,         Martial ArtsMartial Arts,         MythologyMythology","Demographic, 
ShounenShounen","Duration, 
  29 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.211 (scored by 10011,001 users)
      


1
          indicates a weighted score.","Ranked, 
  #84202

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9623",Adaptation:: /manga/5877/Onikirimaru,Youma
3558,One: Kagayaku Kisetsu e - True Stories,Tenkousei,Kiss yori...,,,,,,,"Yoshimoto, Kinji:Director",ELF Corporation:Original Creator,"Mori, Hisashi:Key Animation","Tomita, Sukehiro:Screenplay",Doukyuusei (OVA): Natsu no Owari ni,N/A,#9737,"3,190",1,1,1,"['Yoshimoto, Kinji', 'Director'], ['ELF Corporation', 'Original Creator'], ['Mori, Hisashi', 'Key Animation'], ['Tomita, Sukehiro', 'Screenplay']","Type, 
OVA","Episodes, 
  4","Status, 
  Finished Airing","Aired, 
  Jul 8, 1994 to May 12, 1995","Studios, 
Arms","Source, 
  Visual novel","Genres, 
DramaDrama,         HentaiHentai","Theme, 
HaremHarem","Duration, 
  29 min. per ep.","Rating, 
  Rx - Hentai","Score, 
5.561 (scored by 863863 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9737","Sequel:: /anime/4841/Doukyuusei_OVA__Climax, Alternative version:: /anime/50958/Doukyuusei_Remake_The_Animation",
