index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_7
1347,Akira,Megazone 23,Dirty Pair,Kyoushoku Soukou Guyver (1989),Black Magic M-66,Vividred Operation,Karas,Gall Force 1: Eternal Story,Project A-Ko,"Oobari, Masami:Director","Akiyama, Katsuhito:Director","Takayama, Fumihiko:Director","Gouda, Hiroaki:Director",Bubblegum Crisis,#2628,#2963,"54,265",19,4,0,"['Oobari, Masami', 'Director'], ['Akiyama, Katsuhito', 'Director'], ['Takayama, Fumihiko', 'Director'], ['Gouda, Hiroaki', 'Director']","Episodes, 
  8","Status, 
  Finished Airing","Aired, 
  Feb 25, 1987 to Jan 30, 1991","Producers, 
Youmex","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         MechaMecha","Duration, 
  41 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
7.311 (scored by 1596315,963 users)
      


1
          indicates a weighted score.","Ranked, 
  #26282

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #2963","Members, 
    54,265","Alternative version:: /anime/568/Bubblegum_Crisis_Tokyo_2040, Alternative setting:: /anime/1346/AD_Police, Sequel:: /anime/1348/Bubblegum_Crash, Summary:: /anime/5036/Hurricane_Live_2033",Senki Zesshou Symphogear
1288,Dominion,Taiho Shichau zo,Toshokan Sensou,Full Metal Panic!,Urusei Yatsura,Hisone to Maso-tan,Planetes,Bullbuster,,"Maki, Taro:Producer","Oshii, Mamoru:Director","Yoshinaga, Naoyuki:Director","Itano, Ichirou:Episode Director",Kidou Keisatsu Patlabor,#2830,#3638,"37,004",10,4,1,"['Maki, Taro', 'Producer'], ['Oshii, Mamoru', 'Director'], ['Yoshinaga, Naoyuki', 'Director'], ['Itano, Ichirou', 'Episode Director']","Type, 
OVA","Episodes, 
  7","Status, 
  Finished Airing","Aired, 
  Apr 25, 1988 to Jun 25, 1989","Studios, 
Studio Deen","Source, 
  Original","Genres, 
ActionAction,         ComedyComedy,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         MechaMecha,         WorkplaceWorkplace","Duration, 
  28 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.271 (scored by 1339313,393 users)
      


1
          indicates a weighted score.","Ranked, 
  #28302

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #3638","Adaptation:: /manga/201/Kidou_Keisatsu_Patlabor, Alternative version:: /anime/324/Kidou_Keisatsu_Patlabor__On_Television, Sequel:: /anime/1095/Kidou_Keisatsu_Patlabor_the_Movie, Other:: /anime/2733/MiniPato",Top wo Nerae! Gunbuster
499,Youjuu Toshi,3x3 Eyes,Devil Survivor 2 The Animation,Ninja Ryuukenden,3x3 Eyes: Seima Densetsu,Kyuuketsuhime Miyu,Youseiki Suikoden,Shihaisha no Tasogare,Teito Monogatari,"Kawajiri, Yoshiaki:Director","Mima, Masafumi:Sound Director","Maruyama, Masao:Setting","Hamasaki, Hiroshi:Key Animation",Makai Toshi Shinjuku,#8579,#4408,"24,676",4,6,7,"['Kawajiri, Yoshiaki', 'Director'], ['Mima, Masafumi', 'Sound Director'], ['Maruyama, Masao', 'Setting'], ['Hamasaki, Hiroshi', 'Key Animation']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Oct 25, 1988","Studios, 
Madhouse","Source, 
  Novel","Genres, 
AdventureAdventure,         HorrorHorror,         RomanceRomance,         SupernaturalSupernatural","Theme, 
GoreGore","Duration, 
  1 hr. 19 min.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.171 (scored by 1042710,427 users)
      


1
          indicates a weighted score.","Ranked, 
  #85792

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #4408",Adaptation:: /manga/16349/Makai_Toshi_Hunter,X/1999
1153,Golgo 13: Queen Bee,Kizuoibito,Kurenai Sanshirou,Angel Heart,Koroshiya 1 The Animation: Episode 0,Golgo 13 (TV),,,,"Macek, Carl:Producer","Takahashi, Naoko:Producer","Yamauchi, Shigeyasu:Director","Nishio, Daisuke:Director",Crying Freeman,#7227,#5803,"12,418",5,2,1,"['Macek, Carl', 'Producer'], ['Takahashi, Naoko', 'Producer'], ['Yamauchi, Shigeyasu', 'Director'], ['Nishio, Daisuke', 'Director']","Status, 
  Finished Airing","Aired, 
  Nov 25, 1988 to Feb 25, 1994","Producers, 
    None found, add some","Licensors, 
ADV Films,       Discotek Media,       Streamline Pictures","Genres, 
ActionAction,         DramaDrama,         RomanceRomance","Themes, 
DetectiveDetective,         Martial ArtsMartial Arts,         Organized CrimeOrganized Crime","Demographic, 
SeinenSeinen","Duration, 
  51 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.421 (scored by 38863,886 users)
      


1
          indicates a weighted score.","Ranked, 
  #72272

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5803","Members, 
    12,418",Adaptation:: /manga/1449/Crying_Freeman,
1342,Genocyber,Kenpuu Denki Berserk,Amon: Devilman Mokushiroku,Shin Hokuto no Ken,Yami no Shihosha Judge,Chika Gentou Gekiga: Shoujo Tsubaki,,,,"Itano, Ichirou:Director","Honda, Yasunori:Sound Director","Aikawa, Shou:Script","Wolskel, John:Script",Violence Jack: Jigoku Gai-hen,#11262,#5965,"11,615",8,4,5,"['Itano, Ichirou', 'Director'], ['Honda, Yasunori', 'Sound Director'], ['Aikawa, Shou', 'Script'], ['Wolskel, John', 'Script']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Dec 6, 1988","Studios, 
Studio 88","Source, 
  Manga","Genres, 
ActionAction,         DramaDrama,         HorrorHorror","Theme, 
GoreGore","Duration, 
  58 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.561 (scored by 56545,654 users)
      


1
          indicates a weighted score.","Ranked, 
  #112622

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5965","Adaptation:: /manga/1442/Violence_Jack, Prequel:: /anime/1341/Violence_Jack__Harem_Bomber-hen, Sequel:: /anime/1343/Violence_Jack__Hells_Wind-hen",
2048,Golgo 13 (TV),Heavy Object,,,,,,,,"Kanda, Takeyuki:Director","Watanabe, Shinichirou:Episode Director","Takamatsu, Shinji:Episode Director","Imanishi, Takashi:Episode Director",Kikou Ryohei Mellowlink,#3567,#6241,"10,358",5,3,0,"['Kanda, Takeyuki', 'Director'], ['Watanabe, Shinichirou', 'Episode Director'], ['Takamatsu, Shinji', 'Episode Director'], ['Imanishi, Takashi', 'Episode Director']","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Nov 21, 1988 to Apr 28, 1989","Producers, 
VAP","Source, 
  Original","Genres, 
ActionAction,         Sci-FiSci-Fi","Themes, 
MechaMecha,         MilitaryMilitary","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.131 (scored by 30243,024 users)
      


1
          indicates a weighted score.","Ranked, 
  #35672

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6241","Members, 
    10,358",Parent story:: /anime/2582/Soukou_Kihei_Votoms,
1832,Akira,RahXephon,Shinseiki Evangelion,Star Driver: Kagayaki no Takuto,Granbelm,Haja Taisei Dangaiou,,,,"Hirano, Toshiki:Director","Fujiyama, Fusanobu:Sound Director","Nishimori, Akira:Episode Director","Asamiya, Kia:Storyboard",Project Zeorymer,#8968,#7502,"6,612",0,4,2,"['Hirano, Toshiki', 'Director'], ['Fujiyama, Fusanobu', 'Sound Director'], ['Nishimori, Akira', 'Episode Director'], ['Asamiya, Kia', 'Storyboard']","Type, 
OVA","Episodes, 
  4","Status, 
  Finished Airing","Aired, 
  Nov 26, 1988 to Feb 21, 1990","Studios, 
AIC,       Artmic","Source, 
  Manga","Genres, 
ActionAction,         DramaDrama,         Sci-FiSci-Fi","Themes, 
MechaMecha,         PsychologicalPsychological","Duration, 
  28 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.101 (scored by 26612,661 users)
      


1
          indicates a weighted score.","Ranked, 
  #89682

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #7502",Adaptation:: /manga/5192/Project_Zeoraymer,
2516,Blue Gender,Gunparade March: Arata Naru Kougunka,Soukou Kihei Votoms,Top wo Nerae! Gunbuster,,,,,,"Amino, Tetsurou:Director","Aikawa, Shou:Script","Itou, Tsunehisa:Script","Inui, Hiroki:Theme Song Arrangement",Uchuu no Senshi,#8690,#7553,"6,502",1,2,1,"['Amino, Tetsurou', 'Director'], ['Aikawa, Shou', 'Script'], ['Itou, Tsunehisa', 'Script'], ['Inui, Hiroki', 'Theme Song Arrangement']","Type, 
OVA","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Oct 25, 1988 to Dec 17, 1988","Studios, 
Sunrise","Source, 
  Book","Genres, 
ActionAction,         Sci-FiSci-Fi","Themes, 
MechaMecha,         MilitaryMilitary,         SpaceSpace","Duration, 
  25 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.151 (scored by 22542,254 users)
      


1
          indicates a weighted score.","Ranked, 
  #86902

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #7553",Alternative version:: /anime/14629/Starship_Troopers__Invasion,
1328,Nozomi Witches,Hajime no Ippo,Grappler Baki (TV),,,,,,,"Dezaki, Osamu:Director","Matsuura, Noriyoshi:Sound Director","Mizutani, Takaya:Episode Director","Takayashiki, Hideo:Script",1 Pound no Fukuin,#7456,#8448,"4,944",3,0,0,"['Dezaki, Osamu', 'Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Mizutani, Takaya', 'Episode Director'], ['Takayashiki, Hideo', 'Script']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Dec 2, 1988","Studios, 
Gallop","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         SportsSports","Theme, 
Combat SportsCombat Sports","Demographic, 
SeinenSeinen","Duration, 
  50 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.381 (scored by 22412,241 users)
      


1
          indicates a weighted score.","Ranked, 
  #74562

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/844/1_Pound_no_Fukuin,
3483,,,,,,,,,,"Yoshinaga, Naoyuki:Director","Saito, Yuki:Theme Song Performance","Takahashi, Rumiko:Original Creator","Ochiai, Shigekazu:Planning",Maison Ikkoku: Shiki Utsuriyuku Kisetsu no Naka de,#4461,#9347,"3,625",1,1,0,"['Yoshinaga, Naoyuki', 'Director'], ['Saito, Yuki', 'Theme Song Performance'], ['Takahashi, Rumiko', 'Original Creator'], ['Ochiai, Shigekazu', 'Planning']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Dec 21, 1988","Producers, 
Kitty Films","Source, 
  Manga","Genres, 
ComedyComedy,         DramaDrama,         RomanceRomance","Theme, 
Adult CastAdult Cast","Demographic, 
SeinenSeinen","Duration, 
  1 hr. 30 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.941 (scored by 12491,249 users)
      


1
          indicates a weighted score.","Ranked, 
  #44612

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9347",Full story:: /anime/1453/Maison_Ikkoku,
314,,,,,,,,,,"Dezaki, Osamu:Director","Furuse, Noboru:Director","Shinohara, Toshiya:Episode Director","Nanba, Hitoshi:Episode Director",Ace wo Nerae! 2,#3172,#9500,"3,449",3,1,0,"['Dezaki, Osamu', 'Director'], ['Furuse, Noboru', 'Director'], ['Shinohara, Toshiya', 'Episode Director'], ['Nanba, Hitoshi', 'Episode Director']","Type, 
OVA","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Jul 25, 1988 to Oct 25, 1988","Studios, 
TMS Entertainment,       Annapuru","Source, 
  Manga","Genres, 
DramaDrama,         SportsSports","Demographic, 
ShoujoShoujo","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.211 (scored by 12161,216 users)
      


1
          indicates a weighted score.","Ranked, 
  #31722

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9500","Adaptation:: /manga/7948/Ace_wo_Nerae, Sequel:: /anime/312/Ace_wo_Nerae_Final_Stage, Prequel:: /anime/8542/Shin_Ace_wo_Nerae",
2062,,,,,,,,,,"Akiyama, Katsuhito:Director","Kakinuma, Hideki:Script","Sonoda, Kenichi:Character Design","Takeuchi, Atsushi:Animation Director",Gall Force 3: Stardust War,#7884,#9646,"3,286",0,1,0,"['Akiyama, Katsuhito', 'Director'], ['Kakinuma, Hideki', 'Script'], ['Sonoda, Kenichi', 'Character Design'], ['Takeuchi, Atsushi', 'Animation Director']","Status, 
  Finished Airing","Aired, 
  Nov 2, 1988","Producers, 
Movic,       CBS","Licensors, 
Central Park Media","Genres, 
ActionAction,         Sci-FiSci-Fi","Themes, 
MilitaryMilitary,         SpaceSpace","Duration, 
  1 hr.","Rating, 
  R+ - Mild Nudity","Score, 
6.311 (scored by 14251,425 users)
      


1
          indicates a weighted score.","Ranked, 
  #78842

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9646","Members, 
    3,286","Favorites, 
  5","Prequel:: /anime/2061/Gall_Force_2__Destruction, Sequel:: /anime/2063/Rhea_Gall_Force",
4533,Elf 17,Uchuu Show e Youkoso,,,,,,,,"Ishiguro, Megumu:Producer","Yabuki, Kimio:Director","Saitou, Miwako:Theme Song Lyrics","Watanabe, Hiroya:Theme Song Arrangement",Uchuu Kazoku Carlvinson,#5967,#9714,"3,217",3,0,0,"['Ishiguro, Megumu', 'Producer'], ['Yabuki, Kimio', 'Director'], ['Saitou, Miwako', 'Theme Song Lyrics'], ['Watanabe, Hiroya', 'Theme Song Arrangement']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Dec 21, 1988","Producers, 
    None found, add some","Source, 
  Manga","Genres, 
ComedyComedy,         FantasyFantasy,         Sci-FiSci-Fi","Theme, 
ChildcareChildcare","Duration, 
  45 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.651 (scored by 12631,263 users)
      


1
          indicates a weighted score.","Ranked, 
  #59672

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9714","Members, 
    3,217",Adaptation:: /manga/20994/Uchuu_Kazoku_Carlvinson,
2070,Choujin Densetsu Urotsukidouji,Devilman: Tanjou-hen,Heartwork: Symphony of Destruction,,,,,,,"Greenfield, Matt:Producer","Uchida, Yorihisa:Director","Kawasaki, Hiroyuki:Script","Oobari, Masami:Storyboard",Guy: Youma Kakusei,N/A,#10054,"2,852",1,0,0,"['Greenfield, Matt', 'Producer'], ['Uchida, Yorihisa', 'Director'], ['Kawasaki, Hiroyuki', 'Script'], ['Oobari, Masami', 'Storyboard']","Type, 
OVA","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Dec 6, 1988 to Jul 15, 1992","Studios, 
AIC","Source, 
  Unknown","Genres, 
ActionAction,         Sci-FiSci-Fi,         HentaiHentai","Theme, 
SpaceSpace","Duration, 
  35 min. per ep.","Rating, 
  Rx - Hentai","Score, 
5.531 (scored by 983983 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10054",,
