index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_8
2263,Amada Anime Series: Super Mario Brothers,Super Mario Brothers: Peach-hime Kyuushutsu Daisakusen!,Rockman Hoshi ni Negai wo,Hoshi no Kirby,Final Fantasy,,,,,"Fujiyama, Fusanobu:Sound Director","Campbell, Charles:ADR Director","Naka, Yuuji:Production Assistant","Muroi, Fumie:Assistant Animation Director",Sonic★the★Hedgehog,#4719,#4860,"19,714",11,5,3,"['Fujiyama, Fusanobu', 'Sound Director'], ['Campbell, Charles', 'ADR Director'], ['Naka, Yuuji', 'Production Assistant'], ['Muroi, Fumie', 'Assistant Animation Director']","Type, 
OVA","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Jan 26, 1996","Studios, 
Pierrot","Source, 
  Game","Genres, 
AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi","Duration, 
  30 min. per ep.","Rating, 
  PG - Children","Score, 
6.891 (scored by 1274212,742 users)
      


1
          indicates a weighted score.","Ranked, 
  #47192

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #4860","Members, 
    19,714",Alternative setting:: /anime/1816/Sonic_X,
1011,,,,,,,,,,"Nishimura, Junji:Director","Shirahata, Bob:Episode Director","Yamamoto, Harukichi:Theme Song Composition","Takahashi, Rumiko:Original Creator",Ranma ½ Super,#1375,#4899,"19,300",1,0,0,"['Nishimura, Junji', 'Director'], ['Shirahata, Bob', 'Episode Director'], ['Yamamoto, Harukichi', 'Theme Song Composition'], ['Takahashi, Rumiko', 'Original Creator']","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Sep 21, 1995 to Jan 19, 1996","Producers, 
Sunrise","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         RomanceRomance,         SupernaturalSupernatural","Theme, 
Martial ArtsMartial Arts","Demographic, 
ShounenShounen","Duration, 
  26 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.631 (scored by 88758,875 users)
      


1
          indicates a weighted score.","Ranked, 
  #13752

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #4899",Prequel:: /anime/1008/Ranma_½__Yomigaeru_Kioku,
2782,Super Mario Brothers: Peach-hime Kyuushutsu Daisakusen!,Kenpuu Denki Berserk,Scrapped Princess,Panzer Dragoon,Arslan Senki,Xenosaga The Animation,Subarashiki Kono Sekai The Animation,,,"Misawa, Shin:Director","Tanaka, Kazuya:Sound Director","Sakata, Junichi:Episode Director","Kuroda, Yousuke:Screenplay",Fire Emblem,#11033,#5590,"13,732",7,6,1,"['Misawa, Shin', 'Director'], ['Tanaka, Kazuya', 'Sound Director'], ['Sakata, Junichi', 'Episode Director'], ['Kuroda, Yousuke', 'Screenplay']","Type, 
OVA","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Jan 26, 1996 to Apr 26, 1996","Studios, 
Studio Fantasia","Source, 
  Game","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Duration, 
  27 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.631 (scored by 64336,433 users)
      


1
          indicates a weighted score.","Ranked, 
  #110332

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5590","Members, 
    13,732",Adaptation:: /manga/1306/Fire_Emblem__Ankokuryuu_to_Hikari_no_Tsurugi,
1233,Stratos 4,Idol Bouei-tai Hummingbird,Kidou Keisatsu Patlabor: New OVA,,,,,,,"Moriyama, Yuuji:Director","Sakata, Junichi:Director","Misawa, Shin:Director","Iwanami, Yoshikazu:Sound Director",Aozora Shoujo-tai,#6712,#6659,"8,865",5,0,2,"['Moriyama, Yuuji', 'Director'], ['Sakata, Junichi', 'Director'], ['Misawa, Shin', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director']","Type, 
OVA","Episodes, 
  7","Status, 
  Finished Airing","Aired, 
  Oct 21, 1994 to Aug 21, 1996","Studios, 
Studio Fantasia","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         RomanceRomance","Theme, 
MilitaryMilitary","Demographic, 
ShounenShounen","Duration, 
  27 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.511 (scored by 31483,148 users)
      


1
          indicates a weighted score.","Ranked, 
  #67122

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/20392/Aozora_Shoujotai,
1286,Seijuuki Cyguard,Akame ga Kill!,Violence Jack: Harem Bomber-hen,Amon: Devilman Mokushiroku,Riki-Oh 2: Horobi no Ko,Mazinkaiser SKL,,,,"Oohata, Kouichi:Director","Hiroshima, Hideki:Episode Director","Kishi, Masayuki:Theme Song Composition","Kozuma, Shinsaku:Key Animation",Soukihei MD Geist 2: Death Force,#12527,#6765,"8,535",2,1,3,"['Oohata, Kouichi', 'Director'], ['Hiroshima, Hideki', 'Episode Director'], ['Kishi, Masayuki', 'Theme Song Composition'], ['Kozuma, Shinsaku', 'Key Animation']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 1, 1996","Studios, 
Zero-G Room","Source, 
  Original","Genres, 
ActionAction,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         GoreGore,         MechaMecha,         MilitaryMilitary","Duration, 
  47 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.021 (scored by 47724,772 users)
      


1
          indicates a weighted score.","Ranked, 
  #125272

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6765",Prequel:: /anime/1285/Soukihei_MD_Geist,
1217,Be-Boy Kidnapp'n Idol,Fake,Gravitation,,,,,,,"Maejima, Kenichi:Storyboard","Mizushima, Yasuhiro:Theme Song Composition","Naruto, Maki:Original Creator","Namura, Hidetoshi:Key Animation",Seikimatsu★Darling,#7860,#6823,"8,388",2,0,0,"['Maejima, Kenichi', 'Storyboard'], ['Mizushima, Yasuhiro', 'Theme Song Composition'], ['Naruto, Maki', 'Original Creator'], ['Namura, Hidetoshi', 'Key Animation']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Feb 16, 1996","Producers, 
Magic Bus","Source, 
  Manga","Genres, 
Boys LoveBoys Love,         ComedyComedy,         DramaDrama","Duration, 
  30 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.311 (scored by 41074,107 users)
      


1
          indicates a weighted score.","Ranked, 
  #78602

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6823","Members, 
    8,388","Favorites, 
  8",Adaptation:: /manga/3695/Seikimatsu★Darling,
1100,,,,,,,,,,"Shinbou, Akiyuki:Director","Oohashi, Yoshimitsu:Episode Director","Sekijima, Mayori:Script","Nakayama, Katsuichi:Storyboard",Soreyuke! Uchuu Senkan Yamamoto Youko,#9248,#7983,"5,693",0,0,1,"['Shinbou, Akiyuki', 'Director'], ['Oohashi, Yoshimitsu', 'Episode Director'], ['Sekijima, Mayori', 'Script'], ['Nakayama, Katsuichi', 'Storyboard']","Type, 
OVA","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Mar 6, 1996 to Jun 5, 1996","Studios, 
J.C.Staff","Source, 
  Novel","Genres, 
AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi","Duration, 
  30 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.041 (scored by 13741,374 users)
      


1
          indicates a weighted score.","Ranked, 
  #92482

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #7983","Members, 
    5,693","Adaptation:: /manga/87368/Soreyuke_Uchuu_Senkan_Yamamoto_Youko, Alternative version:: /anime/1618/Soreyuke_Uchuu_Senkan_Yamamoto_Youko_1999, Sequel:: /anime/1671/Soreyuke_Uchuu_Senkan_Yamamoto_Youko_II",
1701,Buttobi!! CPU,Chobits,Video Girl Ai,,,,,,,"Mochizuki, Tomomi:Director","Kaneko, Hidetoshi:Art Director","Campbell, Charles:Recording Engineer","Takeuchi, Sakura:Original Creator",Boku no Marie,#8051,#8164,"5,413",3,0,0,"['Mochizuki, Tomomi', 'Director'], ['Kaneko, Hidetoshi', 'Art Director'], ['Campbell, Charles', 'Recording Engineer'], ['Takeuchi, Sakura', 'Original Creator']","Type, 
OVA","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Mar 6, 1996 to Aug 21, 1996","Studios, 
Pierrot","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         Sci-FiSci-Fi,         EcchiEcchi","Demographic, 
SeinenSeinen","Duration, 
  28 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.281 (scored by 20632,063 users)
      


1
          indicates a weighted score.","Ranked, 
  #80512

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8164",Adaptation:: /manga/10224/Boku_no_Marie,
1630,Dragon Half,Cosmos Pink Shock,Koutetsu Tenshi Kurumi,,,,,,,"Daichi, Akitarou:Director","Tanaka, Kazuya:Sound Director",AKKO:Theme Song Performance,"Masudate, Toshihide:Character Design",Yousei Hime Ren,#9255,#8761,"4,475",1,1,2,"['Daichi, Akitarou', 'Director'], ['Tanaka, Kazuya', 'Sound Director'], ['AKKO', 'Theme Song Performance'], ['Masudate, Toshihide', 'Character Design']","Type, 
OVA","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Oct 27, 1995 to Jan 26, 1996","Studios, 
Dangun Pictures","Source, 
  Original","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy","Duration, 
  27 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.041 (scored by 19541,954 users)
      


1
          indicates a weighted score.","Ranked, 
  #92552

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8761","Members, 
    4,475",,
1275,Magical Twilight,Shin Angel,Sexfriend,Urusei Yatsura,,,,,,"Oomiya, Saburou:Producer","Kanazawa, Katsuma:Director","Nishihara, Kumiko:Theme Song Performance","Takahashi, Takeo:Key Animation",Can Can Bunny Extra,N/A,#9160,"3,852",1,0,0,"['Oomiya, Saburou', 'Producer'], ['Kanazawa, Katsuma', 'Director'], ['Nishihara, Kumiko', 'Theme Song Performance'], ['Takahashi, Takeo', 'Key Animation']","Type, 
OVA","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Jan 19, 1996 to Apr 21, 1997","Studios, 
Triple X","Source, 
  Visual novel","Genres, 
FantasyFantasy,         HentaiHentai","Duration, 
  28 min. per ep.","Rating, 
  Rx - Hentai","Score, 
6.151 (scored by 12411,241 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9160","Members, 
    3,852",,
1440,,,,,,,,,,"Suganuma, Eiji:Director","Kishida, Takahiro:Script","Miyajima, Hitomi:Theme Song Performance","Nakazawa, Kazuto:Key Animation",Ninja Mono,#9868,#9517,"3,423",2,1,0,"['Suganuma, Eiji', 'Director'], ['Kishida, Takahiro', 'Script'], ['Miyajima, Hitomi', 'Theme Song Performance'], ['Nakazawa, Kazuto', 'Key Animation']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Mar 27, 1996 to Jun 12, 1996","Producers, 
Youmex","Source, 
  Original","Genres, 
AdventureAdventure,         ComedyComedy,         SupernaturalSupernatural","Duration, 
  30 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.911 (scored by 14671,467 users)
      


1
          indicates a weighted score.","Ranked, 
  #98682

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9517","Members, 
    3,423","Favorites, 
  7",Adaptation:: /manga/92585/Ninja_Mono,
2097,RG Veda,Tentai Senshi Sunred,Samurai Flamenco,Kaijin Kaihatsu-bu no Kuroitsu-san,Assemble Insert,Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!,,,,"Ishikawa, Mitsuhisa:Producer","Sadamitsu, Shinya:Director","Kageyama, Hironobu:Theme Song Performance","Yamanaka, Norimasa:Theme Song Arrangement",Tokumu Sentai Shinesman,#5975,#9544,"3,398",1,0,1,"['Ishikawa, Mitsuhisa', 'Producer'], ['Sadamitsu, Shinya', 'Director'], ['Kageyama, Hironobu', 'Theme Song Performance'], ['Yamanaka, Norimasa', 'Theme Song Arrangement']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Feb 21, 1996 to Mar 21, 1996","Producers, 
Aniplex,       animate Film,       Movic,       Gakken","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         Sci-FiSci-Fi","Duration, 
  27 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.641 (scored by 14741,474 users)
      


1
          indicates a weighted score.","Ranked, 
  #59752

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9544","Members, 
    3,398","Favorites, 
  9",Adaptation:: /manga/1426/Tokumu_Sentai_Shinesman,
2979,Emi to Yobanaide,,,,,,,,,"Oomiya, Saburou:Producer","Toyooka, Kaoru:Director",,,Akiko,N/A,#10023,"2,885",1,0,0,"['Oomiya, Saburou', 'Producer'], ['Toyooka, Kaoru', 'Director']","Status, 
  Finished Airing","Aired, 
  Mar 15, 1996 to Jul 26, 1996","Producers, 
Pink Pineapple","Licensors, 
SoftCel Pictures","Genre, 
HentaiHentai","Duration, 
  29 min. per ep.","Rating, 
  Rx - Hentai","Score, 
5.341 (scored by 10391,039 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10023","Members, 
    2,885","Favorites, 
  3",Main,,
1820,,,,,,,,,,"Greenfield, Matt:Producer","Matsushita, Yukihiro:Producer","Tominaga, Tsuneo:Director","Hidaka, Masamitsu:Director",Power Dolls,#11819,#10438,"2,538",1,0,0,"['Greenfield, Matt', 'Producer'], ['Matsushita, Yukihiro', 'Producer'], ['Tominaga, Tsuneo', 'Director'], ['Hidaka, Masamitsu', 'Director']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Mar 1, 1996 to Mar 1, 1998","Producers, 
VAP","Source, 
  Game","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  27 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
5.381 (scored by 860860 users)
      


1
          indicates a weighted score.","Ranked, 
  #118192

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10438","Members, 
    2,538",,
