index,rec_1,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_2
3214,Dragon Ball,Go! Go! Ackman,Pink Mizu Dorobou Ame Dorobou,,,,,,,"Miyata, Tomoyuki:Producer","Fujiyama, Fusanobu:Sound Director","Koshiba, Junya:Episode Director","Ashida, Toyoo:Script",Kosuke-sama Rikimaru-sama: Konpeitou no Ryuu,#9327,#11956,"1,529",2,0,0,"['Miyata, Tomoyuki', 'Producer'], ['Fujiyama, Fusanobu', 'Sound Director'], ['Koshiba, Junya', 'Episode Director'], ['Ashida, Toyoo', 'Script']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Sep 23, 1988","Producers, 
Shueisha","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure","Theme, 
Super PowerSuper Power","Duration, 
  47 min.","Rating, 
  G - All Ages","Score, 
6.031 (scored by 627627 users)
      


1
          indicates a weighted score.","Ranked, 
  #93272

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11956","Members, 
    1,529",,Dragon Ball Z
12141,Fuujin Monogatari,,,,,,,,,"Maruyama, Masao:Producer",Rintarou:Director,"Miyazawa, Kenji:Original Creator","Kanemori, Yoshinori:Animation Director",Kaze no Matasaburou,#10729,#11969,"1,521",1,0,0,"['Maruyama, Masao', 'Producer'], ['Rintarou', 'Director'], ['Miyazawa, Kenji', 'Original Creator'], ['Kanemori, Yoshinori', 'Animation Director']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 20, 1988","Producers, 
Konami","Source, 
  Novel","Genres, 
FantasyFantasy,         Slice of LifeSlice of Life","Demographic, 
KidsKids","Duration, 
  29 min.","Rating, 
  G - All Ages","Score, 
5.701 (scored by 571571 users)
      


1
          indicates a weighted score.","Ranked, 
  #107292

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11969","Members, 
    1,521",Alternative version:: /anime/30922/Kaze_no_Matasaburou_Movie,Donguri to Yamaneko
8451,Kaze no Matasaburou,,,,,,,,,"Maruyama, Masao:Producer","Hirata, Toshio:Director","Miyazawa, Kenji:Original Creator","Nakura, Yasuhiro:Animation Director",Donguri to Yamaneko,#10151,#13143,"1,053",1,0,0,"['Maruyama, Masao', 'Producer'], ['Hirata, Toshio', 'Director'], ['Miyazawa, Kenji', 'Original Creator'], ['Nakura, Yasuhiro', 'Animation Director']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Sep 30, 1988","Producers, 
Konami","Source, 
  Unknown","Genre, 
DramaDrama","Duration, 
  24 min.","Rating, 
  G - All Ages","Score, 
5.841 (scored by 304304 users)
      


1
          indicates a weighted score.","Ranked, 
  #101512

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13143","Members, 
    1,053","Favorites, 
  0",Alternative version:: /anime/26301/Donguri_to_Yamaneko_1995,
4521,,,,,,,,,,,,,,Watt Poe to Bokura no Ohanashi,#8937,#13721,895,0,0,1,,"Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 12, 1988","Studios, 
Kaname Productions","Source, 
  Unknown","Genres, 
AdventureAdventure,         Sci-FiSci-Fi","Duration, 
  54 min.","Rating, 
  PG - Children","Score, 
6.111 (scored by 313313 users)
      


1
          indicates a weighted score.","Ranked, 
  #89372

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13721","Members, 
    895",,
25363,Ghost Hunt,,,,,,,,,"Dezaki, Tetsu:Director","Yamanaka, Norimasa:Theme Song Composition","Nakazawa, Kazuto:In-Between Animation","Sugino, Akio:Animation Director",Gensei Shugoshin P-hyoro Ikka,#11918,#13814,878,2,0,0,"['Dezaki, Tetsu', 'Director'], ['Yamanaka, Norimasa', 'Theme Song Composition'], ['Nakazawa, Kazuto', 'In-Between Animation'], ['Sugino, Akio', 'Animation Director']","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Sep 1, 1988","Producers, 
Bandai Visual,       Magic Bus","Source, 
  Manga","Genres, 
AdventureAdventure,         FantasyFantasy","Demographic, 
ShoujoShoujo","Duration, 
  30 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.341 (scored by 332332 users)
      


1
          indicates a weighted score.","Ranked, 
  #119182

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13814","Members, 
    878",,
12037,,,,,,,,,,"Kogawa, Yoriyasu:Director","Matsuura, Noriyoshi:Sound Director","Yanagawa, Shigeru:Script","Itou, Ikuko:Key Animation",What's Michael? 2,#10371,#14133,805,0,0,2,"['Kogawa, Yoriyasu', 'Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Yanagawa, Shigeru', 'Script'], ['Itou, Ikuko', 'Key Animation']","Status, 
  Finished Airing","Aired, 
  Jul 25, 1988","Producers, 
Kitty Films","Licensors, 
    None found, add some","Genre, 
ComedyComedy","Theme, 
PetsPets","Duration, 
  44 min.","Rating, 
  G - All Ages","Score, 
5.791 (scored by 308308 users)
      


1
          indicates a weighted score.","Ranked, 
  #103712

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14133","Members, 
    805","Favorites, 
  0","Adaptation:: /manga/3160/Whats_Michael, Character:: /anime/12005/Whats_Michael",
12399,,,,,,,,,,,,,,Touyama Sakura Uchuu Chou: Yatsu no Na wa Gold,#11963,#14297,766,0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 25, 1988","Producers, 
    None found, add some","Source, 
  Unknown","Genres, 
ActionAction,         Sci-FiSci-Fi","Duration, 
  59 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.331 (scored by 221221 users)
      


1
          indicates a weighted score.","Ranked, 
  #119632

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14297","Members, 
    766","Favorites, 
  1",,
19437,,,,,,,,,,"Moriwaki, Makoto:Director",,,,Dokidoki Gakuen Kessen!! Youki Daimashiro,#12222,#16214,471,0,0,0,"['Moriwaki, Makoto', 'Director']","Status, 
  Finished Airing","Aired, 
  Sep 20, 1988","Producers, 
Animaruya","Licensors, 
    None found, add some","Genres, 
ActionAction,         FantasyFantasy","Duration, 
  10 min.","Rating, 
  G - All Ages","Score, 
5.211 (scored by 128128 users)
      


1
          indicates a weighted score.","Ranked, 
  #122222

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #16214","Members, 
    471","Favorites, 
  0",Main,,
27837,Captain Movie,,,,,,,,,"Okamura, Masahiro:Producer","Shibayama, Tsutomu:Director","Tomita, Sukehiro:Screenplay","Yamada, Michishiro:Animation Director",Kenritsu Umisora Koukou Yakyuubu-in Yamashita Tarou-kun,#15474,#16708,427,0,0,0,"['Okamura, Masahiro', 'Producer'], ['Shibayama, Tsutomu', 'Director'], ['Tomita, Sukehiro', 'Screenplay'], ['Yamada, Michishiro', 'Animation Director']","Status, 
  Finished Airing","Aired, 
  Sep 23, 1988","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genre, 
SportsSports","Theme, 
Team SportsTeam Sports","Duration, 
  34 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #154742

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #16708","Members, 
    427","Favorites, 
  0",Adaptation:: /manga/127163/Kenritsu_Umisora_Koukou_Yakyuubu-in_Yamashita_Tarou-kun,
19817,,,,,,,,,,"Nagaoka, Akinori:Director","Urasawa, Yoshio:Script","Murakami, Takashi:Original Creator","Yamamoto, Masayuki:Music",Namakemono ga Miteta,#16631,#17977,330,0,1,0,"['Nagaoka, Akinori', 'Director'], ['Urasawa, Yoshio', 'Script'], ['Murakami, Takashi', 'Original Creator'], ['Yamamoto, Masayuki', 'Music']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Sep 23, 1988 to Jul 28, 1989","Producers, 
Agent 21","Source, 
  Manga","Genre, 
Slice of LifeSlice of Life","Theme, 
MusicMusic","Demographic, 
SeinenSeinen","Duration, 
  29 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #166312

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #17977",,
35060,,,,,,,,,,,,,,Nihon no Obake-banashi,#16738,#19554,235,0,0,0,,"Status, 
  Finished Airing","Aired, 
  Aug 28, 1988 to Nov 26, 1988","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genre, 
HorrorHorror","Demographic, 
KidsKids","Duration, 
  Unknown","Rating, 
  G - All Ages","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #167382

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #19554","Members, 
    235","Favorites, 
  0",,
47,Koukaku Kidoutai,"Shinseiki Evangelion Movie: Air/Magokoro wo, Kimi ni",Elfen Lied,Psycho-Pass,Jin-Rou,Genocyber,Metropolis,Devilman: Crybaby,Baoh Raihousha,"Maseba, Yutaka:Producer","Otomo, Katsuhiro:Director","Aketagawa, Susumu:Sound Director","Hashimoto, Izou:Script",Akira,#416,#210,"847,916",200,40,21,"['Maseba, Yutaka', 'Producer'], ['Otomo, Katsuhiro', 'Director'], ['Aketagawa, Susumu', 'Sound Director'], ['Hashimoto, Izou', 'Script']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 16, 1988","Producers, 
Mainichi Broadcasting System,       Kodansha,       TOHO,       Streamline Pictures","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         HorrorHorror,         Sci-FiSci-Fi,         SupernaturalSupernatural","Themes, 
GoreGore,         MilitaryMilitary","Demographic, 
SeinenSeinen","Duration, 
  2 hr. 4 min.","Rating, 
  R+ - Mild Nudity","Score, 
8.161 (scored by 511682511,682 users)
      


1
          indicates a weighted score.","Ranked, 
  #4162

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #210","Adaptation:: /manga/664/Akira, Alternative version:: /anime/56836/Akira_Shin_Anime",Shinseiki Evangelion
892,,,,,,,,,,"Watson, Barry:Producer","Takenouchi, Kazuhisa:Director","Carletti, Ariane:Theme Song Performance","Toriyama, Akira:Original Creator",Dragon Ball Movie 3: Makafushigi Daibouken,#5045,#2855,"58,067",3,2,0,"['Watson, Barry', 'Producer'], ['Takenouchi, Kazuhisa', 'Director'], ['Carletti, Ariane', 'Theme Song Performance'], ['Toriyama, Akira', 'Original Creator']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 9, 1988","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         FantasyFantasy,         Sci-FiSci-Fi","Theme, 
Super PowerSuper Power","Demographic, 
ShounenShounen","Duration, 
  45 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.821 (scored by 3111231,112 users)
      


1
          indicates a weighted score.","Ranked, 
  #50452

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Alternative version:: /anime/223/Dragon_Ball, Prequel:: /anime/891/Dragon_Ball_Movie_2__Majinjou_no_Nemurihime, Sequel:: /anime/893/Dragon_Ball_Movie_4__Saikyou_e_no_Michi, Character:: /anime/2222/Dr_Slump__Arale-chan",
1255,Tenkuu Senki Shurato: Sousei e no Anto,,,,,,,,,"Yamauchi, Shigeyasu:Director","Baroli, Gilberto:Script","Suga, Yoshiyuki:Script","Yamada, Nobuo:Theme Song Composition",Saint Seiya: Shinku no Shounen Densetsu,#3166,#5217,"16,280",3,1,1,"['Yamauchi, Shigeyasu', 'Director'], ['Baroli, Gilberto', 'Script'], ['Suga, Yoshiyuki', 'Script'], ['Yamada, Nobuo', 'Theme Song Composition']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 23, 1988","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
AdventureAdventure,         FantasyFantasy,         Sci-FiSci-Fi","Demographic, 
ShounenShounen","Duration, 
  1 hr. 15 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.211 (scored by 90649,064 users)
      


1
          indicates a weighted score.","Ranked, 
  #31662

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5217",Parent story:: /anime/1254/Saint_Seiya,
4031,Hokuto no Ken Movie,,,,,,,,,"Miyashita, Akira:Original Creator","Hayama, Junichi:Key Animation","Nitta, Ichirou:Music","Ito, Michihiro:Sound Effects",Sakigake!! Otokojuku Movie,#6089,#10062,"2,842",2,1,0,"['Miyashita, Akira', 'Original Creator'], ['Hayama, Junichi', 'Key Animation'], ['Nitta, Ichirou', 'Music'], ['Ito, Michihiro', 'Sound Effects']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 23, 1988","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy","Themes, 
DelinquentsDelinquents,         Martial ArtsMartial Arts,         SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  1 hr. 14 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.621 (scored by 11091,109 users)
      


1
          indicates a weighted score.","Ranked, 
  #60892

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Prequel:: /anime/2903/Sakigake_Otokojuku,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders
5929,Hotaru no Haka,Ushiro no Shoumen Daare,Glass no Usagi,,,,,,,"Arihara, Seiji:Director","Abe, Hisashi:Key Animation","Kurahashi, Shizuo:Sound Effects","Uratani, Chie:Key Animation",Hi no Ame ga Furu,#3517,#11406,"1,854",0,0,0,"['Arihara, Seiji', 'Director'], ['Abe, Hisashi', 'Key Animation'], ['Kurahashi, Shizuo', 'Sound Effects'], ['Uratani, Chie', 'Key Animation']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Sep 15, 1988","Producers, 
    None found, add some","Source, 
  Book","Genre, 
DramaDrama","Theme, 
HistoricalHistorical","Duration, 
  1 hr. 20 min.","Rating, 
  G - All Ages","Score, 
7.151 (scored by 402402 users)
      


1
          indicates a weighted score.","Ranked, 
  #35172

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11406","Members, 
    1,854",,Hadashi no Gen
16728,,,,,,,,,,"Akehi, Masayuki:Director",Yudetamago:Original Creator,"Konno, Yasuyuki:Sound Effects","Oku, Keiichi:Music",Tatakae!! Ramenman (Movie),#11258,#14389,744,0,0,0,"['Akehi, Masayuki', 'Director'], ['Yudetamago', 'Original Creator'], ['Konno, Yasuyuki', 'Sound Effects'], ['Oku, Keiichi', 'Music']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 9, 1988","Producers, 
    None found, add some","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure","Theme, 
Martial ArtsMartial Arts","Demographic, 
ShounenShounen","Duration, 
  25 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.561 (scored by 207207 users)
      


1
          indicates a weighted score.","Ranked, 
  #112582

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14389","Adaptation:: /manga/21599/Tatakae_Ramenman, Parent story:: /anime/4427/Tatakae_Ramenman",
24877,,,,,,,,,,"Hirata, Toshio:Director","Yamada, Etsuji:Sound Director","Hamasaki, Hiroshi:Key Animation","Matsumoto, Norio:In-Between Animation",Hare Tokidoki Buta,#8820,#15137,602,0,2,0,"['Hirata, Toshio', 'Director'], ['Yamada, Etsuji', 'Sound Director'], ['Hamasaki, Hiroshi', 'Key Animation'], ['Matsumoto, Norio', 'In-Between Animation']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 23, 1988","Producers, 
Gakken","Source, 
  Picture book","Genre, 
ComedyComedy","Demographic, 
KidsKids","Duration, 
  1 hr. 14 min.","Rating, 
  PG - Children","Score, 
6.131 (scored by 191191 users)
      


1
          indicates a weighted score.","Ranked, 
  #88202

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15137","Members, 
    602",Other:: /anime/2280/Hare_Tokidoki_Buta_TV,
