index,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_1
18557,,,,,,,,,,"Katou, Kazuo:Producer","Sakata, Junichi:Director","Hashimoto, Izou:Script","Yoshimoto, Kinji:Key Animation",High School Agent,#11626,#11718,"1,659",0,0,1,"['Katou, Kazuo', 'Producer'], ['Sakata, Junichi', 'Director'], ['Hashimoto, Izou', 'Script'], ['Yoshimoto, Kinji', 'Key Animation']","Status, 
  Finished Airing","Aired, 
  Jul 1, 1987 to Oct 2, 1987","Producers, 
Toei Video,       Agent 21","Licensors, 
    None found, add some","Genres, 
ActionAction,         DramaDrama","Theme, 
MilitaryMilitary","Duration, 
  28 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.451 (scored by 527527 users)
      


1
          indicates a weighted score.","Ranked, 
  #116262

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11718","Members, 
    1,659","Favorites, 
  0",Adaptation:: /manga/106795/High_School_Agent,Sukeban Deka
10780,Kidou Senshi Gundam ZZ,,,,,,,,,"Kawase, Toshifumi:Director","Chiba, Kouichi:Sound Director","Ikeda, Shigemi:Art Director","Gotou, Masami:In-Between Animation",Dead Heat,#11731,#11859,"1,581",1,0,0,"['Kawase, Toshifumi', 'Director'], ['Chiba, Kouichi', 'Sound Director'], ['Ikeda, Shigemi', 'Art Director'], ['Gotou, Masami', 'In-Between Animation']","Status, 
  Finished Airing","Aired, 
  Aug 7, 1987","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genres, 
ActionAction,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  31 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.411 (scored by 704704 users)
      


1
          indicates a weighted score.","Ranked, 
  #117312

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11859","Members, 
    1,581","Favorites, 
  0",,RideBack
2080,,,,,,,,,,"Tominaga, Tsuneo:Director","Tomita, Sukehiro:Script","Nakazawa, Kazuto:In-Between Animation","Takagi, Hiroki:Animation Director",Majokko Club Yoningumi: A Kuukan kara no Alien X,#10386,#12070,"1,473",0,1,0,"['Tominaga, Tsuneo', 'Director'], ['Tomita, Sukehiro', 'Script'], ['Nakazawa, Kazuto', 'In-Between Animation'], ['Takagi, Hiroki', 'Animation Director']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 28, 1987","Studios, 
Pierrot","Source, 
  Original","Genres, 
ActionAction,         ComedyComedy,         Sci-FiSci-Fi","Themes, 
Mahou ShoujoMahou Shoujo,         ParodyParody","Duration, 
  27 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.791 (scored by 475475 users)
      


1
          indicates a weighted score.","Ranked, 
  #103862

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12070","Parent story:: /anime/2038/Mahou_no_Star_Magical_Emi, Other:: /anime/32259/Mahou_no_Tenshi_Creamy_Mami__Perfect_Memory",
14471,,,,,,,,,,,,,,Kaguya-hime: Taketori Monogatari,N/A,#12356,"1,338",0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Sep 21, 1987","Producers, 
    None found, add some","Source, 
  Unknown","Genre, 
HentaiHentai","Theme, 
HistoricalHistorical","Duration, 
  27 min.","Rating, 
  Rx - Hentai","Score, 
4.501 (scored by 447447 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12356","Members, 
    1,338",,
9542,,,,,,,,,,,,,,Puttsun Make Love,#8880,#14359,750,0,0,0,,"Status, 
  Finished Airing","Aired, 
  Aug 14, 1987 to Jun 24, 1988","Producers, 
Toei Video,       Agent 21","Licensors, 
    None found, add some","Genres, 
ComedyComedy,         RomanceRomance,         EcchiEcchi","Duration, 
  25 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.121 (scored by 143143 users)
      


1
          indicates a weighted score.","Ranked, 
  #88802

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14359","Members, 
    750","Favorites, 
  0",Producer,Adaptation:: /manga/91558/Puttsun_Make_Love,
33499,,,,,,,,,,"Nakayama, Katsuichi:Key Animation","Nagai, Noriaki:Original Creator",,,Ganbare! Kickers: Bokutachi no Densetsu,#8654,#14559,704,0,0,0,"['Nakayama, Katsuichi', 'Key Animation'], ['Nagai, Noriaki', 'Original Creator']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 21, 1987","Studios, 
Pierrot","Source, 
  Manga","Genres, 
ComedyComedy,         DramaDrama,         SportsSports","Theme, 
Team SportsTeam Sports","Demographic, 
KidsKids","Duration, 
  1 hr. 27 min.","Rating, 
  G - All Ages","Score, 
6.161 (scored by 267267 users)
      


1
          indicates a weighted score.","Ranked, 
  #86542

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Full story:: /anime/3053/Ganbare_Kickers,
35519,,,,,,,,,,,,,,Mahou no Yousei Persia: Kaiten Mokuba,#16048,#15805,513,0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Sep 25, 1987","Producers, 
    None found, add some","Source, 
  Original","Genre, 
ComedyComedy","Theme, 
Mahou ShoujoMahou Shoujo","Duration, 
  45 min.","Rating, 
  PG - Children","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #160482

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15805","Members, 
    513",Full story:: /anime/2039/Mahou_no_Yousei_Persia,
891,,,,,,,,,,"Watson, Barry:Producer","Nishio, Daisuke:Director","Salva, Laurence:Script","Hashimoto, Ushio:Theme Song Performance",Dragon Ball Movie 2: Majinjou no Nemurihime,#5525,#2678,"65,056",3,1,2,"['Watson, Barry', 'Producer'], ['Nishio, Daisuke', 'Director'], ['Salva, Laurence', 'Script'], ['Hashimoto, Ushio', 'Theme Song Performance']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 18, 1987","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         FantasyFantasy,         Sci-FiSci-Fi","Theme, 
Super PowerSuper Power","Demographic, 
ShounenShounen","Duration, 
  45 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.731 (scored by 3518835,188 users)
      


1
          indicates a weighted score.","Ranked, 
  #55252

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Alternative version:: /anime/223/Dragon_Ball, Prequel:: /anime/502/Dragon_Ball_Movie_1__Shen_Long_no_Densetsu, Sequel:: /anime/892/Dragon_Ball_Movie_3__Makafushigi_Daibouken",
1951,Robot Carnival,Redline,Genius Party,Nekojiru-sou,Tenshi no Tamago,Inaka Isha,Short Peace Opening,,,"Maruyama, Masao:Producer",Rintarou:Producer,"Otomo, Katsuhiro:Director","Kawajiri, Yoshiaki:Director",Manie-Manie: Meikyuu Monogatari,#3929,#3777,"34,033",8,6,2,"['Maruyama, Masao', 'Producer'], ['Rintarou', 'Producer'], ['Otomo, Katsuhiro', 'Director'], ['Kawajiri, Yoshiaki', 'Director']","Type, 
Movie","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Sep 25, 1987","Studios, 
Madhouse","Source, 
  Novel","Genres, 
AdventureAdventure,         FantasyFantasy,         HorrorHorror,         Sci-FiSci-Fi,         SupernaturalSupernatural","Duration, 
  16 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.061 (scored by 1269112,691 users)
      


1
          indicates a weighted score.","Ranked, 
  #39292

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #3777","Members, 
    34,033",,Memories
1256,,,,,,,,,,"Morishita, Kouzou:Director","Baroli, Gilberto:Script","Suga, Yoshiyuki:Script","Yamada, Nobuo:Theme Song Composition",Saint Seiya: Jashin Eris,#5175,#4876,"19,471",3,1,1,"['Morishita, Kouzou', 'Director'], ['Baroli, Gilberto', 'Script'], ['Suga, Yoshiyuki', 'Script'], ['Yamada, Nobuo', 'Theme Song Composition']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 18, 1987","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
AdventureAdventure,         Sci-FiSci-Fi","Demographic, 
ShounenShounen","Duration, 
  45 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.791 (scored by 1134811,348 users)
      


1
          indicates a weighted score.","Ranked, 
  #51752

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #4876",Parent story:: /anime/1254/Saint_Seiya,Toriko Movie: Bishokushin no Special Menu
3475,,,,,,,,,,,,,,Muramasa,#8707,#7910,"5,804",4,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 21, 1987","Producers, 
Tezuka Productions","Source, 
  Original","Genre, 
HorrorHorror","Themes, 
HistoricalHistorical,         Martial ArtsMartial Arts,         SamuraiSamurai","Duration, 
  8 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.151 (scored by 27372,737 users)
      


1
          indicates a weighted score.","Ranked, 
  #87072

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #7910","Members, 
    5,804",,Shigurui
12745,Initial D First Stage,Aitsu to Lullaby: Suiyobi no Cinderella,Redline,,,,,,,"Nunokawa, Yuuji:Producer","Kamimura, Osamu:Director","Oginome, Youko:Theme Song Performance","Shigeno, Shuuichi:Original Creator",Bari Bari Densetsu (1987),#6173,#10100,"2,802",2,1,0,"['Nunokawa, Yuuji', 'Producer'], ['Kamimura, Osamu', 'Director'], ['Oginome, Youko', 'Theme Song Performance'], ['Shigeno, Shuuichi', 'Original Creator']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 1, 1987","Producers, 
    None found, add some","Source, 
  Manga","Genres, 
ActionAction,         DramaDrama","Theme, 
RacingRacing","Demographic, 
ShounenShounen","Duration, 
  1 hr. 25 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.611 (scored by 907907 users)
      


1
          indicates a weighted score.","Ranked, 
  #61732

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10100","Adaptation:: /manga/9855/Baribari_Densetsu, Full story:: /anime/5002/Bari_Bari_Densetsu",Bobby ni Kubittake
3183,,,,,,,,,,"Hayakawa, Keiji:Director","Matsuura, Noriyoshi:Sound Director","Terada, Kenji:Script","Hashimoto, Ushio:Theme Song Performance",MAPS: Densetsu no Samayoeru Seijin-tachi,#11214,#12227,"1,393",0,1,0,"['Hayakawa, Keiji', 'Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Terada, Kenji', 'Script'], ['Hashimoto, Ushio', 'Theme Song Performance']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 14, 1987","Producers, 
Japan Home Video,       GAGA","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama,         Sci-FiSci-Fi","Theme, 
SpaceSpace","Demographic, 
ShounenShounen","Duration, 
  52 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.581 (scored by 430430 users)
      


1
          indicates a weighted score.","Ranked, 
  #112142

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12227","Adaptation:: /manga/3818/MAPS, Alternative version:: /anime/1620/Maps",The Supergal
17689,,,,,,,,,,"Imazawa, Tetsuo:Director","Koike, Takeshi:In-Between Animation","Inoue, Toshiyuki:Key Animation","Satou, Masaki:In-Between Animation",Chironup no Kitsune,#7537,#12416,"1,313",0,1,0,"['Imazawa, Tetsuo', 'Director'], ['Koike, Takeshi', 'In-Between Animation'], ['Inoue, Toshiyuki', 'Key Animation'], ['Satou, Masaki', 'In-Between Animation']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 15, 1987","Producers, 
    None found, add some","Source, 
  Novel","Genre, 
DramaDrama","Duration, 
  1 hr. 12 min.","Rating, 
  G - All Ages","Score, 
6.371 (scored by 376376 users)
      


1
          indicates a weighted score.","Ranked, 
  #75372

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12416","Members, 
    1,313","Favorites, 
  7",,Chirin no Suzu
14183,,,,,,,,,,"Nunokawa, Yuuji:Producer","Takahashi, Motosuke:Director","Hagita, Mitsuo:Theme Song Arrangement","Yoshinaga, Yuu:Theme Song Performance",Aitsu to Lullaby: Suiyobi no Cinderella,#9886,#13205,"1,036",1,0,0,"['Nunokawa, Yuuji', 'Producer'], ['Takahashi, Motosuke', 'Director'], ['Hagita, Mitsuo', 'Theme Song Arrangement'], ['Yoshinaga, Yuu', 'Theme Song Performance']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 1, 1987","Producers, 
    None found, add some","Source, 
  Manga","Genres, 
DramaDrama,         RomanceRomance","Demographic, 
ShounenShounen","Duration, 
  52 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.901 (scored by 309309 users)
      


1
          indicates a weighted score.","Ranked, 
  #98862

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13205","Members, 
    1,036",Adaptation:: /manga/28955/Aitsu_to_Lullaby,Bari Bari Densetsu (1987)
12901,,,,,,,,,,,,,,TWD Express Rolling Takeoff,#11490,#15360,569,0,0,0,,"Status, 
  Finished Airing","Aired, 
  Jul 14, 1987","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genres, 
AdventureAdventure,         Sci-FiSci-Fi","Duration, 
  55 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.491 (scored by 185185 users)
      


1
          indicates a weighted score.","Ranked, 
  #114902

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15360","Members, 
    569","Favorites, 
  1",Director,,
31868,,,,,,,,,,"Nagaoka, Akinori:Director","Oka, Kasumi:Theme Song Lyrics","Shou, Mayumi:Inserted Song Performance","Miyazawa, Yasunori:Key Animation",Bug tte Honey: Megarom Shoujo Mai 4622,#18567,#16531,441,0,0,0,"['Nagaoka, Akinori', 'Director'], ['Oka, Kasumi', 'Theme Song Lyrics'], ['Shou, Mayumi', 'Inserted Song Performance'], ['Miyazawa, Yasunori', 'Key Animation']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 21, 1987","Producers, 
Tokyo Movie Shinsha","Source, 
  Game","Genres, 
AdventureAdventure,         ComedyComedy","Duration, 
  50 min.","Rating, 
  G - All Ages","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #185672

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #16531","Members, 
    441","Favorites, 
  0",Parent story:: /anime/10210/Bug_tte_Honey,
3474,Kouchou-sensei to Kujira,,,,,,,,,,,,,Push,#8643,#10641,"2,387",2,0,0,,"Type, 
Special","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 21, 1987","Studios, 
    None found, add some","Source, 
  Original","Theme, 
ParodyParody","Duration, 
  4 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.161 (scored by 14431,443 users)
      


1
          indicates a weighted score.","Ranked, 
  #86432

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10641","Members, 
    2,387",,Nekojiru-sou
17167,,,,,,,,,,,,,,Akai Koudan Zillion Recaps,#9964,#13963,846,0,0,0,,"Type, 
Special","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Jul 21, 1987 to Aug 21, 1988","Studios, 
Tatsunoko Production","Source, 
  Mixed media","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Duration, 
  42 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.881 (scored by 185185 users)
      


1
          indicates a weighted score.","Ranked, 
  #99642

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13963","Members, 
    846",Full story:: /anime/2688/Akai_Koudan_Zillion,
