index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_10
1383,Cool Devices,,,,,,,,,"Iwanami, Yoshikazu:Sound Director","Koorogi, Satomi:Theme Song Performance","Utatane, Hiroyuki:Creator","Ledford, John:Executive Producer",Yuuwaku Countdown,N/A,#9523,"3,417",0,0,0,"['Iwanami, Yoshikazu', 'Sound Director'], ['Koorogi, Satomi', 'Theme Song Performance'], ['Utatane, Hiroyuki', 'Creator'], ['Ledford, John', 'Executive Producer']","Type, 
OVA","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Jun 15, 1995 to Nov 22, 1995","Studios, 
AIC","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         FantasyFantasy,         HorrorHorror,         SupernaturalSupernatural,         HentaiHentai","Theme, 
MechaMecha","Duration, 
  15 min. per ep.","Rating, 
  Rx - Hentai","Score, 
5.731 (scored by 931931 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9523","Adaptation:: /manga/3437/5-4-3-2-1_Count_Down, Other:: /anime/4608/Yuuwaku_Countdown__Akira",
2522,One Punch Man,Bishoujo Senshi Sailor Moon,,,,,,,,"Ueda, Yasuyuki:Producer","Moriwaki, Makoto:Director","Mima, Masafumi:Sound Director","Negishi, Takayuki:Music",Rakushou! Hyper Doll,#9999,#9880,"3,038",1,0,0,"['Ueda, Yasuyuki', 'Producer'], ['Moriwaki, Makoto', 'Director'], ['Mima, Masafumi', 'Sound Director'], ['Negishi, Takayuki', 'Music']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Sep 25, 1995 to Nov 25, 1995","Producers, 
    None found, add some","Source, 
  Manga","Genres, 
AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi","Demographic, 
ShounenShounen","Duration, 
  27 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.881 (scored by 12161,216 users)
      


1
          indicates a weighted score.","Ranked, 
  #99992

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9880","Members, 
    3,038",Adaptation:: /manga/13276/Rakushou_Hyper_Doll,
3569,Injuu Gakuen La Blue Girl,,,,,,,,,"Fukumoto, Kan:Director","Kanazawa, Katsuma:Episode Director",Rinshin:Animation Director,"Ooshiro, Tsutomu:Key Animation",Injuu Seisen: Twin Angels,N/A,#10045,"2,863",1,0,1,"['Fukumoto, Kan', 'Director'], ['Kanazawa, Katsuma', 'Episode Director'], ['Rinshin', 'Animation Director'], ['Ooshiro, Tsutomu', 'Key Animation']","Type, 
OVA","Episodes, 
  4","Status, 
  Finished Airing","Aired, 
  May 12, 1995 to Aug 11, 1995","Studios, 
Arms","Source, 
  Original","Genres, 
HorrorHorror,         HentaiHentai","Duration, 
  26 min. per ep.","Rating, 
  Rx - Hentai","Score, 
5.611 (scored by 836836 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10045","Members, 
    2,863","Prequel:: /anime/3534/Seijuuden__Twin_Dolls, Sequel:: /anime/12061/Injuu_Seisen_XX",
2072,AKB0048,,,,,,,,,"Ozawa, Juukou:Producer","Nagaoka, Yasuchika:Director","Matsuoka, Hiroki:Sound Director","Kaneko, Shingo:Storyboard",Idol Project,#10301,#10401,"2,571",0,1,1,"['Ozawa, Juukou', 'Producer'], ['Nagaoka, Yasuchika', 'Director'], ['Matsuoka, Hiroki', 'Sound Director'], ['Kaneko, Shingo', 'Storyboard']","Status, 
  Finished Airing","Aired, 
  Sep 22, 1995 to Oct 24, 1997","Producers, 
KSS","Licensors, 
Media Blasters","Genres, 
AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi,         EcchiEcchi","Themes, 
Idols (Female)Idols (Female),         MusicMusic","Duration, 
  30 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.811 (scored by 829829 users)
      


1
          indicates a weighted score.","Ranked, 
  #103012

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10401","Members, 
    2,571","Favorites, 
  3",,
3078,Can Can Bunny Extra,Tenchi Muyou! Ryououki,Viper GTS,,,,,,,"Komura, Toshiaki:Director","Iwanami, Yoshikazu:Sound Director","Nakai, Jun:Key Animation","Sasaki, Junichi:Sound Effects",Magical Twilight,N/A,#10699,"2,341",2,0,0,"['Komura, Toshiaki', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director'], ['Nakai, Jun', 'Key Animation'], ['Sasaki, Junichi', 'Sound Effects']","Type, 
OVA","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Jul 8, 1994 to Jul 21, 1995","Studios, 
AIC","Source, 
  Manga","Genres, 
ComedyComedy,         HentaiHentai","Duration, 
  26 min. per ep.","Rating, 
  Rx - Hentai","Score, 
5.911 (scored by 871871 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10699","Members, 
    2,341",,
1528,Baldr Force Exe Resolution,Top wo Nerae! Gunbuster,Girls & Panzer,,,,,,,"Matsushita, Yukihiro:Producer","Watanabe, Takashi:Director","Kamata, Hidemi:Script","Inoue, Kikuko:Theme Song Performance",Bishoujo Yuugekitai Battle Skipper,#12087,#10749,"2,308",0,1,3,"['Matsushita, Yukihiro', 'Producer'], ['Watanabe, Takashi', 'Director'], ['Kamata, Hidemi', 'Script'], ['Inoue, Kikuko', 'Theme Song Performance']","Type, 
OVA","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Aug 23, 1995 to Dec 16, 1995","Studios, 
Artmic","Source, 
  Original","Genres, 
ComedyComedy,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  27 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.271 (scored by 788788 users)
      


1
          indicates a weighted score.","Ranked, 
  #120872

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10749",,
4700,,,,,,,,,,"Kogure, Teruo:Director","Andou, Toyohiro:Script",U-jin:Original Creator,"Tanaka, Hideyuki:Music",Visionary,N/A,#11032,"2,106",0,0,0,"['Kogure, Teruo', 'Director'], ['Andou, Toyohiro', 'Script'], ['U-jin', 'Original Creator'], ['Tanaka, Hideyuki', 'Music']","Episodes, 
  5","Status, 
  Finished Airing","Aired, 
  Aug 25, 1995 to Apr 21, 1996","Producers, 
BEAM Entertainment","Source, 
  Manga","Genre, 
HentaiHentai","Duration, 
  22 min. per ep.","Rating, 
  Rx - Hentai","Score, 
5.101 (scored by 539539 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11032","Members, 
    2,106","Favorites, 
  3",Adaptation:: /manga/11309/Visionary,
5649,,,,,,,,,,,,,,Injuu Onna Kyoushi,N/A,#11576,"1,752",1,0,0,,"Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Jul 21, 1995 to Oct 25, 1996","Producers, 
Pink Pineapple","Source, 
  Unknown","Genre, 
HentaiHentai","Duration, 
  46 min. per ep.","Rating, 
  Rx - Hentai","Score, 
5.381 (scored by 503503 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11576","Members, 
    1,752","Favorites, 
  3",,
24259,Funny Pets,Petit Eva: Evangelion@School,Popee the Performer,Holo no Graffiti,Utsu Musume Sayuri,A.A,,,,,,,,Mechano: Scientific Attack Force,#12955,#14864,646,0,0,0,,"Type, 
OVA","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Sep 1, 1995","Studios, 
    None found, add some","Source, 
  Other","Genres, 
Avant GardeAvant Garde,         ComedyComedy,         HorrorHorror,         Sci-FiSci-Fi","Themes, 
MusicMusic,         ParodyParody","Duration, 
  10 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
4.591 (scored by 226226 users)
      


1
          indicates a weighted score.","Ranked, 
  #129552

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14864",,
16263,,,,,,,,,,,,,,Konchuu Tsurezuregusa,#15619,#16063,488,0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 3, 1995","Producers, 
Tezuka Productions","Source, 
  Unknown","Genre, 
Slice of LifeSlice of Life","Demographic, 
KidsKids","Duration, 
  15 min.","Rating, 
  G - All Ages","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #156192

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #16063","Members, 
    488",,
23767,,,,,,,,,,,,,,Yamiyo no Jidaigeki (OVA),#11355,#16624,433,0,0,0,,"Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Aug 2, 1995","Producers, 
    None found, add some","Source, 
  Unknown","Genre, 
HorrorHorror","Theme, 
HistoricalHistorical","Duration, 
  15 min. per ep.","Rating, 
  G - All Ages","Score, 
5.541 (scored by 115115 users)
      


1
          indicates a weighted score.","Ranked, 
  #113552

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #16624","Members, 
    433",Prequel:: /anime/23765/Yamiyo_no_Jidaigeki,
585,Toki wo Kakeru Shoujo,Coquelicot-zaka kara,Omoide Poroporo,Neko no Ongaeshi,Majo no Takkyuubin,Byousoku 5 Centimeter,Sen to Chihiro no Kamikakushi,Umi ga Kikoeru,Hanasaku Iroha,"Miyazaki, Hayao:Producer","Suzuki, Toshio:Producer","Kondou, Yoshifumi:Director","Asari, Naoko:Sound Director",Mimi wo Sumaseba,#334,#645,"361,254",75,10,2,"['Miyazaki, Hayao', 'Producer'], ['Suzuki, Toshio', 'Producer'], ['Kondou, Yoshifumi', 'Director'], ['Asari, Naoko', 'Sound Director']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 15, 1995","Studios, 
Studio Ghibli","Source, 
  Manga","Genres, 
DramaDrama,         RomanceRomance","Demographic, 
ShoujoShoujo","Duration, 
  1 hr. 51 min.","Rating, 
  G - All Ages","Score, 
8.221 (scored by 204339204,339 users)
      


1
          indicates a weighted score.","Ranked, 
  #3342

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #645","Adaptation:: /manga/5228/Mimi_wo_Sumaseba, Spin-off:: /anime/597/Neko_no_Ongaeshi",Nodame Cantabile
906,,,,,,,,,,"Cook, Justin:Producer","Yamauchi, Shigeyasu:Producer","Watson, Barry:Producer","Hashimoto, Mitsuo:Director",Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Gokuu ga Yaraneba Dare ga Yaru,#2427,#1688,"131,999",8,2,0,"['Cook, Justin', 'Producer'], ['Yamauchi, Shigeyasu', 'Producer'], ['Watson, Barry', 'Producer'], ['Hashimoto, Mitsuo', 'Director']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 15, 1995","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         FantasyFantasy,         Sci-FiSci-Fi","Demographic, 
ShounenShounen","Duration, 
  51 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.351 (scored by 8197281,972 users)
      


1
          indicates a weighted score.","Ranked, 
  #24272

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #1688",Parent story:: /anime/813/Dragon_Ball_Z,
536,Bakuretsu Hunters OVA,,,,,,,,,"Greenfield, Matt:Producer","Yamazaki, Kazuo:Director","Watanabe, Hiroshi:Director","Kobayashi, Katsuyoshi:Sound Director",Slayers: The Motion Picture,#2888,#4413,"24,596",5,4,0,"['Greenfield, Matt', 'Producer'], ['Yamazaki, Kazuo', 'Director'], ['Watanabe, Hiroshi', 'Director'], ['Kobayashi, Katsuyoshi', 'Sound Director']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 29, 1995","Studios, 
J.C.Staff","Source, 
  Light novel","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy","Duration, 
  1 hr. 4 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.261 (scored by 1332913,329 users)
      


1
          indicates a weighted score.","Ranked, 
  #28882

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #4413","Members, 
    24,596","Adaptation:: /manga/8876/Slayers, Sequel:: /anime/534/Slayers, Prequel:: /anime/1170/Slayers_Specials",
2499,,,,,,,,,,"Akehi, Masayuki:Director",MANISH:Theme Song Performance,"Inoue, Takehiko:Original Creator","Hosoda, Mamoru:Key Animation",Slam Dunk: Hoero Basketman-damashii! Hanamichi to Rukawa no Atsuki Natsu,#1357,#5100,"17,360",2,0,0,"['Akehi, Masayuki', 'Director'], ['MANISH', 'Theme Song Performance'], ['Inoue, Takehiko', 'Original Creator'], ['Hosoda, Mamoru', 'Key Animation']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 15, 1995","Producers, 
    None found, add some","Source, 
  Manga","Genre, 
SportsSports","Themes, 
SchoolSchool,         Team SportsTeam Sports","Demographic, 
ShounenShounen","Duration, 
  40 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.641 (scored by 83798,379 users)
      


1
          indicates a weighted score.","Ranked, 
  #13572

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5100",Parent story:: /anime/170/Slam_Dunk,
1400,,,,,,,,,,"Amino, Tetsurou:Director","Tsuruoka, Youta:Sound Director","Fukuyama, Yoshiki:Theme Song Performance",Fire Bomber:Theme Song Performance,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,#4678,#6458,"9,605",1,1,0,"['Amino, Tetsurou', 'Director'], ['Tsuruoka, Youta', 'Sound Director'], ['Fukuyama, Yoshiki', 'Theme Song Performance'], ['Fire Bomber', 'Theme Song Performance']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Sep 30, 1995","Studios, 
Ashi Productions","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         DramaDrama,         Sci-FiSci-Fi","Themes, 
MechaMecha,         MusicMusic","Duration, 
  33 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.891 (scored by 44464,446 users)
      


1
          indicates a weighted score.","Ranked, 
  #46782

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6458",Parent story:: /anime/1397/Macross_7,
3829,Hotaru no Haka,Ohoshi-sama no Rail,Kono Sekai no Katasumi ni,,,,,,,"Maruyama, Masao:Producer","Nagaoka, Akinori:Director","Asaka, Morio:Episode Director","Nakanishi, Ryuuzou:Script",Anne no Nikki,#5456,#6913,"8,170",3,0,1,"['Maruyama, Masao', 'Producer'], ['Nagaoka, Akinori', 'Director'], ['Asaka, Morio', 'Episode Director'], ['Nakanishi, Ryuuzou', 'Script']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 19, 1995","Producers, 
TBS,       Imagica,       Hakuhodo,       Nichion,       Bungeishunjuu,       Tokyo FM Broadcasting","Source, 
  Book","Genre, 
DramaDrama","Theme, 
HistoricalHistorical","Duration, 
  1 hr. 28 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.741 (scored by 25482,548 users)
      


1
          indicates a weighted score.","Ranked, 
  #54562

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6913","Members, 
    8,170",Alternative version:: /anime/12027/Anne_no_Nikki__Anne_Frank_Monogatari,
