index,rec_1,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_2
19135,Hotaru no Haka,Tsuki ga Noboru made ni,,,,,,,,"Shirato, Takeshi:Director","Nakazawa, Keiji:Script",Kitarou:Theme Song Composition,"Hashimoto, Takashi:In-Between Animation",Kuroi Ame ni Utarete,#10891,#13373,991,0,2,1,"['Shirato, Takeshi', 'Director'], ['Nakazawa, Keiji', 'Script'], ['Kitarou', 'Theme Song Composition'], ['Hashimoto, Takashi', 'In-Between Animation']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 12, 1984","Producers, 
GEN Productions","Source, 
  Manga","Genres, 
DramaDrama,         Slice of LifeSlice of Life","Theme, 
HistoricalHistorical","Demographic, 
SeinenSeinen","Duration, 
  1 hr. 34 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.661 (scored by 285285 users)
      


1
          indicates a weighted score.","Ranked, 
  #108912

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13373",Adaptation:: /manga/30239/Kuroi_Ame_ni_Utarete,Hadashi no Gen
8524,,,,,,,,,,"Yukimuro, Shunichi:Screenplay","Ito, Michihiro:Sound Effects","Miura, Mitsuru:Original Creator",,The Kabocha Wine: Nita no Aijou Monogatari,#9162,#14028,828,0,0,0,"['Yukimuro, Shunichi', 'Screenplay'], ['Ito, Michihiro', 'Sound Effects'], ['Miura, Mitsuru', 'Original Creator']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 14, 1984","Producers, 
    None found, add some","Source, 
  Unknown","Genres, 
ComedyComedy,         RomanceRomance","Theme, 
SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  24 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.061 (scored by 192192 users)
      


1
          indicates a weighted score.","Ranked, 
  #91622

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14028",Parent story:: /anime/3159/The_Kabocha_Wine,
16564,,,,,,,,,,,,,,84 Taekwon V,#12688,#14733,666,0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 3, 1984","Producers, 
    None found, add some","Source, 
  Unknown","Genres, 
ActionAction,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  1 hr. 18 min.","Rating, 
  PG - Children","Score, 
4.881 (scored by 208208 users)
      


1
          indicates a weighted score.","Ranked, 
  #126882

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14733","Members, 
    666",Prequel:: /anime/16568/Super_Taekwon_V,
17100,,,,,,,,,,,,,,Nae Ireumeun Dokgotak,#16611,#17733,349,0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 15, 1984","Producers, 
    None found, add some","Source, 
  Unknown","Genre, 
SportsSports","Theme, 
Team SportsTeam Sports","Duration, 
  1 hr. 12 min.","Rating, 
  G - All Ages","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #166112

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #17733","Members, 
    349","Alternative version:: /anime/16572/Dokgotak__Taeyang-eul_Hyanghae_Deonjyeola, Sequel:: /anime/18327/Dokgotak_Dasi_Chajeun_Maundeu",
23613,,,,,,,,,,,,,,Kakkun Cafe,#15360,#17870,339,0,0,0,,"Status, 
  Finished Airing","Aired, 
  Sep 22, 1984","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genres, 
ComedyComedy,         Slice of LifeSlice of Life","Theme, 
ParodyParody","Duration, 
  59 min.","Rating, 
  G - All Ages","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #153602

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #17870","Members, 
    339","Favorites, 
  1",,
28073,,,,,,,,,,,,,,Papa Mama Bye Bye,#17052,#18484,296,0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 8, 1984","Producers, 
    None found, add some","Source, 
  Unknown","Theme, 
HistoricalHistorical","Demographic, 
KidsKids","Duration, 
  1 hr. 5 min.","Rating, 
  PG - Children","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #170522

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #18484","Members, 
    296",,
2312,Ajin,,,,,,,,,"Tezuka, Osamu:Director","Ishizu, Setsuko:Storyboard","Haneda, Kentarou:Music","Haga, Hitoshi:In-Between Animation",Daishizen no Majuu: Bagi,#6718,#9447,"3,510",3,1,1,"['Tezuka, Osamu', 'Director'], ['Ishizu, Setsuko', 'Storyboard'], ['Haneda, Kentarou', 'Music'], ['Haga, Hitoshi', 'In-Between Animation']","Type, 
TV Special","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 19, 1984","Studios, 
Tezuka Productions","Source, 
  Original","Genres, 
ActionAction,         RomanceRomance,         Sci-FiSci-Fi","Duration, 
  1 hr. 24 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.511 (scored by 15661,566 users)
      


1
          indicates a weighted score.","Ranked, 
  #67182

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9447","Members, 
    3,510",,
11087,Daicon Opening Animations,,,,,,,,,,,,,Awake,#12457,#12931,"1,123",0,1,0,,"Status, 
  Finished Airing","Aired, 
  Aug 16, 1984 to 1987","Producers, 
Studio AWAKE","Licensors, 
    None found, add some","Genres, 
ActionAction,         Sci-FiSci-Fi","Themes, 
MechaMecha,         ParodyParody","Duration, 
  3 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
5.071 (scored by 464464 users)
      


1
          indicates a weighted score.","Ranked, 
  #124572

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12931","Members, 
    1,123","Favorites, 
  1",,
9244,,,,,,,,,,"Sugii, Gisaburou:Director","Serizawa, Hiroaki:Theme Song Composition","Adachi, Mitsuru:Original Creator","Maeda, Minoru:Animation Director",Nine: Kanketsu-hen,#9198,#13807,878,0,0,0,"['Sugii, Gisaburou', 'Director'], ['Serizawa, Hiroaki', 'Theme Song Composition'], ['Adachi, Mitsuru', 'Original Creator'], ['Maeda, Minoru', 'Animation Director']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Sep 5, 1984","Producers, 
Fuji TV","Source, 
  Manga","Genres, 
RomanceRomance,         SportsSports","Themes, 
SchoolSchool,         Team SportsTeam Sports","Demographic, 
ShounenShounen","Duration, 
  1 hr. 13 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.051 (scored by 326326 users)
      


1
          indicates a weighted score.","Ranked, 
  #91982

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13807","Adaptation:: /manga/3169/Nine, Prequel:: /anime/9243/Nine_2__Koibito_Sengen",
42390,,,,,,,,,,,,,,Uracon III Opening Animation,#14074,#20506,183,0,0,0,,"Status, 
  Finished Airing","Aired, 
  Jul 27, 1984","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genre, 
Sci-FiSci-Fi","Duration, 
  13 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #140742

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #20506","Members, 
    183","Favorites, 
  0","Animation Director, Character Design",Other:: /anime/53767/Uracon_II_Opening_Animation,
