index,rec_1,rec_2,rec_3,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_4
767,Bubblegum Crisis,New Dominion Tank Police,,,,,,,,"Matsuda, Akio:Producer","Ide, Yasunori:Director","Iwanami, Yoshikazu:Sound Director","Kawai, Kenji:Music",Burn Up!,#9073,#6451,"9,620",4,0,1,"['Matsuda, Akio', 'Producer'], ['Ide, Yasunori', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director'], ['Kawai, Kenji', 'Music']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 21, 1991","Producers, 
Media Rings","Source, 
  Original","Genres, 
ActionAction,         ComedyComedy,         Sci-FiSci-Fi,         EcchiEcchi","Theme, 
DetectiveDetective","Duration, 
  45 min.","Rating, 
  R+ - Mild Nudity","Score, 
6.081 (scored by 38143,814 users)
      


1
          indicates a weighted score.","Ranked, 
  #90732

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6451","Members, 
    9,620","Sequel:: /anime/370/Burn_Up_Excess, Alternative version:: /anime/693/Burn_Up_Scramble, Spin-off:: /anime/769/Burn_Up_W",
1345,Byston Well Monogatari: Garzey no Tsubasa,Vampire Sensou,Hametsu no Mars,Tenkuu Danzai Skelter+Heaven,,,,,,"Imazawa, Tetsuo:Director","Wolskel, John:Script","Hayama, Junichi:Key Animation","Suda, Masami:Animation Director",Soujuu Senshi Psychic Wars,#13198,#8687,"4,569",1,0,12,"['Imazawa, Tetsuo', 'Director'], ['Wolskel, John', 'Script'], ['Hayama, Junichi', 'Key Animation'], ['Suda, Masami', 'Animation Director']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Feb 22, 1991","Producers, 
    None found, add some","Source, 
  Novel","Genre, 
ActionAction","Themes, 
MythologyMythology,         Super PowerSuper Power,         Time TravelTime Travel","Duration, 
  54 min.","Rating, 
  R+ - Mild Nudity","Score, 
3.131 (scored by 23302,330 users)
      


1
          indicates a weighted score.","Ranked, 
  #131982

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8687","Members, 
    4,569",Adaptation:: /manga/167493/Psychic_Wars,Cipher
5924,Fuyu no Hi,1001 Nights,Mononoke,,,,,,,"Okuno, Toshiaki:Assistant Producer","Abe, Yukio:Director","Yamamoto, Eiichi:Screenplay",,Koushoku Ichidai Otoko,N/A,#9008,"4,066",2,1,0,"['Okuno, Toshiaki', 'Assistant Producer'], ['Abe, Yukio', 'Director'], ['Yamamoto, Eiichi', 'Screenplay']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jan 18, 1991","Studios, 
Grouper Productions,       Animation Staff Room","Source, 
  Novel","Genres, 
DramaDrama,         HentaiHentai","Themes, 
HistoricalHistorical,         PsychologicalPsychological","Duration, 
  54 min.","Rating, 
  Rx - Hentai","Score, 
6.031 (scored by 12031,203 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9008",,
2692,Isekai Quartet,Re:Creators,Kidou Senshi SD Gundam Mk-I,Robot Girls Z,,,,,,"Iida, Umanosuke:Director","Chiba, Shigeru:Sound Director","Yabuki, Tsutomu:Episode Director","Ishihara, Shinichi:Theme Song Performance",CB Chara Go Nagai World,#5211,#9283,"3,690",2,0,0,"['Iida, Umanosuke', 'Director'], ['Chiba, Shigeru', 'Sound Director'], ['Yabuki, Tsutomu', 'Episode Director'], ['Ishihara, Shinichi', 'Theme Song Performance']","Type, 
OVA","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Feb 21, 1991 to Jun 27, 1991","Studios, 
Triangle Staff","Source, 
  Unknown","Genres, 
ActionAction,         ComedyComedy","Theme, 
ParodyParody","Duration, 
  44 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.781 (scored by 14791,479 users)
      


1
          indicates a weighted score.","Ranked, 
  #52112

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9283",Other:: /anime/1341/Violence_Jack__Harem_Bomber-hen,Kamen Rider SD Kaiki?! Kumo Otoko
1076,Ys,Dragon Slayer Eiyuu Densetsu: Ouji no Tabidachi,Lodoss-tou Senki,,,,,,,"Shinohara, Toshiya:Episode Director","Kodama, Kenji:Storyboard","Kasahara, Hiroko:Theme Song Performance","Miyamae, Mitsuharu:Art Director",Wizardry,#10371,#9480,"3,468",6,1,2,"['Shinohara, Toshiya', 'Episode Director'], ['Kodama, Kenji', 'Storyboard'], ['Kasahara, Hiroko', 'Theme Song Performance'], ['Miyamae, Mitsuharu', 'Art Director']","Status, 
  Finished Airing","Aired, 
  Feb 20, 1991","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy","Duration, 
  50 min.","Rating, 
  R - 17+ (violence & profanity)","Score, 
5.791 (scored by 15501,550 users)
      


1
          indicates a weighted score.","Ranked, 
  #103712

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9480","Members, 
    3,468","Favorites, 
  2",Main,,
1580,Landlock,,,,,,,,,"Moriyama, Yuuji:Director","Tsurumaki, Kazuya:Key Animation","Umetsu, Yasuomi:Key Animation","Wada, Kaoru:Music",Mouryou Senki Madara,#9353,#10432,"2,546",1,2,0,"['Moriyama, Yuuji', 'Director'], ['Tsurumaki, Kazuya', 'Key Animation'], ['Umetsu, Yasuomi', 'Key Animation'], ['Wada, Kaoru', 'Music']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Mar 20, 1991 to Dec 20, 1991","Producers, 
Bandai Visual","Source, 
  Manga","Genres, 
AdventureAdventure,         SupernaturalSupernatural","Theme, 
MythologyMythology","Duration, 
  58 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.021 (scored by 836836 users)
      


1
          indicates a weighted score.","Ranked, 
  #93532

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10432","Members, 
    2,546",Adaptation:: /manga/4035/Mouryou_Senki_Madara,
1267,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,,,,,,,,,"Yatate, Hajime:Original Creator","Yamane, Masahiro:Key Animation","Shioyama, Norio:Animation Director","Totsuka, Osamu:Music",Yoroiden Samurai Troopers Message,#9788,#10482,"2,505",0,0,2,"['Yatate, Hajime', 'Original Creator'], ['Yamane, Masahiro', 'Key Animation'], ['Shioyama, Norio', 'Animation Director'], ['Totsuka, Osamu', 'Music']","Type, 
OVA","Episodes, 
  5","Status, 
  Finished Airing","Aired, 
  Mar 21, 1991 to Aug 23, 1991","Studios, 
Sunrise","Source, 
  Original","Genres, 
AdventureAdventure,         FantasyFantasy","Theme, 
SamuraiSamurai","Duration, 
  26 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.921 (scored by 912912 users)
      


1
          indicates a weighted score.","Ranked, 
  #97882

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10482",Prequel:: /anime/1266/Yoroiden_Samurai_Troopers_Kikoutei_Densetsu,
2079,Time Slip Ichimannen: Prime Rose,,,,,,,,,"Kageyama, Shigenori:Director","Watanabe, Jun:Sound Director","Hirokawa, Shuuichi:Episode Director","Kawai, Kenji:Music",Majuu Senshi Luna Varga,#10189,#10938,"2,172",0,1,0,"['Kageyama, Shigenori', 'Director'], ['Watanabe, Jun', 'Sound Director'], ['Hirokawa, Shuuichi', 'Episode Director'], ['Kawai, Kenji', 'Music']","Episodes, 
  4","Status, 
  Finished Airing","Aired, 
  Mar 20, 1991 to Sep 20, 1991","Producers, 
Kadokawa Shoten","Source, 
  Light novel","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy,         EcchiEcchi","Duration, 
  28 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
5.831 (scored by 609609 users)
      


1
          indicates a weighted score.","Ranked, 
  #101892

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10938","Members, 
    2,172","Favorites, 
  2",,
15961,Shonan Junai Gumi!,,,,,,,,,"Tokairin, Shinichi:Director","Ishidou, Hiroyuki:Episode Director","Kameda, Seiji:Theme Song Arrangement","Asakura, Noriyuki:Music",Shakotan★Boogie,#7782,#11167,"2,016",1,0,1,"['Tokairin, Shinichi', 'Director'], ['Ishidou, Hiroyuki', 'Episode Director'], ['Kameda, Seiji', 'Theme Song Arrangement'], ['Asakura, Noriyuki', 'Music']","Status, 
  Finished Airing","Aired, 
  Feb 6, 1991 to Jul 17, 1992","Producers, 
Pony Canyon","Licensors, 
    None found, add some","Genres, 
ActionAction,         ComedyComedy","Themes, 
DelinquentsDelinquents,         RacingRacing,         SchoolSchool","Demographic, 
SeinenSeinen","Duration, 
  55 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.321 (scored by 497497 users)
      


1
          indicates a weighted score.","Ranked, 
  #77822

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11167","Members, 
    2,016",Adaptation:: /manga/24426/Shakotan★Boogie,
21179,Elfen Lied,,,,,,,,,"Yamauchi, Shigeyasu:Director","Asamiya, Kia:Storyboard","Hashimoto, Maiko:Theme Song Performance","Kawai, Kenji:Music",Dragon Fist,#13082,#11237,"1,971",0,0,3,"['Yamauchi, Shigeyasu', 'Director'], ['Asamiya, Kia', 'Storyboard'], ['Hashimoto, Maiko', 'Theme Song Performance'], ['Kawai, Kenji', 'Music']","Status, 
  Finished Airing","Aired, 
  Mar 20, 1991","Producers, 
Youmex","Licensors, 
    None found, add some","Genres, 
DramaDrama,         FantasyFantasy","Theme, 
Martial ArtsMartial Arts","Demographic, 
ShoujoShoujo","Duration, 
  39 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
4.271 (scored by 812812 users)
      


1
          indicates a weighted score.","Ranked, 
  #130822

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11237","Members, 
    1,971",Adaptation:: /manga/8853/Dragon_Fist,
2837,,,,,,,,,,"Watanabe, Junichi:Director","Tanaka, Kouhei:Music","Honda, Takeshi:Key Animation","O'Donnell, John:Executive Producer",Ariel Deluxe,#9679,#11292,"1,933",0,1,0,"['Watanabe, Junichi', 'Director'], ['Tanaka, Kouhei', 'Music'], ['Honda, Takeshi', 'Key Animation'], [""O'Donnell, John"", 'Executive Producer']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Jan 21, 1991 to Apr 21, 1991","Producers, 
animate Film","Source, 
  Novel","Genres, 
ActionAction,         ComedyComedy,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  42 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.951 (scored by 734734 users)
      


1
          indicates a weighted score.","Ranked, 
  #96792

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11292","Members, 
    1,933","Adaptation:: /manga/125553/Ariel, Prequel:: /anime/2839/Ariel_Visual",
1355,Ankoku Shinwa,,,,,,,,,"Grant, Tiffany:Script","MacAvery, Tristan:ADR Director","Oonuki, Kenichi:Character Design",,Makyuu Senjou,#12656,#12544,"1,258",0,0,2,"['Grant, Tiffany', 'Script'], ['MacAvery, Tristan', 'ADR Director'], ['Oonuki, Kenichi', 'Character Design']","Type, 
OVA","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Mar 22, 1991 to May 25, 1991","Studios, 
    None found, add some","Source, 
  Unknown","Genres, 
ActionAction,         Sci-FiSci-Fi","Duration, 
  47 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
4.911 (scored by 380380 users)
      


1
          indicates a weighted score.","Ranked, 
  #126562

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12544","Members, 
    1,258",,
24087,,,,,,,,,,,,,,Be-Bop Kaizokuban,#11468,#12631,"1,222",0,0,0,,"Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Mar 22, 1991 to Jun 25, 1993","Producers, 
    None found, add some","Source, 
  Manga","Genre, 
ComedyComedy","Themes, 
DelinquentsDelinquents,         SchoolSchool","Demographic, 
SeinenSeinen","Duration, 
  37 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
5.501 (scored by 298298 users)
      


1
          indicates a weighted score.","Ranked, 
  #114682

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12631",Other:: /anime/9645/Be-Bop_Highschool,
10466,,,,,,,,,,,,,,Phantom Yuusha Densetsu,#12277,#13370,992,0,0,1,,"Status, 
  Finished Airing","Aired, 
  Jan 24, 1991","Producers, 
Magic Bus,       TAKI Corporation","Licensors, 
    None found, add some","Genres, 
ActionAction,         DramaDrama","Theme, 
MilitaryMilitary","Demographic, 
SeinenSeinen","Duration, 
  50 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.181 (scored by 334334 users)
      


1
          indicates a weighted score.","Ranked, 
  #122772

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13370","Members, 
    992",,
9993,,,,,,,,,,,,,,Samuraider: Nazo no Tenkousei,#11419,#14031,827,0,0,0,,"Status, 
  Finished Airing","Aired, 
  Feb 22, 1991","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genres, 
ActionAction,         DramaDrama","Theme, 
SamuraiSamurai","Duration, 
  47 min.","Rating, 
  R - 17+ (violence & profanity)","Score, 
5.521 (scored by 189189 users)
      


1
          indicates a weighted score.","Ranked, 
  #114192

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14031","Members, 
    827","Favorites, 
  2",,
6133,,,,,,,,,,,,,,Violence Gekiga Shin David no Hoshi: Inma Densetsu,N/A,#14144,801,0,0,0,,"Status, 
  Finished Airing","Aired, 
  Mar 8, 1991","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genre, 
HentaiHentai","Duration, 
  41 min.","Rating, 
  Rx - Hentai","Score, 
4.811 (scored by 220220 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14144","Members, 
    801","Favorites, 
  1",Director,Prequel:: /anime/5621/Violence_Gekiga_David_no_Hoshi,
9343,,,,,,,,,,,,,,Bousou Sengokushi,#11291,#14744,665,0,0,0,,"Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Feb 1, 1991 to Nov 21, 1991","Producers, 
    None found, add some","Source, 
  Manga","Genre, 
ActionAction","Duration, 
  45 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.561 (scored by 132132 users)
      


1
          indicates a weighted score.","Ranked, 
  #112912

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14744","Members, 
    665","Favorites, 
  1",,
23699,,,,,,,,,,,,,,Kumo ni Noru,#15762,#15778,517,0,1,0,,"Status, 
  Finished Airing","Aired, 
  Mar 8, 1991 to Jun 7, 1991","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genre, 
ActionAction","Demographic, 
SeinenSeinen","Duration, 
  51 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #157622

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15778","Members, 
    517","Favorites, 
  0",,
19063,,,,,,,,,,,,,,Judo-bu Monogatari,#20530,#16746,423,0,0,0,,"Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Mar 25, 1991 to Jun 25, 1991","Producers, 
Daume","Source, 
  Manga","Genre, 
SportsSports","Theme, 
SchoolSchool","Duration, 
  30 min. per ep.","Rating, 
  None","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #205302

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #16746","Members, 
    423",Adaptation:: /manga/83367/Judo-bu_Monogatari,
33199,,,,,,,,,,"Ishiguro, Noboru:Director","Morishita, Hiromi:Original Creator","Arakawa, Toshiyuki:Music",,Shounen Ashibe,#13273,#17534,365,0,0,0,"['Ishiguro, Noboru', 'Director'], ['Morishita, Hiromi', 'Original Creator'], ['Arakawa, Toshiyuki', 'Music']","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Jan 21, 1991","Producers, 
Artland,       Pony Canyon,       Creative Bridge","Source, 
  4-koma manga","Genres, 
ComedyComedy,         Slice of LifeSlice of Life","Theme, 
PetsPets","Demographic, 
SeinenSeinen","Duration, 
  50 min. per ep.","Rating, 
  G - All Ages","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #132732

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #17534",Adaptation:: /manga/96207/Shounen_Ashibe,
