index,rec_1,rec_2,rec_3,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_4
2771,Misute♡naide Daisy,Ouran Koukou Host Club,Ranma ½,Kodomo no Omocha (TV),Full Moon wo Sagashite,Shouwa Ahozoushi Akanuke Ichiban!,,,,"Endou, Tetsuya:Director","Honda, Yasunori:Sound Director","Iwasaki, Yoshiaki:Episode Director","Shudou, Takeshi:Script",Chou Kuse ni Narisou,#5940,#10608,"2,407",0,0,0,"['Endou, Tetsuya', 'Director'], ['Honda, Yasunori', 'Sound Director'], ['Iwasaki, Yoshiaki', 'Episode Director'], ['Shudou, Takeshi', 'Script']","Type, 
TV","Episodes, 
  39","Status, 
  Finished Airing","Aired, 
  Apr 5, 1994 to Jan 3, 1995","Producers, 
    None found, add some","Licensors, 
    None found, add some","Studios, 
Studio Kikan","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         Slice of LifeSlice of Life","Themes, 
CrossdressingCrossdressing,         SchoolSchool","Demographic, 
ShoujoShoujo","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older",Adaptation:: /manga/27819/Chou_Kuse_ni_Narisou,Daa! Daa! Daa!
3313,Meitantei Holmes,Lupin III,,,,,,,,"Imazawa, Tetsuo:Director","Shinbou, Akiyuki:Episode Director","Suzuki, Takuo:Episode Director","Hashimoto, Naoto:Episode Director",Montana Jones,#4971,#11090,"2,065",0,0,0,"['Imazawa, Tetsuo', 'Director'], ['Shinbou, Akiyuki', 'Episode Director'], ['Suzuki, Takuo', 'Episode Director'], ['Hashimoto, Naoto', 'Episode Director']","Status, 
  Finished Airing","Aired, 
  Apr 2, 1994 to Apr 8, 1995","Premiered, 
Spring 1994","Broadcast, 
    Saturdays at 18, 10 (JST)","Studios, 
Studio Junio","Source, 
  Original","Genres, 
AdventureAdventure,         ComedyComedy,         MysteryMystery","Theme, 
HistoricalHistorical","Duration, 
  23 min. per ep.","Rating, 
  G - All Ages","Score, 
6.831 (scored by 703703 users)
      


1
          indicates a weighted score.","Ranked, 
  #49712

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11090",,
5217,,,,,,,,,,"Okajima, Kunitoshi:Director","Higuchi, Masakazu:Director","Raika, Ken:Episode Director","Yamauchi, Shigeyasu:Episode Director",Goal FH: Field Hunter,#5288,#11094,"2,065",0,1,0,"['Okajima, Kunitoshi', 'Director'], ['Higuchi, Masakazu', 'Director'], ['Raika, Ken', 'Episode Director'], ['Yamauchi, Shigeyasu', 'Episode Director']","Episodes, 
  39","Status, 
  Finished Airing","Aired, 
  Apr 4, 1994 to Dec 26, 1994","Premiered, 
Spring 1994","Licensors, 
    None found, add some","Studios, 
Image Kei","Source, 
  Manga","Genre, 
SportsSports","Theme, 
Team SportsTeam Sports","Duration, 
  30 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.771 (scored by 777777 users)
      


1
          indicates a weighted score.","Ranked, 
  #52882

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",,
4025,,,,,,,,,,"Roullier, Philippe:ADR Director","Tsuji, Shintarou:Executive Producer","Ike, Takeshi:Music","Totsuka, Osamu:Music",Asobou! Hello Kitty,#9967,#11819,"1,602",0,0,0,"['Roullier, Philippe', 'ADR Director'], ['Tsuji, Shintarou', 'Executive Producer'], ['Ike, Takeshi', 'Music'], ['Totsuka, Osamu', 'Music']","Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Apr 6, 1994 to Sep 28, 1994","Producers, 
Sanrio","Licensors, 
ADV Films","Studios, 
    None found, add some","Source, 
  Unknown","Genres, 
AdventureAdventure,         FantasyFantasy","Demographic, 
KidsKids","Duration, 
  25 min. per ep.","Rating, 
  G - All Ages","Score, 
5.881 (scored by 552552 users)
      


1
          indicates a weighted score.",,
4470,,,,,,,,,,,,,,Gene Diver,#5389,#13808,878,0,0,0,,"Episodes, 
  56","Status, 
  Finished Airing","Aired, 
  Apr 4, 1994 to Jan 24, 1995","Premiered, 
Spring 1994","Licensors, 
    None found, add some","Studios, 
    None found, add some","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy,         Sci-FiSci-Fi","Theme, 
HistoricalHistorical","Duration, 
  15 min. per ep.","Rating, 
  PG - Children","Score, 
6.751 (scored by 201201 users)
      


1
          indicates a weighted score.","Ranked, 
  #53892

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Other:: /anime/7681/Kyouryuu_Wakusei,
10774,,,,,,,,,,,,,,Soccer Fever,#8186,#14148,800,0,0,0,,"Episodes, 
  51","Status, 
  Finished Airing","Aired, 
  Apr 4, 1994 to Mar 27, 1995","Premiered, 
Spring 1994","Licensors, 
    None found, add some","Studios, 
    None found, add some","Source, 
  Original","Genre, 
SportsSports","Themes, 
HistoricalHistorical,         Team SportsTeam Sports","Duration, 
  28 min. per ep.","Rating, 
  PG - Children","Score, 
6.251 (scored by 178178 users)
      


1
          indicates a weighted score.","Ranked, 
  #81862

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",,
7448,Karo to Piyobupt: Ouchi,Karo to Piyobupt: Sandwich,Karo to Piyobupt: Ame no Hi,,,,,,,,,,,Pacusi,#12154,#14987,622,0,0,0,,"Episodes, 
  18","Status, 
  Finished Airing","Aired, 
  Apr 4, 1994 to Jan 5, 1995","Premiered, 
Spring 1994","Licensors, 
    None found, add some","Studios, 
    None found, add some","Source, 
  Original","Genre, 
ComedyComedy","Duration, 
  1 min. per ep.","Rating, 
  G - All Ages","Score, 
5.251 (scored by 194194 users)
      


1
          indicates a weighted score.","Ranked, 
  #121542

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14987",Side story:: /anime/7449/Pacusi_no_Uta,
5140,,,,,,,,,,,,,,Karaoke Senshi Mike-tarou,#4955,#15015,617,0,0,0,,"Episodes, 
  20","Status, 
  Finished Airing","Aired, 
  Apr 4, 1994 to Mar 11, 1995","Premiered, 
Spring 1994","Licensors, 
    None found, add some","Studios, 
Pierrot Plus","Source, 
  Manga","Theme, 
MusicMusic","Demographic, 
KidsKids","Duration, 
  25 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.841 (scored by 153153 users)
      


1
          indicates a weighted score.","Ranked, 
  #49552

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",,
17624,,,,,,,,,,"Ooba, Hideaki:Director","Watanabe, Shinichi:Episode Director","Okuda, Seiji:Episode Director","Aoki, Yuuzou:Episode Director",Omakase Scrappers,#16901,#16879,413,0,0,0,"['Ooba, Hideaki', 'Director'], ['Watanabe, Shinichi', 'Episode Director'], ['Okuda, Seiji', 'Episode Director'], ['Aoki, Yuuzou', 'Episode Director']","Status, 
  Finished Airing","Aired, 
  Apr 7, 1994 to Jan 5, 1995","Premiered, 
Spring 1994","Broadcast, 
    Saturdays at 18, 30 (JST)","Studios, 
ACC Production,       JCF","Source, 
  Unknown","Genres, 
AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi","Duration, 
  25 min. per ep.","Rating, 
  PG - Children","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #169012

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #16879","Members, 
    413",,
30121,,,,,,,,,,,,,,Fushigi na Ano Ko wa Suteki na Kono Ko,#19489,#18836,275,0,0,0,,"Status, 
  Finished Airing","Aired, 
  Apr 4, 1994 to Apr 4, 1997","Premiered, 
Spring 1994","Broadcast, 
    Unknown","Studios, 
    None found, add some","Source, 
  Unknown","Genre, 
AdventureAdventure","Demographic, 
KidsKids","Duration, 
  1 min. per ep.","Rating, 
  PG - Children","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #194892

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #18836",,
49,Ai Yori Aoshi,Bokura ga Ita,Tenchi Muyou! in Love 2: Harukanaru Omoi,Tenchi Muyou! Ryououki,Video Girl Ai,Kono Subarashii Sekai ni Shukufuku wo!,Violet Evergarden,,,"Gouda, Hiroaki:Director","Masunari, Koji:Episode Director","Hasegawa, Nahoko:Script","Inoue, Kikuko:Theme Song Performance",Aa! Megami-sama!,#2705,#2972,"54,078",17,3,2,"['Gouda, Hiroaki', 'Director'], ['Masunari, Koji', 'Episode Director'], ['Hasegawa, Nahoko', 'Script'], ['Inoue, Kikuko', 'Theme Song Performance']","Type, 
OVA","Episodes, 
  5","Status, 
  Finished Airing","Aired, 
  Feb 21, 1993 to May 17, 1994","Studios, 
AIC","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         SupernaturalSupernatural","Demographic, 
SeinenSeinen","Duration, 
  30 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.291 (scored by 2688526,885 users)
      


1
          indicates a weighted score.","Ranked, 
  #27052

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #2972","Adaptation:: /manga/446/Aa_Megami-sama, Alternative version:: /anime/50/Aa_Megami-sama_TV, Sequel:: /anime/304/Aa_Megami-sama_Movie, Other:: /anime/9611/Aa_Megami-sama_2011",Bokusatsu Tenshi Dokuro-chan
2775,Elfen Lied,Akira,Baoh Raihousha,Soukihei MD Geist,Deadman Wonderland,Black Magic M-66,Cyber City Oedo 808,Violence Jack: Jigoku Gai-hen,Devilman: Crybaby,"Aramaki, Shinji:Producer","Abe, Masashi:Producer","Oohata, Kouichi:Director","Aikawa, Shou:Script",Genocyber,#10356,#3562,"38,617",12,11,15,"['Aramaki, Shinji', 'Producer'], ['Abe, Masashi', 'Producer'], ['Oohata, Kouichi', 'Director'], ['Aikawa, Shou', 'Script']","Episodes, 
  5","Status, 
  Finished Airing","Aired, 
  May 24, 1994 to Jul 21, 1994","Producers, 
Bandai Visual","Source, 
  Manga","Genres, 
ActionAction,         HorrorHorror,         Sci-FiSci-Fi","Themes, 
GoreGore,         MechaMecha,         PsychologicalPsychological","Demographic, 
SeinenSeinen","Duration, 
  30 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
5.791 (scored by 1184211,842 users)
      


1
          indicates a weighted score.","Ranked, 
  #103562

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #3562",Adaptation:: /manga/10004/Genocyber,Angel Cop
1007,Dirty Pair OVA,,,,,,,,,"Nishimura, Junji:Director","Shirahata, Bob:Episode Director","Inoue, Kikuko:Theme Song Performance","Takayama, Minami:Theme Song Performance",Ranma ½ OVA,#1127,#3835,"33,083",3,0,0,"['Nishimura, Junji', 'Director'], ['Shirahata, Bob', 'Episode Director'], ['Inoue, Kikuko', 'Theme Song Performance'], ['Takayama, Minami', 'Theme Song Performance']","Type, 
OVA","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Oct 21, 1993 to Aug 19, 1994","Studios, 
Studio Deen,       Kitty Film Mitaka Studio","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         RomanceRomance,         EcchiEcchi","Themes, 
Magical Sex ShiftMagical Sex Shift,         Martial ArtsMartial Arts","Demographic, 
ShounenShounen","Duration, 
  30 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.731 (scored by 1645216,452 users)
      


1
          indicates a weighted score.","Ranked, 
  #11272

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Prequel:: /anime/210/Ranma_½, Sequel:: /anime/1008/Ranma_½__Yomigaeru_Kioku",
432,Black Magic M-66,Gunnm,Seihou Bukyou Outlaw Star,Bubblegum Crash,Kite Liberator,Tetsuwan Birdy,Dirty Pair OVA,Cowboy Bebop,Kaze no Tani no Nausicaä,"Amino, Tetsurou:Director","Arakawa, Naruhisa:Script","Takahashi, Naohito:Storyboard","Yoshikawa, Youichirou:Theme Song Composition",Iria: Zeiram The Animation,#3903,#4273,"26,466",10,6,0,"['Amino, Tetsurou', 'Director'], ['Arakawa, Naruhisa', 'Script'], ['Takahashi, Naohito', 'Storyboard'], ['Yoshikawa, Youichirou', 'Theme Song Composition']","Type, 
OVA","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Jun 23, 1994 to Nov 21, 1994","Studios, 
Ashi Productions","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Theme, 
SpaceSpace","Duration, 
  28 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.071 (scored by 97269,726 users)
      


1
          indicates a weighted score.","Ranked, 
  #39032

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #4273",,Bubblegum Crisis
2497,Devilman: Tanjou-hen,Kekkou Kamen,Heppoko Jikken Animation Excel♥Saga,GS Mikami,Dirty Pair OVA,Black Lagoon: Roberta's Blood Trail,,,,"Greenfield, Matt:Producer","Nagaoka, Yasuchika:Director","Saga, Satoshi:Episode Director","Tadano, Natsumi:Theme Song Lyrics",Shin Cutie Honey,#6072,#6171,"10,660",3,2,0,"['Greenfield, Matt', 'Producer'], ['Nagaoka, Yasuchika', 'Director'], ['Saga, Satoshi', 'Episode Director'], ['Tadano, Natsumi', 'Theme Song Lyrics']","Type, 
OVA","Episodes, 
  8","Status, 
  Finished Airing","Aired, 
  Apr 21, 1994 to Nov 21, 1995","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi,         EcchiEcchi","Duration, 
  26 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.631 (scored by 35313,531 users)
      


1
          indicates a weighted score.","Ranked, 
  #60722

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6171","Members, 
    10,660","Prequel:: /anime/1661/Cutie_Honey, Other:: /anime/36976/Cutie_Honey_Universe",Mazinkaiser
1216,,,,,,,,,,"Minoguchi, Katsumi:Director","Fujiyama, Fusanobu:Sound Director","Yamamoto, Harukichi:Theme Song Performance","Abe, Misao:Key Animation",Boku wa Konomama Kaeranai,#11727,#6306,"10,118",0,3,1,"['Minoguchi, Katsumi', 'Director'], ['Fujiyama, Fusanobu', 'Sound Director'], ['Yamamoto, Harukichi', 'Theme Song Performance'], ['Abe, Misao', 'Key Animation']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jun 21, 1994","Studios, 
J.C.Staff","Source, 
  Manga","Genres, 
Boys LoveBoys Love,         DramaDrama","Duration, 
  28 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.411 (scored by 51365,136 users)
      


1
          indicates a weighted score.","Ranked, 
  #117272

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6306","Members, 
    10,118",Adaptation:: /manga/1569/Boku_wa_Konomama_Kaeranai,
5025,Kekkou Kamen,Lingerie Senshi Papillon Rose,Kenzen Robo Daimidaler,Keijo!!!!!!!!,Abashiri Ikka,,,,,"Suzuki, Iku:Director","Tsuruoka, Youta:Sound Director","Suzuki, Hirofumi:Key Animation",Rinshin:Key Animation,Dengeki Oshioki Musume Gootaman: Gootaman Tanjou-hen,#12315,#6986,"7,922",3,2,2,"['Suzuki, Iku', 'Director'], ['Tsuruoka, Youta', 'Sound Director'], ['Suzuki, Hirofumi', 'Key Animation'], ['Rinshin', 'Key Animation']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  May 24, 1994","Studios, 
animate Film,       Studio Kikan","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         Girls LoveGirls Love,         EcchiEcchi","Themes, 
ParodyParody,         SchoolSchool","Duration, 
  45 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.161 (scored by 27622,762 users)
      


1
          indicates a weighted score.","Ranked, 
  #123152

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6986","Adaptation:: /manga/17471/Dengeki_Oshioki_Musume_Gootaman, Sequel:: /anime/5549/Dengeki_Oshioki_Musume_Gootaman_R__Ai_to_Kanashimi_no_Final_Battle",Mahouka Koukou no Rettousei
