index,rec_1,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_2
2458,Maison Ikkoku,,,,,,,,,"Yoshinaga, Naoyuki:Director","Matsuura, Noriyoshi:Sound Director","Mochizuki, Tomomi:Episode Director","Mori, Takeshi:Episode Director",Kimagure Orange☆Road OVA,#2386,#6872,"8,287",1,0,0,"['Yoshinaga, Naoyuki', 'Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Mochizuki, Tomomi', 'Episode Director'], ['Mori, Takeshi', 'Episode Director']","Type, 
OVA","Episodes, 
  8","Status, 
  Finished Airing","Aired, 
  Mar 1, 1989 to Jan 18, 1991","Studios, 
Pierrot","Source, 
  Manga","Genres, 
ComedyComedy,         DramaDrama,         RomanceRomance","Theme, 
SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  26 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
7.361 (scored by 36593,659 users)
      


1
          indicates a weighted score.","Ranked, 
  #23862

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/1407/Kimagure_Orange☆Road, Parent story:: /anime/1087/Kimagure_Orange☆Road",
2696,,,,,,,,,,"Takizawa, Toshifumi:Director","Oomori, Takahiro:Animation Director","Kawamori, Shouji:Mechanical Design","Matsumoto, Norio:Key Animation",Crusher Joe OVA,#6101,#9191,"3,816",2,0,0,"['Takizawa, Toshifumi', 'Director'], ['Oomori, Takahiro', 'Animation Director'], ['Kawamori, Shouji', 'Mechanical Design'], ['Matsumoto, Norio', 'Key Animation']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Feb 5, 1989 to Jun 5, 1989","Producers, 
Studio Nue","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Theme, 
SpaceSpace","Duration, 
  56 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.621 (scored by 14031,403 users)
      


1
          indicates a weighted score.","Ranked, 
  #61012

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9191","Members, 
    3,816",Prequel:: /anime/2722/Crusher_Joe,
4485,Oniisama e...,,,,,,,,,"Dezaki, Tetsu:Producer","Dezaki, Osamu:Director","Yamada, Etsuji:Sound Director","Shinohara, Toshiya:Episode Director",Kasei Yakyoku,#6049,#9542,"3,398",2,3,0,"['Dezaki, Tetsu', 'Producer'], ['Dezaki, Osamu', 'Director'], ['Yamada, Etsuji', 'Sound Director'], ['Shinohara, Toshiya', 'Episode Director']","Type, 
OVA","Episodes, 
  4","Status, 
  Finished Airing","Aired, 
  Mar 25, 1989 to Sep 25, 1989","Studios, 
Magic Bus","Source, 
  Manga","Genres, 
DramaDrama,         RomanceRomance","Theme, 
HistoricalHistorical","Duration, 
  28 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.631 (scored by 949949 users)
      


1
          indicates a weighted score.","Ranked, 
  #60492

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9542",Adaptation:: /manga/147101/Kasei_Yakyoku,"Haikara-san ga Tooru Movie 1: Benio, Hana no 17-sai"
2063,Grey: Digital Target,,,,,,,,,"Akiyama, Katsuhito:Director","Kakinuma, Hideki:Script","Sonoda, Kenichi:Character Design","Takeuchi, Atsushi:Animation Director",Rhea Gall Force,#8497,#9722,"3,209",1,0,1,"['Akiyama, Katsuhito', 'Director'], ['Kakinuma, Hideki', 'Script'], ['Sonoda, Kenichi', 'Character Design'], ['Takeuchi, Atsushi', 'Animation Director']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 21, 1989","Producers, 
Movic","Source, 
  Original","Genres, 
ActionAction,         Sci-FiSci-Fi","Themes, 
MechaMecha,         MilitaryMilitary","Duration, 
  57 min.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.191 (scored by 12121,212 users)
      


1
          indicates a weighted score.","Ranked, 
  #84972

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9722","Members, 
    3,209","Prequel:: /anime/2062/Gall_Force_3__Stardust_War, Sequel:: /anime/2064/Gall_Force__Chikyuu_Shou, Character:: /anime/2466/Scramble_Wars__Tsuppashire_Genom_Trophy_Rally",Karen Senki
9691,Makai Tenshou,Shuten Douji,Fuuma no Kojirou: Yasha-hen,,,,,,,"Takeuchi, Yoshio:Director","Watanabe, Junichi:Episode Director","Ooga, Shunji:Episode Director","Takayashiki, Hideo:Script",Kyomu Senshi Miroku,#10670,#12193,"1,408",0,2,0,"['Takeuchi, Yoshio', 'Director'], ['Watanabe, Junichi', 'Episode Director'], ['Ooga, Shunji', 'Episode Director'], ['Takayashiki, Hideo', 'Script']","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Jan 10, 1989 to Nov 5, 1989","Producers, 
J.C.Staff,       animate Film","Source, 
  Manga","Genres, 
ActionAction,         FantasyFantasy,         Sci-FiSci-Fi,         SupernaturalSupernatural","Themes, 
HistoricalHistorical,         MythologyMythology,         SamuraiSamurai","Duration, 
  25 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
5.711 (scored by 379379 users)
      


1
          indicates a weighted score.","Ranked, 
  #106702

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12193","Members, 
    1,408",Adaptation:: /manga/86892/Kyomu_Senki,Jigen Sengokushi: Kuro no Shishi - Jinnai-hen
12791,,,,,,,,,,"Imazawa, Tetsuo:Director","Fukuda, Michio:Key Animation","Hamasu, Hideki:Key Animation","Aoyama, Mitsuru:Key Animation",Yankee Reppuu-tai,#9318,#14111,809,0,1,0,"['Imazawa, Tetsuo', 'Director'], ['Fukuda, Michio', 'Key Animation'], ['Hamasu, Hideki', 'Key Animation'], ['Aoyama, Mitsuru', 'Key Animation']","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Mar 17, 1989 to Apr 21, 1996","Producers, 
    None found, add some","Source, 
  Manga","Genres, 
AdventureAdventure,         DramaDrama","Theme, 
DelinquentsDelinquents","Demographic, 
ShounenShounen","Duration, 
  51 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.031 (scored by 146146 users)
      


1
          indicates a weighted score.","Ranked, 
  #93182

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14111",Adaptation:: /manga/163471/Yankee_Reppuu-tai,
30571,,,,,,,,,,"Habara, Kumiko:Key Animation",,,,Chouon Senshi Borgman: Madnight☆Gigs!,#9809,#14212,782,1,0,0,"['Habara, Kumiko', 'Key Animation']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Feb 8, 1989","Producers, 
    None found, add some","Source, 
  Other","Genres, 
ActionAction,         Sci-FiSci-Fi","Themes, 
MusicMusic,         MythologyMythology","Duration, 
  28 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.921 (scored by 195195 users)
      


1
          indicates a weighted score.","Ranked, 
  #98092

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14212","Members, 
    782","Prequel:: /anime/3035/Chouon_Senshi_Borgman, Sequel:: /anime/3763/Chouon_Senshi_Borgman__Lovers_Rain",
13553,Aoki Honoo,,,,,,,,,,,,,Bakusou Circuit Roman Twin,#10223,#15289,577,0,0,1,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jan 24, 1989","Producers, 
Japan Home Video","Source, 
  Manga","Theme, 
RacingRacing","Duration, 
  1 hr. 28 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.821 (scored by 113113 users)
      


1
          indicates a weighted score.","Ranked, 
  #102232

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15289","Members, 
    577","Favorites, 
  2",,
35095,,,,,,,,,,,,,,Hiroshima no Enoki,#20017,#19649,230,0,0,0,,"Status, 
  Finished Airing","Aired, 
  Mar 19, 1989","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genre, 
DramaDrama","Theme, 
HistoricalHistorical","Duration, 
  24 min.","Rating, 
  G - All Ages","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #200172

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #19649","Members, 
    230","Favorites, 
  0",,
1260,,,,,,,,,,"Yamauchi, Shigeyasu:Director","Akehi, Masayuki:Director","Baroli, Gilberto:Script","Kageyama, Hironobu:Theme Song Performance",Saint Seiya: Saishuu Seisen no Senshi-tachi,#5336,#5191,"16,599",2,0,1,"['Yamauchi, Shigeyasu', 'Director'], ['Akehi, Masayuki', 'Director'], ['Baroli, Gilberto', 'Script'], ['Kageyama, Hironobu', 'Theme Song Performance']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 18, 1989","Studios, 
Toei Animation","Source, 
  Manga","Genres, 
AdventureAdventure,         Sci-FiSci-Fi","Demographic, 
ShounenShounen","Duration, 
  44 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.761 (scored by 92339,233 users)
      


1
          indicates a weighted score.","Ranked, 
  #53362

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5191",Parent story:: /anime/1254/Saint_Seiya,
544,Akira,Megazone 23,Grey: Digital Target,Freedom,Terra e...,Dallos,Arion,Dominion,Crusher Joe,"Yasuhiko, Yoshikazu:Director","Chiba, Kouichi:Sound Director","Sasamoto, Yuuichi:Script","Hisaishi, Joe:Music",Venus Senki,#5303,#5323,"15,495",12,1,2,"['Yasuhiko, Yoshikazu', 'Director'], ['Chiba, Kouichi', 'Sound Director'], ['Sasamoto, Yuuichi', 'Script'], ['Hisaishi, Joe', 'Music']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 11, 1989","Studios, 
Triangle Staff","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Theme, 
SpaceSpace","Duration, 
  1 hr. 43 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.771 (scored by 59975,997 users)
      


1
          indicates a weighted score.","Ranked, 
  #53032

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5323",Adaptation:: /manga/10725/Venus_Senki,RideBack
2042,Dragon's Heaven,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,Tenkuu no Escaflowne,,,,,,,"Ueda, Masuo:Producer","Yamazaki, Kazuo:Director","Nagayama, Youko:Theme Song Performance","Urushihara, Satoshi:Assistant Animation Director",Five Star Stories,#6268,#5576,"13,810",3,2,3,"['Ueda, Masuo', 'Producer'], ['Yamazaki, Kazuo', 'Director'], ['Nagayama, Youko', 'Theme Song Performance'], ['Urushihara, Satoshi', 'Assistant Animation Director']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 11, 1989","Studios, 
Sunrise","Source, 
  Manga","Genres, 
ActionAction,         DramaDrama,         FantasyFantasy,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  1 hr. 5 min.","Rating, 
  R+ - Mild Nudity","Score, 
6.591 (scored by 53245,324 users)
      


1
          indicates a weighted score.","Ranked, 
  #62682

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5576",Adaptation:: /manga/1659/Five_Star_Stories,Macross: Do You Remember Love?
2359,Injuu Gakuen La☆Blue Girl: Fukkatsu-hen,Gedou Gakuen,Devilman: Crybaby,,,,,,,"Nishizaki, Yoshinobu:Producer","Yamaki, Yasuhito:Producer","Takayama, Hideki:Director","Aikawa, Shou:Script",Choujin Densetsu Urotsukidouji Movie,N/A,#7669,"6,257",5,0,0,"['Nishizaki, Yoshinobu', 'Producer'], ['Yamaki, Yasuhito', 'Producer'], ['Takayama, Hideki', 'Director'], ['Aikawa, Shou', 'Script']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 18, 1989","Studios, 
Phoenix Entertainment","Source, 
  Manga","Genres, 
ActionAction,         DramaDrama,         HentaiHentai","Theme, 
MythologyMythology","Duration, 
  1 hr. 46 min.","Rating, 
  R+ - Mild Nudity","Score, 
6.101 (scored by 28502,850 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #7669","Adaptation:: /manga/11821/Urotsukidouji, Full story:: /anime/2341/Choujin_Densetsu_Urotsukidouji",Oni-Tensei
2666,,,,,,,,,,"Urakami, Yasuo:Sound Director","Takeda, Tetsuya:Theme Song Lyrics","Yamano, Satoko:Theme Song Performance","Fujiko, Fujio F.:Original Creator",Doraemon Movie 10: Nobita no Nippon Tanjou,#3511,#8229,"5,291",1,1,0,"['Urakami, Yasuo', 'Sound Director'], ['Takeda, Tetsuya', 'Theme Song Lyrics'], ['Yamano, Satoko', 'Theme Song Performance'], ['Fujiko, Fujio F.', 'Original Creator']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 11, 1989","Studios, 
Shin-Ei Animation","Source, 
  Unknown","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy","Theme, 
Time TravelTime Travel","Demographics, 
KidsKids,         ShounenShounen","Duration, 
  1 hr. 40 min.","Rating, 
  PG - Children","Score, 
7.151 (scored by 29242,924 users)
      


1
          indicates a weighted score.","Ranked, 
  #35112

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/12471/Daichouhen_Doraemon, Parent story:: /anime/2471/Doraemon_1979, Alternative version:: /anime/31201/Doraemon_Movie_36__Shin_Nobita_no_Nippon_Tanjou",
2334,,,,,,,,,,"Yuyama, Kunihiko:Director","Tanami, Yasuo:Script","Sakai, Noriko:Theme Song Performance","Mori, Hiromi:Theme Song Lyrics",Anime Sanjuushi: Aramis no Bouken,#6789,#11829,"1,599",0,0,0,"['Yuyama, Kunihiko', 'Director'], ['Tanami, Yasuo', 'Script'], ['Sakai, Noriko', 'Theme Song Performance'], ['Mori, Hiromi', 'Theme Song Lyrics']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 11, 1989","Studios, 
Gallop","Source, 
  Novel","Genres, 
AdventureAdventure,         RomanceRomance","Theme, 
HistoricalHistorical","Duration, 
  45 min.","Rating, 
  G - All Ages","Score, 
6.501 (scored by 593593 users)
      


1
          indicates a weighted score.","Ranked, 
  #67892

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11829","Adaptation:: /manga/9796/Anime_Sanjuushi, Prequel:: /anime/2333/Anime_Sanjuushi",
