index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_8
32962,Durarara!!,Yojouhan Shinwa Taikei,Steins;Gate,ChäoS;HEAd,ChäoS;Child,Mekakucity Actors,Bakemonogatari,Persona: Trinity Soul,Kokkoku,"Fukushima, Yuuichi:Producer","Ishiguro, Kyouhei:Director","Aketagawa, Jin:Sound Director","Ishii, Toshimasa:Episode Director",Occultic;Nine,#4728,#1215,"194,725",45,5,9,"['Fukushima, Yuuichi', 'Producer'], ['Ishiguro, Kyouhei', 'Director'], ['Aketagawa, Jin', 'Sound Director'], ['Ishii, Toshimasa', 'Episode Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Oct 9, 2016 to Dec 25, 2016","Producers, 
Aniplex,       MAGES.,       Hakuhodo DY Music & Pictures,       Lawson,       ABC Animation,       Contents Seed,       Christmas Holly,       C-one","Licensors, 
Aniplex of America","Studios, 
A-1 Pictures","Source, 
  Light novel","Genres, 
MysteryMystery,         Sci-FiSci-Fi","Duration, 
  24 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.891 (scored by 7028670,286 users)
      


1
          indicates a weighted score.","Ranked, 
  #47282

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/47048/Occultic_Nine, Alternative setting:: /anime/4975/ChäoS_HEAd",Shinreigari
32979,Wonder Egg Priority,Mahou Shoujo Madoka★Magica,Jinrui wa Suitai Shimashita,Kyousou Giga (TV),Rolling☆Girls,FLCL,Kill la Kill,Uchuu Patrol Luluco,Mawaru Penguindrum,"Nagatani, Takayuki:Producer","Kaneko, Hirotaka:Producer","Isogai, Noritomo:Producer","Yoshie, Terushige:Producer",Flip Flappers,#1392,#1245,"190,037",63,9,2,"['Nagatani, Takayuki', 'Producer'], ['Kaneko, Hirotaka', 'Producer'], ['Isogai, Noritomo', 'Producer'], ['Yoshie, Terushige', 'Producer']","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Oct 6, 2016 to Dec 29, 2016","Premiered, 
Fall 2016","Licensors, 
Sentai Filmworks","Studios, 
Studio 3Hz","Source, 
  Original","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy,         Sci-FiSci-Fi","Theme, 
Mahou ShoujoMahou Shoujo","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.631 (scored by 7200772,007 users)
      


1
          indicates a weighted score.","Ranked, 
  #13922

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",,Urasekai Picnic
32983,Hachimitsu to Clover,Mushishi Zoku Shou: Suzu no Shizuku,Boku dake ga Inai Machi,Fukigen na Mononokean,Mushishi,3-gatsu no Lion,Kimi to Boku.,Fruits Basket: The Final,,"Oomori, Takahiro:Director","Deai, Kotomi:Director","Hiramuki, Tomoko:Episode Director","Ooshiro, Miyuki:Episode Director",Natsume Yuujinchou Go,#97,#1278,"185,308",7,1,0,"['Oomori, Takahiro', 'Director'], ['Deai, Kotomi', 'Director'], ['Hiramuki, Tomoko', 'Episode Director'], ['Ooshiro, Miyuki', 'Episode Director']","Type, 
TV","Episodes, 
  11","Status, 
  Finished Airing","Aired, 
  Oct 5, 2016 to Dec 21, 2016","Producers, 
TV Tokyo,       Aniplex,       Nihon Ad Systems,       Hakusensha","Licensors, 
    None found, add some","Studios, 
Shuka","Source, 
  Manga","Genres, 
Slice of LifeSlice of Life,         SupernaturalSupernatural","Themes, 
IyashikeiIyashikei,         MythologyMythology","Demographic, 
ShoujoShoujo","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Adaptation:: /manga/1859/Natsume_Yuujinchou, Prequel:: /anime/11665/Natsume_Yuujinchou_Shi, Side story:: /anime/34534/Natsume_Yuujinchou_Go_Specials, Sequel:: /anime/34591/Natsume_Yuujinchou_Roku",Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.
33433,Junketsu no Maria,Youjo Senki,Princess Principal,Senjou no Valkyria,First Squad: The Moment of Truth,Code Geass: Hangyaku no Lelouch,Vampire in the Garden,91 Days,Aoki Hagane no Arpeggio: Ars Nova,"Cook, Justin:Producer","Itou, Shousei:Producer","Isogai, Noritomo:Producer","Tasaka, Hidemasa:Producer",Shuumatsu no Izetta,#5446,#1334,"177,741",32,16,15,"['Cook, Justin', 'Producer'], ['Itou, Shousei', 'Producer'], ['Isogai, Noritomo', 'Producer'], ['Tasaka, Hidemasa', 'Producer']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Oct 1, 2016 to Dec 17, 2016","Producers, 
Shochiku,       AT-X,       Asahi Production,       flying DOG,       Tokyo MX,       i0+,       Wargaming Japan,       JTB Entertainment,       RAY","Licensors, 
Funimation,       Crunchyroll","Studios, 
Ajia-do","Source, 
  Original","Genres, 
ActionAction,         FantasyFantasy","Themes, 
HistoricalHistorical,         MilitaryMilitary","Duration, 
  25 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.751 (scored by 6931569,315 users)
      


1
          indicates a weighted score.",,Flying Witch
32603,Okusama wa Joshikousei (TV),Souryo to Majiwaru Shikiyoku no Yoru ni...,,,,,,,,"Horie, Taku:Producer","Yamazaki, Asuka:Producer","Jinguuji, Takashi:Assistant Producer","Sasaki, Tokihiro:Director",Okusama ga Seitokaichou!+!,#6414,#1373,"170,083",4,7,5,"['Horie, Taku', 'Producer'], ['Yamazaki, Asuka', 'Producer'], ['Jinguuji, Takashi', 'Assistant Producer'], ['Sasaki, Tokihiro', 'Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Oct 2, 2016 to Dec 18, 2016","Producers, 
DAX Production,       Dream Creation,       Studio CHANT","Licensors, 
    None found, add some","Studios, 
Seven","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         EcchiEcchi","Theme, 
SchoolSchool","Demographic, 
ShounenShounen","Duration, 
  8 min. per ep.","Rating, 
  R+ - Mild Nudity","Adaptation:: /manga/49967/Okusama_ga_Seitokaichou, Prequel:: /anime/28819/Okusama_ga_Seitokaichou",
33003,Mahou Shoujo Madoka★Magica,Mahou Shoujo Site,Mirai Nikki (TV),Yuuki Yuuna wa Yuusha de Aru,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,Gakkougurashi!,Juuni Taisen,Genei wo Kakeru Taiyou,Darwin's Game,"Higa, Yuuji:Producer",WEST GROUND:Producer,"Kashimura, Emi:Producer","Hashimoto, Hiroyuki:Director",Mahou Shoujo Ikusei Keikaku,#4401,#1449,"160,637",36,26,17,"['Higa, Yuuji', 'Producer'], ['WEST GROUND', 'Producer'], ['Kashimura, Emi', 'Producer'], ['Hashimoto, Hiroyuki', 'Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Oct 2, 2016 to Dec 18, 2016","Producers, 
Genco,       AT-X,       Magic Capsule,       flying DOG,       Cospa,       Toranoana,       Medicos Entertainment,       Animatic,       Highlights Entertainment","Licensors, 
Funimation","Studios, 
Lerche","Source, 
  Light novel","Genres, 
ActionAction,         FantasyFantasy,         SuspenseSuspense","Themes, 
GoreGore,         High Stakes GameHigh Stakes Game,         Mahou ShoujoMahou Shoujo,         SurvivalSurvival","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.961 (scored by 6736967,369 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/72353/Mahou_Shoujo_Ikusei_Keikaku, Sequel:: /anime/54344/Mahou_Shoujo_Ikusei_Keikaku__Restart",Selector Infected WIXOSS
33094,Blend S,Soul Eater NOT!,Suzumiya Haruhi no Yuuutsu,Demi-chan wa Kataritai,Aiura,Ginga Hyouryuu Vifam: Kieta 12-nin,Isekai Shokudou,Hatsukoi Limited.,Danshi Koukousei no Nichijou,"Odagiri, Narumi:Producer","Watanabe, Akihito:Producer","Kamakura, Yumi:Director","Aketagawa, Jin:Sound Director",WWW.Working!!,#2217,#1471,"157,316",25,4,1,"['Odagiri, Narumi', 'Producer'], ['Watanabe, Akihito', 'Producer'], ['Kamakura, Yumi', 'Director'], ['Aketagawa, Jin', 'Sound Director']","Type, 
TV","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  Oct 1, 2016 to Dec 24, 2016","Producers, 
Aniplex,       Yomiuri Telecasting,       Lawson","Licensors, 
Aniplex of America","Studios, 
A-1 Pictures","Source, 
  Web manga","Genre, 
ComedyComedy","Theme, 
WorkplaceWorkplace","Duration, 
  23 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.411 (scored by 7595475,954 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/91866/Working_Web-ban, Alternative setting:: /anime/6956/Working, Other:: /anime/10532/Working_Announcement_Specials",Nichijou
33051,Youjo Senki,Code Geass: Hangyaku no Lelouch R2,Kenpuu Denki Berserk,Phantom: Requiem for the Phantom,Kakumeiki Valvrave 2nd Season,Yu☆Gi☆Oh! VRAINS,Cyberpunk: Edgerunners,Wolf's Rain OVA,Guilty Crown,"Maeda, Toshihiro:Producer","Nagai, Tatsuyuki:Director","Nakamura, Ryousuke:Episode Director","Kyougoku, Takahiko:Episode Director",Kidou Senshi Gundam: Tekketsu no Orphans 2nd Season,#323,#1575,"143,608",39,6,13,"['Maeda, Toshihiro', 'Producer'], ['Nagai, Tatsuyuki', 'Director'], ['Nakamura, Ryousuke', 'Episode Director'], ['Kyougoku, Takahiko', 'Episode Director']","Type, 
TV","Episodes, 
  25","Status, 
  Finished Airing","Aired, 
  Oct 2, 2016 to Apr 2, 2017","Producers, 
Sotsu,       Asatsu DK,       Mainichi Broadcasting System","Licensors, 
Funimation","Studios, 
Sunrise","Source, 
  Original","Genres, 
ActionAction,         DramaDrama,         Sci-FiSci-Fi","Themes, 
MechaMecha,         SpaceSpace","Duration, 
  24 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
8.231 (scored by 8118181,181 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/106813/Kidou_Senshi_Gundam__Tekketsu_no_Orphans_2, Prequel:: /anime/31251/Kidou_Senshi_Gundam__Tekketsu_no_Orphans, Summary:: /anime/51569/Kidou_Senshi_Gundam__Tekketsu_no_Orphans_-_Tokubetsu-hen",86
32673,Barakamon,Usagi Drop,Amaama to Inazuma,Deaimon,Gakuen Babysitters,Somali to Mori no Kamisama,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",Kure-nai,Ramen Daisuki Koizumi-san,"Satomi, Tetsurou:Producer","Shiba, Hirokazu:Producer","Takuno, Seiki:Director","Tsuruoka, Youta:Sound Director",Udon no Kuni no Kiniro Kemari,#1085,#1665,"133,999",26,5,1,"['Satomi, Tetsurou', 'Producer'], ['Shiba, Hirokazu', 'Producer'], ['Takuno, Seiki', 'Director'], ['Tsuruoka, Youta', 'Sound Director']","Type, 
TV","Episodes, 
  12","Status, 
  Finished Airing","Aired, 
  Oct 9, 2016 to Dec 25, 2016","Producers, 
VAP,       Nippon Television Network,       Nippon Television Music,       Nishinippon Broadcasting,       Dai Nippon Printing,       Shinchosha","Licensors, 
Discotek Media","Studios, 
LIDENFILMS","Source, 
  Manga","Genres, 
Slice of LifeSlice of Life,         SupernaturalSupernatural","Themes, 
AnthropomorphicAnthropomorphic,         ChildcareChildcare,         IyashikeiIyashikei","Demographic, 
SeinenSeinen","Duration, 
  22 min. per ep.","Rating, 
  PG-13 - Teens 13 or older",Adaptation:: /manga/88142/Udon_no_Kuni_no_Kiniro_Kemari,Uchouten Kazoku
32948,Shouwa Genroku Rakugo Shinjuu,3-gatsu no Lion,Shirobako,Nami yo Kiitekure,Kaze ga Tsuyoku Fuiteiru,Violet Evergarden,Uchuu Kyoudai,Amanchu!,Otome Nadeshiko Koi Techou,"Mori, Akitoshi:Producer","Kuroyanagi, Toshimasa:Director","Nagasaki, Yukio:Sound Director","Kouta, Fumiaki:Episode Director",Fune wo Amu,#1438,#1779,"122,963",38,9,1,"['Mori, Akitoshi', 'Producer'], ['Kuroyanagi, Toshimasa', 'Director'], ['Nagasaki, Yukio', 'Sound Director'], ['Kouta, Fumiaki', 'Episode Director']","Type, 
TV","Episodes, 
  11","Status, 
  Finished Airing","Aired, 
  Oct 14, 2016 to Dec 23, 2016","Producers, 
Aniplex,       Dentsu,       Fuji TV,       Kyoraku Industrial Holdings,       Kansai Telecasting,       Kobunsha","Licensors, 
Discotek Media","Studios, 
Zexcs","Source, 
  Novel","Genres, 
Award WinningAward Winning,         DramaDrama,         RomanceRomance","Themes, 
Adult CastAdult Cast,         WorkplaceWorkplace","Duration, 
  22 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.611 (scored by 4234842,348 users)
      


1
          indicates a weighted score.","Adaptation:: /manga/108290/Fune_wo_Amu, Other:: /anime/40014/Fune_wo_Amu_Yokoku",Barakamon
