index,rec_1,rec_2,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_3
4688,,,,,,,,,,"Kamimura, Osamu:Director","Yuzuki, Hikaru:Original Creator","Katsumata, Geki:Art Director","Hayashi, Takafumi:Assistant Animation Director",Minna Agechau♡,#10450,#9554,"3,386",1,1,1,"['Kamimura, Osamu', 'Director'], ['Yuzuki, Hikaru', 'Original Creator'], ['Katsumata, Geki', 'Art Director'], ['Hayashi, Takafumi', 'Assistant Animation Director']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 27, 1987","Producers, 
Movic,       Shueisha","Source, 
  Unknown","Genres, 
ComedyComedy,         RomanceRomance,         EcchiEcchi","Duration, 
  45 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.771 (scored by 13521,352 users)
      


1
          indicates a weighted score.","Ranked, 
  #104502

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9554","Members, 
    3,386","Favorites, 
  9",,
1927,Uchuu no Kishi Tekkaman Blade,Kyoushoku Soukou Guyver,,,,,,,,"Ochi, Kazuhiro:Director","Fujiyama, Fusanobu:Sound Director","Kushida, Akira:Theme Song Performance","Watanabe, Chuumei:Theme Song Composition",Gakuen Tokusou Hikaruon,#11386,#9635,"3,298",1,0,1,"['Ochi, Kazuhiro', 'Director'], ['Fujiyama, Fusanobu', 'Sound Director'], ['Kushida, Akira', 'Theme Song Performance'], ['Watanabe, Chuumei', 'Theme Song Composition']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jan 28, 1987","Studios, 
AIC","Source, 
  Original","Genre, 
ActionAction","Themes, 
Martial ArtsMartial Arts,         SchoolSchool,         Super PowerSuper Power","Duration, 
  29 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.531 (scored by 14891,489 users)
      


1
          indicates a weighted score.","Ranked, 
  #113862

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9635",Other:: /anime/2147/Call_Me_Tonight,Shin Hurricane Polymar
4149,Bouken Shite mo Ii Koro,,,,,,,,,"Yamanaka, Norimasa:Theme Song Arrangement","Yamamoto, Naoki:Original Creator","Shida, Tadashi:Character Design",,Body Jack: Tanoshii Yutai Ridatsu,N/A,#9648,"3,281",1,1,1,"['Yamanaka, Norimasa', 'Theme Song Arrangement'], ['Yamamoto, Naoki', 'Original Creator'], ['Shida, Tadashi', 'Character Design']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jan 28, 1987","Producers, 
Bandai","Source, 
  Original","Genres, 
ComedyComedy,         EroticaErotica","Duration, 
  35 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.001 (scored by 13321,332 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9648","Members, 
    3,281","Favorites, 
  1",Other:: /anime/1927/Gakuen_Tokusou_Hikaruon,
9324,Uchuu Kazoku Carlvinson,Cosmos Pink Shock,,,,,,,,"Katou, Kazuo:Producer","Sakata, Junichi:Director","Matsuura, Noriyoshi:Sound Director","Suzuki, Toshimitsu:Script",Elf 17,#10482,#10107,"2,795",0,2,0,"['Katou, Kazuo', 'Producer'], ['Sakata, Junichi', 'Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Suzuki, Toshimitsu', 'Script']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jan 14, 1987","Producers, 
Toei Video","Source, 
  Manga","Genres, 
AdventureAdventure,         ComedyComedy","Themes, 
Martial ArtsMartial Arts,         MechaMecha","Duration, 
  29 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.761 (scored by 12721,272 users)
      


1
          indicates a weighted score.","Ranked, 
  #104822

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10107","Members, 
    2,795",Adaptation:: /manga/86935/Elf_17,Time Slip Ichimannen: Prime Rose
11411,Genocyber,Roots Search: Shokushin Buttai X,,,,,,,,"Matsuzaki, Kenichi:Producer","Nakamura, Keito:Director","Ikeda, Shigemi:Art Director","Noto, Takashi:In-Between Animation",Hell Target,#12961,#10225,"2,716",1,1,2,"['Matsuzaki, Kenichi', 'Producer'], ['Nakamura, Keito', 'Director'], ['Ikeda, Shigemi', 'Art Director'], ['Noto, Takashi', 'In-Between Animation']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jan 21, 1987","Producers, 
    None found, add some","Source, 
  Unknown","Genres, 
HorrorHorror,         Sci-FiSci-Fi","Theme, 
SpaceSpace","Duration, 
  50 min.","Rating, 
  R - 17+ (violence & profanity)","Score, 
4.591 (scored by 10611,061 users)
      


1
          indicates a weighted score.","Ranked, 
  #129612

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10225","Members, 
    2,716",,
7482,,,,,,,,,,"Inoue, Osamu:Director","Sano, Ryouko:Theme Song Performance","Tomizawa, Kazuo:Key Animation",,"Yume kara, Samenai",#12992,#11288,"1,937",0,2,2,"['Inoue, Osamu', 'Director'], ['Sano, Ryouko', 'Theme Song Performance'], ['Tomizawa, Kazuo', 'Key Animation']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Feb 26, 1987","Producers, 
    None found, add some","Source, 
  Unknown","Genre, 
RomanceRomance","Theme, 
SchoolSchool","Duration, 
  37 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
4.531 (scored by 767767 users)
      


1
          indicates a weighted score.","Ranked, 
  #129922

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11288","Members, 
    1,937",,
2095,Xevious,Majutsushi Orphen,Space Adventure Cobra,,,,,,,"Nunokawa, Yuuji:Producer","Toriumi, Hisayuki:Director","Tamano, Harumi:Episode Director","Mikimoto, Haruhiko:Character Design",Salamander,#9337,#11502,"1,797",4,0,0,"['Nunokawa, Yuuji', 'Producer'], ['Toriumi, Hisayuki', 'Director'], ['Tamano, Harumi', 'Episode Director'], ['Mikimoto, Haruhiko', 'Character Design']","Status, 
  Finished Airing","Aired, 
  Feb 25, 1987 to Feb 25, 1989","Producers, 
Pony Canyon","Licensors, 
    None found, add some","Genres, 
AdventureAdventure,         Sci-FiSci-Fi","Duration, 
  53 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.031 (scored by 563563 users)
      


1
          indicates a weighted score.","Ranked, 
  #93372

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11502","Members, 
    1,797","Favorites, 
  1",Main,,Ys
8162,,,,,,,,,,"Hayakawa, Keiji:Director","Tsuji, Hatsuki:Director","Takamoto, Yoshihiro:Episode Director","Hashimoto, Izou:Script",Mugen Shinshi: Bouken Katsugeki-hen,#10878,#11595,"1,742",0,0,0,"['Hayakawa, Keiji', 'Director'], ['Tsuji, Hatsuki', 'Director'], ['Takamoto, Yoshihiro', 'Episode Director'], ['Hashimoto, Izou', 'Script']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Feb 21, 1987","Studios, 
Gallop","Source, 
  Manga","Genres, 
FantasyFantasy,         HorrorHorror,         MysteryMystery","Duration, 
  49 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.671 (scored by 614614 users)
      


1
          indicates a weighted score.","Ranked, 
  #108782

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11595","Members, 
    1,742",Adaptation:: /manga/28232/Mugen_Shinshi,
2601,,,,,,,,,,"Sekita, Osamu:Director","Iuchi, Shuji:Storyboard","Hiroe, Jun:Theme Song Performance","Tomino, Yoshiyuki:Original Creator",Juusenki L-Gaim III: Full Metal Soldier,#7431,#12185,"1,410",0,0,0,"['Sekita, Osamu', 'Director'], ['Iuchi, Shuji', 'Storyboard'], ['Hiroe, Jun', 'Theme Song Performance'], ['Tomino, Yoshiyuki', 'Original Creator']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 28, 1987","Producers, 
Starchild Records","Source, 
  Unknown","Genres, 
ActionAction,         Sci-FiSci-Fi","Theme, 
MechaMecha","Duration, 
  56 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.381 (scored by 423423 users)
      


1
          indicates a weighted score.","Ranked, 
  #74312

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12185","Members, 
    1,410","Parent story:: /anime/2598/Juusenki_L-Gaim, Prequel:: /anime/2600/Juusenki_L-Gaim_II__Farewell_My_Lovely___Pentagona_Dolls",
2600,,,,,,,,,,"Tomino, Yoshiyuki:Director","Yatate, Hajime:Original Creator","Nagano, Mamoru:Mechanical Design","Kogawa, Tomonori:Chief Animation Director",Juusenki L-Gaim II: Farewell My Lovely + Pentagona Dolls,#10602,#13007,"1,095",0,0,0,"['Tomino, Yoshiyuki', 'Director'], ['Yatate, Hajime', 'Original Creator'], ['Nagano, Mamoru', 'Mechanical Design'], ['Kogawa, Tomonori', 'Chief Animation Director']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jan 10, 1987","Producers, 
Starchild Records","Source, 
  Unknown","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama,         Sci-FiSci-Fi","Themes, 
MechaMecha,         SpaceSpace","Duration, 
  56 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.731 (scored by 292292 users)
      


1
          indicates a weighted score.","Ranked, 
  #106022

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13007","Members, 
    1,095","Full story:: /anime/2598/Juusenki_L-Gaim, Prequel:: /anime/2599/Juusenki_L-Gaim_I__Pentagona_Window___Lady_Gavlet, Sequel:: /anime/2601/Juusenki_L-Gaim_III__Full_Metal_Soldier",
32259,,,,,,,,,,,,,,Mahou no Tenshi Creamy Mami: Perfect Memory,#10277,#14370,748,0,0,0,,"Status, 
  Finished Airing","Aired, 
  Mar 28, 1987","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genre, 
Slice of LifeSlice of Life","Theme, 
ParodyParody","Duration, 
  1 min.","Rating, 
  G - All Ages","Score, 
5.811 (scored by 200200 users)
      


1
          indicates a weighted score.","Ranked, 
  #102772

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #14370","Members, 
    748","Favorites, 
  0",Parent story:: /anime/2038/Mahou_no_Star_Magical_Emi,
1034,Planetes,Freedom,Musekinin Kanchou Tylor,The Sky Crawlers,Colorful (Movie),Final Fantasy VII: Advent Children,Sakura-sou no Pet na Kanojo,Kaze Tachinu,Perfect Blue,"Maseba, Yutaka:Producer","Inoue, Hiroaki:Producer","Yamaga, Hiroyuki:Director","Tashiro, Atsumi:Sound Director",Ouritsu Uchuugun: Honneamise no Tsubasa,#1943,#3208,"46,305",13,4,3,"['Maseba, Yutaka', 'Producer'], ['Inoue, Hiroaki', 'Producer'], ['Yamaga, Hiroyuki', 'Director'], ['Tashiro, Atsumi', 'Sound Director']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 14, 1987","Studios, 
Gainax","Source, 
  Original","Genres, 
ActionAction,         Award WinningAward Winning,         DramaDrama,         Sci-FiSci-Fi","Themes, 
MilitaryMilitary,         SpaceSpace","Duration, 
  2 hr. 1 min.","Rating, 
  R+ - Mild Nudity","Score, 
7.471 (scored by 1661416,614 users)
      


1
          indicates a weighted score.","Ranked, 
  #19432

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #3208",Other:: /anime/17787/Ouritsu_Uchuugun__Honneamise_no_Tsubasa_Pilot,Jin-Rou
1796,Gunsmith Cats,Golgo 13,Burn Up! W,Crusher Joe,Cowboy Bebop: Tengoku no Tobira,,,,,"Macek, Carl:Producer","Mashimo, Kouichi:Director","Chiba, Kouichi:Sound Director","Hoshiyama, Hiroyuki:Script",Dirty Pair: The Movie,#3892,#6237,"10,382",0,4,0,"['Macek, Carl', 'Producer'], ['Mashimo, Kouichi', 'Director'], ['Chiba, Kouichi', 'Sound Director'], ['Hoshiyama, Hiroyuki', 'Script']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 14, 1987","Studios, 
Sunrise","Source, 
  Light novel","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         Sci-FiSci-Fi","Duration, 
  1 hr. 21 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.071 (scored by 38843,884 users)
      


1
          indicates a weighted score.","Ranked, 
  #38922

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6237","Members, 
    10,382",Parent story:: /anime/424/Dirty_Pair,Space Adventure Cobra
2657,,,,,,,,,,"Shibayama, Tsutomu:Director","Urakami, Yasuo:Sound Director","Takeda, Tetsuya:Theme Song Lyrics","Fujiko, Fujio F.:Original Creator",Doraemon Movie 08: Nobita to Ryuu no Kishi,#4367,#8187,"5,375",0,1,0,"['Shibayama, Tsutomu', 'Director'], ['Urakami, Yasuo', 'Sound Director'], ['Takeda, Tetsuya', 'Theme Song Lyrics'], ['Fujiko, Fujio F.', 'Original Creator']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 14, 1987","Studios, 
Shin-Ei Animation","Source, 
  Unknown","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy","Demographics, 
KidsKids,         ShounenShounen","Duration, 
  1 hr. 31 min.","Rating, 
  PG - Children","Score, 
6.961 (scored by 29102,910 users)
      


1
          indicates a weighted score.","Ranked, 
  #43672

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8187","Adaptation:: /manga/12471/Daichouhen_Doraemon, Parent story:: /anime/2471/Doraemon_1979",
3760,,,,,,,,,,"Hirata, Toshio:Director","Tashiro, Junji:Script","Miwa, Katsue:Theme Song Performance",Koorogi '73:Theme Song Performance,Grimm Douwa: Kin no Tori,#5616,#10649,"2,382",1,0,1,"['Hirata, Toshio', 'Director'], ['Tashiro, Junji', 'Script'], ['Miwa, Katsue', 'Theme Song Performance'], [""Koorogi '73"", 'Theme Song Performance']","Type, 
Movie","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 14, 1987","Studios, 
Madhouse,       Toei Animation","Source, 
  Other","Genres, 
AdventureAdventure,         FantasyFantasy","Duration, 
  52 min.","Rating, 
  G - All Ages","Score, 
6.711 (scored by 751751 users)
      


1
          indicates a weighted score.","Ranked, 
  #56162

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10649","Members, 
    2,382",,
16514,,,,,,,,,,"Ueda, Masuo:Producer","Amino, Tetsurou:Director","Kase, Mitsuko:Episode Director","Ohira, Shinya:Key Animation",Batsu & Terry,#7904,#13723,898,0,0,0,"['Ueda, Masuo', 'Producer'], ['Amino, Tetsurou', 'Director'], ['Kase, Mitsuko', 'Episode Director'], ['Ohira, Shinya', 'Key Animation']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 14, 1987","Producers, 
    None found, add some","Source, 
  Manga","Genres, 
ComedyComedy,         DramaDrama,         SportsSports","Themes, 
SchoolSchool,         Team SportsTeam Sports","Demographic, 
ShounenShounen","Duration, 
  1 hr. 20 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.301 (scored by 222222 users)
      


1
          indicates a weighted score.","Ranked, 
  #79042

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13723",Adaptation:: /manga/50545/Bats___Terry,
