index,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_1
3448,Angel Cop,Riding Bean,Golgo 13,Spy x Family,Inferno Cop,AD Police,Kizuoibito,Dominion,Dorohedoro,"Dezaki, Tetsu:Director","Ueda, Yoshihiro:Episode Director","Wolskel, John:Script","Koike, Kazuo:Original Creator",Mad★Bull 34,#7767,#5886,"11,980",11,4,5,"['Dezaki, Tetsu', 'Director'], ['Ueda, Yoshihiro', 'Episode Director'], ['Wolskel, John', 'Script'], ['Koike, Kazuo', 'Original Creator']","Episodes, 
  4","Status, 
  Finished Airing","Aired, 
  Dec 21, 1990 to Aug 21, 1992","Producers, 
Pony Canyon","Source, 
  Manga","Genre, 
ActionAction","Themes, 
DetectiveDetective,         GoreGore","Duration, 
  47 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.321 (scored by 44504,450 users)
      


1
          indicates a weighted score.","Ranked, 
  #77672

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5886","Members, 
    11,980",Adaptation:: /manga/4167/Mad★Bull_34,Wild 7
1336,Project ARMS,Tetsuwan Birdy,Uchuu no Kishi Tekkaman Blade,Terra Formars,,,,,,"Hashimoto, Naoto:Director","Yamayoshi, Yasuo:Director","Yamanaka, Norimasa:Theme Song Arrangement","Kawamura, Eiji:Theme Song Composition",Kyoushoku Soukou Guyver II,#4298,#6721,"8,678",2,0,1,"['Hashimoto, Naoto', 'Director'], ['Yamayoshi, Yasuo', 'Director'], ['Yamanaka, Norimasa', 'Theme Song Arrangement'], ['Kawamura, Eiji', 'Theme Song Composition']","Type, 
OVA","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Oct 24, 1991 to Aug 21, 1992","Studios, 
Visual 80","Source, 
  Manga","Genres, 
ActionAction,         HorrorHorror,         Sci-FiSci-Fi","Themes, 
GoreGore,         Super PowerSuper Power","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.981 (scored by 42074,207 users)
      


1
          indicates a weighted score.","Ranked, 
  #42982

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/1608/Kyoushoku_Soukou_Guyver, Prequel:: /anime/6016/Kyoushoku_Soukou_Guyver_1989",Generator Gawl
4042,Call Me Tonight,Ai City,Berserk,Yuu☆Yuu☆Hakusho,UFO Robo Grendizer,Devilman: Tanjou-hen,Devilman: Yochou Sirene-hen,Kekkou Kamen,Mad★Bull 34,"Iwanami, Yoshikazu:Sound Director","Nagai, Go:Original Creator","Koike, Kazuo:Original Creator","Aoki, Nozomi:Music",Hanappe Bazooka,#11953,#9066,"3,997",3,1,0,"['Iwanami, Yoshikazu', 'Sound Director'], ['Nagai, Go', 'Original Creator'], ['Koike, Kazuo', 'Original Creator'], ['Aoki, Nozomi', 'Music']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Sep 4, 1992","Producers, 
Nippon Columbia","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         EcchiEcchi","Theme, 
SchoolSchool","Duration, 
  45 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.331 (scored by 16711,671 users)
      


1
          indicates a weighted score.","Ranked, 
  #119532

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9066","Members, 
    3,997",Adaptation:: /manga/10734/Hanappe_Bazooka,Monkey Punch no Sekai: Alice
4756,Master Keaton,,,,,,,,,"Suzuki, Iku:Director","Sinterniklaas, Michael:ADR Director","Hirokane, Kenshi:Original Creator","Endo, Akinori:Screenplay",Hello Harinezumi: Satsui no Ryoubun,#7378,#9353,"3,616",5,2,1,"['Suzuki, Iku', 'Director'], ['Sinterniklaas, Michael', 'ADR Director'], ['Hirokane, Kenshi', 'Original Creator'], ['Endo, Akinori', 'Screenplay']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Sep 1, 1992","Studios, 
Studio Deen","Source, 
  Manga","Genres, 
DramaDrama,         MysteryMystery","Theme, 
PsychologicalPsychological","Demographic, 
SeinenSeinen","Duration, 
  51 min.","Rating, 
  R+ - Mild Nudity","Score, 
6.401 (scored by 14261,426 users)
      


1
          indicates a weighted score.","Ranked, 
  #73782

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/8846/Hello_Harinezumi,Meitantei Conan
1641,Project A-Ko,Time Slip Ichimannen: Prime Rose,,,,,,,,"Matsuoka, Hiroki:Sound Director","Nagai, Go:Original Creator","Sasaki, Junichi:Sound Effects","Hashimoto, Junichi:In-Between Animation",Iron Virgin Jun,#12979,#9844,"3,078",0,2,3,"['Matsuoka, Hiroki', 'Sound Director'], ['Nagai, Go', 'Original Creator'], ['Sasaki, Junichi', 'Sound Effects'], ['Hashimoto, Junichi', 'In-Between Animation']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 21, 1992","Studios, 
Dynamic Planning","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         FantasyFantasy,         EcchiEcchi","Themes, 
Martial ArtsMartial Arts,         Super PowerSuper Power","Demographic, 
SeinenSeinen","Duration, 
  46 min.","Rating, 
  R - 17+ (violence & profanity)","Score, 
4.561 (scored by 12911,291 users)
      


1
          indicates a weighted score.","Ranked, 
  #129792

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/8560/Tetsu_no_Shojo_Jun,Tetsuwan Birdy
2977,,,,,,,,,,"Fujimoto, Yoshitaka:Director","Takayama, Hideki:Director","Maeda, Toshio:Original Creator","Koizumi, Souhei:Art Director",Youjuu Sensen Adventure Kid,N/A,#10464,"2,515",1,0,0,"['Fujimoto, Yoshitaka', 'Director'], ['Takayama, Hideki', 'Director'], ['Maeda, Toshio', 'Original Creator'], ['Koizumi, Souhei', 'Art Director']","Type, 
OVA","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Jul 21, 1992 to Oct 21, 1993","Studios, 
    None found, add some","Source, 
  Manga","Genres, 
FantasyFantasy,         HorrorHorror,         HentaiHentai","Theme, 
MythologyMythology","Duration, 
  37 min. per ep.","Rating, 
  Rx - Hentai","Score, 
5.291 (scored by 817817 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10464",Adaptation:: /manga/12564/Adventure_Kid,
2790,Kill la Kill,Eguchi Hisashi no Kotobuki Gorou Show,,,,,,,,"Saotome, Yuusaku:Director","Matsuura, Noriyoshi:Sound Director","Nagai, Go:Theme Song Lyrics","Kunimoto, Yoshihiro:Theme Song Arrangement",Oira Sukeban,#12153,#10590,"2,418",0,0,1,"['Saotome, Yuusaku', 'Director'], ['Matsuura, Noriyoshi', 'Sound Director'], ['Nagai, Go', 'Theme Song Lyrics'], ['Kunimoto, Yoshihiro', 'Theme Song Arrangement']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Aug 21, 1992","Producers, 
Dynamic Planning","Source, 
  Manga","Genres, 
ComedyComedy,         EcchiEcchi","Themes, 
CrossdressingCrossdressing,         DelinquentsDelinquents,         SchoolSchool","Duration, 
  43 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.251 (scored by 10341,034 users)
      


1
          indicates a weighted score.","Ranked, 
  #121532

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10590","Members, 
    2,418",Adaptation:: /manga/8717/Oira_Sukeban,Otome wa Boku ni Koishiteru
5353,,,,,,,,,,"Hashimoto, Mitsuo:Director","Yotsuji, Takao:Director","Matano, Hiromichi:Director","Ishizaki, Susumu:Episode Director",Chameleon (OVA),#6791,#11011,"2,118",1,0,0,"['Hashimoto, Mitsuo', 'Director'], ['Yotsuji, Takao', 'Director'], ['Matano, Hiromichi', 'Director'], ['Ishizaki, Susumu', 'Episode Director']","Type, 
OVA","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Aug 16, 1992 to Mar 22, 1996","Studios, 
Egg","Source, 
  Manga","Genres, 
ComedyComedy,         EcchiEcchi","Themes, 
DelinquentsDelinquents,         SchoolSchool","Demographic, 
SeinenSeinen","Duration, 
  50 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.501 (scored by 639639 users)
      


1
          indicates a weighted score.","Ranked, 
  #67912

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.",Adaptation:: /manga/19640/Chameleon,Kyou kara Ore wa!!
2785,,,,,,,,,,"Yamada, Katsuhisa:Director","Honda, Yasunori:Sound Director","Yoshikawa, Youichirou:Theme Song Composition","Tsurumaki, Kazuya:Key Animation",OZ,#11853,#11030,"2,107",1,3,0,"['Yamada, Katsuhisa', 'Director'], ['Honda, Yasunori', 'Sound Director'], ['Yoshikawa, Youichirou', 'Theme Song Composition'], ['Tsurumaki, Kazuya', 'Key Animation']","Status, 
  Finished Airing","Aired, 
  Aug 28, 1992 to Sep 25, 1992","Producers, 
Victor Entertainment,       Hakusensha","Licensors, 
    None found, add some","Genres, 
ActionAction,         DramaDrama,         Sci-FiSci-Fi","Theme, 
MilitaryMilitary","Demographic, 
ShoujoShoujo","Duration, 
  35 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
5.371 (scored by 542542 users)
      


1
          indicates a weighted score.","Ranked, 
  #118532

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11030","Members, 
    2,107",Adaptation:: /manga/63525/OZ,Hamelin no Violin Hiki
2052,Shijou Saikyou no Deshi Kenichi,,,,,,,,,"Sugii, Gisaburou:Director","Kobayashi, Tsuneo:Storyboard","Adachi, Mitsuru:Character Design","Maeda, Minoru:Key Animation",Nozomi Witches,#7850,#11108,"2,054",1,0,0,"['Sugii, Gisaburou', 'Director'], ['Kobayashi, Tsuneo', 'Storyboard'], ['Adachi, Mitsuru', 'Character Design'], ['Maeda, Minoru', 'Key Animation']","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Aug 5, 1992 to Mar 10, 1993","Producers, 
Toshiba EMI","Source, 
  Manga","Genres, 
RomanceRomance,         SportsSports","Theme, 
Combat SportsCombat Sports","Duration, 
  52 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.311 (scored by 593593 users)
      


1
          indicates a weighted score.","Ranked, 
  #78502

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11108","Members, 
    2,054",Adaptation:: /manga/16963/Nozomi_Witches,1 Pound no Fukuin
3605,,,,,,,,,,"Sekita, Osamu:Director","Tanaka, Hideyuki:Sound Director","Fuuga, Naoto:Theme Song Performance","Kameda, Seiji:Theme Song Arrangement",Princess Army: Wedding★Combat,#12635,#11673,"1,689",0,0,2,"['Sekita, Osamu', 'Director'], ['Tanaka, Hideyuki', 'Sound Director'], ['Fuuga, Naoto', 'Theme Song Performance'], ['Kameda, Seiji', 'Theme Song Arrangement']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Aug 1, 1992 to Sep 21, 1992","Producers, 
Movic","Source, 
  Manga","Genres, 
ActionAction,         RomanceRomance","Theme, 
Martial ArtsMartial Arts","Demographic, 
ShoujoShoujo","Duration, 
  26 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
4.931 (scored by 525525 users)
      


1
          indicates a weighted score.","Ranked, 
  #126352

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11673",Adaptation:: /manga/5672/Princess_Army,Mitsu x Mitsu Drops
3726,Juubee Ninpuuchou,Jigen Sengokushi: Kuro no Shishi - Jinnai-hen,,,,,,,,"Hirai, Hisashi:Animation Director","Terasawa, Buichi:Original Creator","Fukazawa, Manabu:In-Between Animation","Seymour, Kevin:ADR Director",Karasu Tengu Kabuto: Ougon no Me no Kemono,#10805,#11827,"1,598",0,0,1,"['Hirai, Hisashi', 'Animation Director'], ['Terasawa, Buichi', 'Original Creator'], ['Fukazawa, Manabu', 'In-Between Animation'], ['Seymour, Kevin', 'ADR Director']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 24, 1992","Producers, 
KSS,       NHK","Source, 
  Unknown","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama","Theme, 
HistoricalHistorical","Duration, 
  45 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.681 (scored by 605605 users)
      


1
          indicates a weighted score.","Ranked, 
  #108052

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11827","Members, 
    1,598",Parent story:: /anime/2243/Karasu_Tengu_Kabuto,Yasuke
25065,,,,,,,,,,,,,,Shin Dousei Jidai: Hawaiian Breeze,#8428,#12581,"1,243",2,0,0,,"Status, 
  Finished Airing","Aired, 
  Jul 3, 1992","Producers, 
Japan Home Video","Licensors, 
    None found, add some","Genres, 
DramaDrama,         RomanceRomance","Duration, 
  41 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.211 (scored by 407407 users)
      


1
          indicates a weighted score.","Ranked, 
  #84282

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12581","Members, 
    1,243","Favorites, 
  0",Director,,Sekishoku Elegy
13299,,,,,,,,,,"Tanaka, Hideyuki:Sound Director","Ishizaki, Susumu:Episode Director",Ikuko:Theme Song Performance,"Shiramine, Mitsuko:Theme Song Lyrics",Houkago no Tinker Bell,#11740,#12933,"1,123",0,0,0,"['Tanaka, Hideyuki', 'Sound Director'], ['Ishizaki, Susumu', 'Episode Director'], ['Ikuko', 'Theme Song Performance'], ['Shiramine, Mitsuko', 'Theme Song Lyrics']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jul 22, 1992","Producers, 
Youmex","Source, 
  Light novel","Genres, 
ComedyComedy,         DramaDrama,         MysteryMystery,         RomanceRomance,         Slice of LifeSlice of Life","Theme, 
SchoolSchool","Duration, 
  46 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.411 (scored by 360360 users)
      


1
          indicates a weighted score.","Ranked, 
  #117402

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12933","Members, 
    1,123",,Persona 4 the Animation
