index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_7,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_6
8753,,,,,,,,,,,,,,Ultraman Kids: Haha wo Tazunete 3000-man Kounen,#8768,#13909,856,0,0,0,,"Type, 
TV","Episodes, 
  26","Status, 
  Finished Airing","Aired, 
  Nov 17, 1991 to May 24, 1992","Producers, 
    None found, add some","Licensors, 
Mill Creek Entertainment","Studios, 
Tsuburaya Productions","Source, 
  Other","Theme, 
SpaceSpace","Demographic, 
KidsKids","Duration, 
  24 min. per ep.","Rating, 
  PG - Children","Score, 
6.141 (scored by 235235 users)
      


1
          indicates a weighted score.",Alternative setting:: /anime/30122/Ultraman_M78_Gekijou__Love_and_Peace,
9383,,,,,,,,,,"Yokota, Kazuyoshi:Director","Sato, Hiroaki:Episode Director","Takayashiki, Hideo:Script","Nakayama, Chinatsu:Theme Song Performance",Chie-chan Funsenki: Jarinko Chie,#6860,#15200,592,0,0,0,"['Yokota, Kazuyoshi', 'Director'], ['Sato, Hiroaki', 'Episode Director'], ['Takayashiki, Hideo', 'Script'], ['Nakayama, Chinatsu', 'Theme Song Performance']","Episodes, 
  39","Status, 
  Finished Airing","Aired, 
  Oct 19, 1991 to Sep 22, 1992","Premiered, 
Fall 1991","Licensors, 
    None found, add some","Studios, 
Tokyo Movie Shinsha","Source, 
  Unknown","Genres, 
ComedyComedy,         DramaDrama","Demographic, 
SeinenSeinen","Duration, 
  25 min. per ep.","Rating, 
  None","Score, 
6.491 (scored by 133133 users)
      


1
          indicates a weighted score.","Ranked, 
  #68602

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/99763/Jarinko_Chie, Character:: /anime/3946/Jarinko_Chie",
19873,,,,,,,,,,"Shigino, Akira:Director","Shinbou, Akiyuki:Episode Director","Ueda, Shigeru:Episode Director","Koshiba, Junya:Episode Director",Marude Dameo,#16146,#15806,513,0,0,0,"['Shigino, Akira', 'Director'], ['Shinbou, Akiyuki', 'Episode Director'], ['Ueda, Shigeru', 'Episode Director'], ['Koshiba, Junya', 'Episode Director']","Status, 
  Finished Airing","Aired, 
  Nov 2, 1991 to Sep 26, 1992","Premiered, 
Fall 1991","Broadcast, 
    Unknown","Studios, 
Pierrot","Source, 
  Manga","Genres, 
ComedyComedy,         Sci-FiSci-Fi","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  None","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #161462

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15806",,
820,Code Geass: Hangyaku no Lelouch,Monster,Versailles no Bara,Tytania,Death Note,Uchuu Senkan Yamato 2199,Mahouka Koukou no Rettousei,Seikai no Monshou,Shingeki no Kyojin: The Final Season,"Ishiguro, Noboru:Director","Aketagawa, Susumu:Sound Director","Motonaga, Keitarou:Episode Director","Shinohara, Toshiya:Episode Director",Ginga Eiyuu Densetsu,#10,#744,"319,980",165,13,10,"['Ishiguro, Noboru', 'Director'], ['Aketagawa, Susumu', 'Sound Director'], ['Motonaga, Keitarou', 'Episode Director'], ['Shinohara, Toshiya', 'Episode Director']","Type, 
OVA","Episodes, 
  110","Status, 
  Finished Airing","Aired, 
  Jan 8, 1988 to Mar 17, 1997","Studios, 
K-Factory,       Kitty Film Mitaka Studio","Source, 
  Novel","Genres, 
DramaDrama,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         MilitaryMilitary,         SpaceSpace","Duration, 
  26 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
9.021 (scored by 7869178,691 users)
      


1
          indicates a weighted score.","Ranked, 
  #102

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #744","Adaptation:: /manga/6978/Ginga_Eiyuu_Densetsu, Prequel:: /anime/3016/Ginga_Eiyuu_Densetsu__Arata_naru_Tatakai_no_Overture, Side story:: /anime/3371/Ginga_Eiyuu_Densetsu_Gaiden, Alternative version:: /anime/31433/Ginga_Eiyuu_Densetsu__Die_Neue_These_-_Kaikou",Kenpuu Denki Berserk
84,Macross Plus,Top wo Nerae! Gunbuster,Shin Kidou Senki Gundam Wing,Kidou Senshi Gundam SEED,Kidou Senshi Gundam SEED Destiny,Kidou Senshi Gundam SEED C.E. 73: Stargazer,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,Ginga Eiyuu Densetsu,Shingeki no Kyojin,"Maseba, Yutaka:Producer","Yatate, Hajime:Producer","Ueda, Masuo:Producer","Minami, Masahiko:Assistant Producer",Kidou Senshi Gundam 0083: Stardust Memory,#3054,#3263,"45,058",18,15,3,"['Maseba, Yutaka', 'Producer'], ['Yatate, Hajime', 'Producer'], ['Ueda, Masuo', 'Producer'], ['Minami, Masahiko', 'Assistant Producer']","Type, 
OVA","Episodes, 
  13","Status, 
  Finished Airing","Aired, 
  May 23, 1991 to Sep 24, 1992","Studios, 
Sunrise","Source, 
  Original","Genres, 
ActionAction,         AdventureAdventure,         DramaDrama,         RomanceRomance,         Sci-FiSci-Fi","Themes, 
MechaMecha,         MilitaryMilitary,         SpaceSpace","Duration, 
  28 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.231 (scored by 2530825,308 users)
      


1
          indicates a weighted score.","Ranked, 
  #30542

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #3263","Adaptation:: /manga/13420/Kidou_Senshi_Gundam_0083__Hoshikuzu_no_Eiyuu_-_Operation_Stardust, Prequel:: /anime/82/Kidou_Senshi_Gundam_0080__Pocket_no_Naka_no_Sensou, Sequel:: /anime/85/Kidou_Senshi_Zeta_Gundam, Alternative setting:: /anime/2695/Kidou_Senshi_Gundam_0083__Zeon_no_Zankou, Side story:: /anime/10581/Kidou_Senshi_Gundam_0083__Stardust_Memory_-_Uchuu_no_Kagerou, Summary:: /anime/40464/Kidou_Senshi_Gundam__Hikaru_Inochi_Chronicle_UC",Kidou Butouden G Gundam
1348,Iria: Zeiram The Animation,Koukaku Kidoutai,,,,,,,,"Ishiodori, Hiroshi:Director","Matsushita, Yukihiro:Director","Iwanami, Yoshikazu:Sound Director","Matsuoka, Hiroki:Sound Director",Bubblegum Crash,#6527,#5845,"12,224",8,3,0,"['Ishiodori, Hiroshi', 'Director'], ['Matsushita, Yukihiro', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director'], ['Matsuoka, Hiroki', 'Sound Director']","Status, 
  Finished Airing","Aired, 
  May 25, 1991 to Dec 21, 1991","Producers, 
    None found, add some","Licensors, 
AnimEigo","Genres, 
ActionAction,         AdventureAdventure,         Sci-FiSci-Fi","Themes, 
Adult CastAdult Cast,         MechaMecha","Duration, 
  45 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.541 (scored by 50005,000 users)
      


1
          indicates a weighted score.","Ranked, 
  #65272

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #5845","Members, 
    12,224","Favorites, 
  16","Prequel:: /anime/1347/Bubblegum_Crisis, Character:: /anime/2466/Scramble_Wars__Tsuppashire_Genom_Trophy_Rally",
1804,Kimi to Boku.,Maison Ikkoku,Kimagure Orange☆Road,,,,,,,"Haigney, Michael:Producer","Mochizuki, Tomomi:Director","Sakamoto, Chika:Theme Song Performance","Sakamoto, Hiroshi:Theme Song Composition",Koko wa Green Wood,#5158,#6174,"10,640",2,2,2,"['Haigney, Michael', 'Producer'], ['Mochizuki, Tomomi', 'Director'], ['Sakamoto, Chika', 'Theme Song Performance'], ['Sakamoto, Hiroshi', 'Theme Song Composition']","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Nov 22, 1991 to Mar 26, 1993","Producers, 
    None found, add some","Source, 
  Manga","Genres, 
Slice of LifeSlice of Life,         SupernaturalSupernatural","Demographic, 
ShoujoShoujo","Duration, 
  30 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.791 (scored by 31443,144 users)
      


1
          indicates a weighted score.","Ranked, 
  #51582

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #6174","Members, 
    10,640",Adaptation:: /manga/921/Koko_wa_Green_Wood,
1336,Generator Gawl,Project ARMS,Tetsuwan Birdy,Uchuu no Kishi Tekkaman Blade,Terra Formars,,,,,"Hashimoto, Naoto:Director","Yamayoshi, Yasuo:Director","Yamanaka, Norimasa:Theme Song Arrangement","Kawamura, Eiji:Theme Song Composition",Kyoushoku Soukou Guyver II,#4298,#6721,"8,678",2,0,1,"['Hashimoto, Naoto', 'Director'], ['Yamayoshi, Yasuo', 'Director'], ['Yamanaka, Norimasa', 'Theme Song Arrangement'], ['Kawamura, Eiji', 'Theme Song Composition']","Type, 
OVA","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Oct 24, 1991 to Aug 21, 1992","Studios, 
Visual 80","Source, 
  Manga","Genres, 
ActionAction,         HorrorHorror,         Sci-FiSci-Fi","Themes, 
GoreGore,         Super PowerSuper Power","Demographic, 
ShounenShounen","Duration, 
  25 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.981 (scored by 42074,207 users)
      


1
          indicates a weighted score.","Ranked, 
  #42982

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/1608/Kyoushoku_Soukou_Guyver, Prequel:: /anime/6016/Kyoushoku_Soukou_Guyver_1989",
4531,Teito Monogatari,Digital Devil Story: Megami Tensei,Gyo,Byston Well Monogatari: Garzey no Tsubasa,Kiseijuu: Sei no Kakuritsu,,,,,"Suzuki, Iku:Director","Inoue, Toshiki:Script","Suda, Masami:Character Design","Jinbo, Daisuke:Sound Effects",Dark Cat,#13193,#8254,"5,260",3,1,9,"['Suzuki, Iku', 'Director'], ['Inoue, Toshiki', 'Script'], ['Suda, Masami', 'Character Design'], ['Jinbo, Daisuke', 'Sound Effects']","Status, 
  Finished Airing","Aired, 
  Nov 28, 1991","Producers, 
Nikkatsu","Licensors, 
Media Blasters","Genres, 
ActionAction,         HorrorHorror,         SupernaturalSupernatural","Themes, 
MythologyMythology,         Super PowerSuper Power","Duration, 
  50 min.","Rating, 
  R - 17+ (violence & profanity)","Score, 
3.251 (scored by 27322,732 users)
      


1
          indicates a weighted score.","Ranked, 
  #131932

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8254","Members, 
    5,260","Favorites, 
  8",,
619,Makai Toshi Shinjuku,Street Fighter II V,,,,,,,,"Kanbe, Mamoru:Director","Oishi, Tatsuya:In-Between Animation","Inoue, Toshiyuki:Key Animation","Umehara, Takahiro:Animation Check",Ninja Ryuukenden,#11001,#8428,"4,974",1,2,2,"['Kanbe, Mamoru', 'Director'], ['Oishi, Tatsuya', 'In-Between Animation'], ['Inoue, Toshiyuki', 'Key Animation'], ['Umehara, Takahiro', 'Animation Check']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Nov 22, 1991","Producers, 
    None found, add some","Source, 
  Game","Genres, 
ActionAction,         Sci-FiSci-Fi,         SupernaturalSupernatural,         SuspenseSuspense","Theme, 
MythologyMythology","Duration, 
  48 min.","Rating, 
  R - 17+ (violence & profanity)","Score, 
5.641 (scored by 22522,252 users)
      


1
          indicates a weighted score.","Ranked, 
  #110012

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8428","Members, 
    4,974",,
2479,Bastard!! Ankoku no Hakaishin,Golden Boy,Dragon Pink,,,,,,,"Mizutani, Yuuko:Theme Song Performance",ELF Corporation:Original Creator,"Greenfield, Matt:ADR Director","Kobayashi, Akemi:Animation Director",Dragon Knight,N/A,#9496,"3,457",2,0,1,"['Mizutani, Yuuko', 'Theme Song Performance'], ['ELF Corporation', 'Original Creator'], ['Greenfield, Matt', 'ADR Director'], ['Kobayashi, Akemi', 'Animation Director']","Status, 
  Finished Airing","Aired, 
  Oct 25, 1991","Producers, 
Datam Polystar","Licensors, 
SoftCel Pictures","Genres, 
ActionAction,         FantasyFantasy,         HentaiHentai","Theme, 
MythologyMythology","Duration, 
  30 min.","Rating, 
  Rx - Hentai","Score, 
5.311 (scored by 13221,322 users)
      


1
          indicates a weighted score.","Ranked, 
  N/A2

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9496","Members, 
    3,457","Favorites, 
  2","Sequel:: /anime/1834/Dragon_Knight_4, Alternative setting:: /anime/2480/Dragon_Knight_Gaiden",
2065,,,,,,,,,,"Akiyama, Katsuhito:Director","Iwanami, Yoshikazu:Sound Director","Kakinuma, Hideki:Script","Sonoda, Kenichi:Character Design",Gall Force: New Era,#10913,#10419,"2,554",1,0,0,"['Akiyama, Katsuhito', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director'], ['Kakinuma, Hideki', 'Script'], ['Sonoda, Kenichi', 'Character Design']","Episodes, 
  2","Status, 
  Finished Airing","Aired, 
  Dec 1, 1991 to Jan 26, 1992","Producers, 
Artmic","Source, 
  Original","Genres, 
ActionAction,         Sci-FiSci-Fi","Themes, 
MechaMecha,         MilitaryMilitary,         SpaceSpace","Duration, 
  45 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
5.661 (scored by 965965 users)
      


1
          indicates a weighted score.","Ranked, 
  #109132

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10419","Members, 
    2,554",Prequel:: /anime/2064/Gall_Force__Chikyuu_Shou,
3640,Lupin III: Lupin vs. Fukusei-ningen,,,,,,,,,"Aoki, Yuuzou:Director",Monkey Punch:Original Creator,,,Monkey Punch no Sekai: Alice,#11893,#11316,"1,921",0,1,0,"['Aoki, Yuuzou', 'Director'], ['Monkey Punch', 'Original Creator']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Dec 13, 1991","Studios, 
    None found, add some","Source, 
  Manga","Genres, 
ActionAction,         ComedyComedy,         EcchiEcchi","Duration, 
  46 min.","Rating, 
  R+ - Mild Nudity","Score, 
5.351 (scored by 695695 users)
      


1
          indicates a weighted score.","Ranked, 
  #118932

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11316","Members, 
    1,921",Alternative version:: /anime/5343/Monkey_Punch__Manga_Katsudou_Daishashin,
6060,Toradora!,,,,,,,,,"Dezaki, Tetsu:Director","Okazaki, Ritsuko:Theme Song Performance","Wakabayashi, Atsushi:Key Animation","Komai, Kazuya:Key Animation",1-gatsu ni wa Christmas,#11743,#11460,"1,820",1,1,0,"['Dezaki, Tetsu', 'Director'], ['Okazaki, Ritsuko', 'Theme Song Performance'], ['Wakabayashi, Atsushi', 'Key Animation'], ['Komai, Kazuya', 'Key Animation']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Nov 21, 1991","Studios, 
Magic Bus","Source, 
  Manga","Genres, 
DramaDrama,         RomanceRomance","Duration, 
  45 min.","Rating, 
  G - All Ages","Score, 
5.401 (scored by 765765 users)
      


1
          indicates a weighted score.","Ranked, 
  #117432

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11460","Members, 
    1,820",,
6796,SKET Dance,,,,,,,,,"Tomobuki, Ami:Director","Chiba, Shigeru:Sound Director","Yamamoto, Masayuki:Theme Song Composition","Tanaka, Kouhei:Music",Kyuukyoku Choujin R,#8557,#11500,"1,799",2,0,0,"['Tomobuki, Ami', 'Director'], ['Chiba, Shigeru', 'Sound Director'], ['Yamamoto, Masayuki', 'Theme Song Composition'], ['Tanaka, Kouhei', 'Music']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Oct 24, 1991","Studios, 
Studio Coa","Source, 
  Manga","Genres, 
ComedyComedy,         Sci-FiSci-Fi","Duration, 
  1 hr. 13 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.181 (scored by 490490 users)
      


1
          indicates a weighted score.","Ranked, 
  #85572

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11500","Members, 
    1,799",Adaptation:: /manga/14956/Kyuukyoku_Choujin_R,
