index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_8,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_7
6630,,,,,,,,,,,,,,Asari-chan: Ai no Marchen Shoujo,#10288,#15329,571,0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 13, 1982","Producers, 
    None found, add some","Source, 
  Manga","Genres, 
AdventureAdventure,         Slice of LifeSlice of Life","Demographic, 
ShoujoShoujo","Duration, 
  24 min.","Rating, 
  None","Score, 
5.811 (scored by 137137 users)
      


1
          indicates a weighted score.","Ranked, 
  #102882

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15329","Members, 
    571",Prequel:: /anime/6629/Asari-chan,
10285,,,,,,,,,,,,,,Manga Nippon Mukashibanashi (Movie),#9268,#15664,529,0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 13, 1982","Producers, 
    None found, add some","Source, 
  Unknown","Theme, 
HistoricalHistorical","Duration, 
  12 min.","Rating, 
  G - All Ages","Score, 
6.041 (scored by 137137 users)
      


1
          indicates a weighted score.","Ranked, 
  #92682

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15664","Members, 
    529","Favorites, 
  0",Parent story:: /anime/6277/Manga_Nippon_Mukashibanashi_1976,
22975,,,,,,,,,,"Fukutomi, Hiroshi:Director","Fujiko, Fujio F.:Original Creator","Moriwaki, Makoto:Assistant Director","Kigami, Yoshiji:Key Animation",Kaibutsu-kun: Demon no Ken,#9341,#15710,524,0,0,0,"['Fukutomi, Hiroshi', 'Director'], ['Fujiko, Fujio F.', 'Original Creator'], ['Moriwaki, Makoto', 'Assistant Director'], ['Kigami, Yoshiji', 'Key Animation']","Status, 
  Finished Airing","Aired, 
  Mar 13, 1982","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genres, 
ComedyComedy,         HorrorHorror","Demographics, 
KidsKids,         ShounenShounen","Duration, 
  52 min.","Rating, 
  G - All Ages","Score, 
6.021 (scored by 136136 users)
      


1
          indicates a weighted score.","Ranked, 
  #93412

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15710","Members, 
    524","Favorites, 
  0","Other:: /anime/2671/Doraemon_Movie_03__Nobita_no_Daimakyou, Parent story:: /anime/3130/Kaibutsu-kun_1980",
21489,,,,,,,,,,"Yoshizawa, Yasumi:Original Creator","Kobayashi, Osamu:Animation Director","Takahashi, Hirokata:Director of Photography","Tsurubuchi, Yoshihisa:Editing",Shin Dokonjou Gaeru: Dokonjou Yumemakura,#10955,#15955,499,0,0,0,"['Yoshizawa, Yasumi', 'Original Creator'], ['Kobayashi, Osamu', 'Animation Director'], ['Takahashi, Hirokata', 'Director of Photography'], ['Tsurubuchi, Yoshihisa', 'Editing']","Status, 
  Finished Airing","Aired, 
  Mar 20, 1982","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genres, 
ComedyComedy,         Slice of LifeSlice of Life","Demographic, 
ShounenShounen","Duration, 
  37 min.","Rating, 
  G - All Ages","Score, 
5.651 (scored by 154154 users)
      


1
          indicates a weighted score.","Ranked, 
  #109552

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15955","Members, 
    499","Favorites, 
  0",Parent story:: /anime/21487/Shin_Dokonjou_Gaeru,
11097,,,,,,,,,,,,,,Zou no Inai Doubutsuen,#9991,#16459,449,0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 20, 1982","Producers, 
    None found, add some","Source, 
  Other","Genre, 
DramaDrama","Theme, 
HistoricalHistorical","Duration, 
  1 hr. 18 min.","Rating, 
  PG - Children","Score, 
5.881 (scored by 128128 users)
      


1
          indicates a weighted score.","Ranked, 
  #99912

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #16459","Members, 
    449",,
16828,,,,,,,,,,,,,,Hokseong Robot Sseondeo A,#20027,#17022,403,0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jan 5, 1982","Producers, 
    None found, add some","Source, 
  Unknown","Genre, 
ActionAction","Theme, 
MechaMecha","Duration, 
  1 hr. 15 min.","Rating, 
  None","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #200272

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #17022","Members, 
    403",,
1481,,,,,,,,,,"Takahashi, Rumiko:Original Creator","Nishijima, Katsuhiko:Key Animation","Anzai, Fumitaka:Music","Morinaka, Masaharu:Key Animation","Urusei Yatsura: Haru da, Tobidase!",#6134,#8090,"5,524",1,0,0,"['Takahashi, Rumiko', 'Original Creator'], ['Nishijima, Katsuhiko', 'Key Animation'], ['Anzai, Fumitaka', 'Music'], ['Morinaka, Masaharu', 'Key Animation']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Mar 31, 1982","Producers, 
    None found, add some","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         ComedyComedy,         DramaDrama,         RomanceRomance,         Sci-FiSci-Fi","Demographic, 
ShounenShounen","Duration, 
  44 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.621 (scored by 21602,160 users)
      


1
          indicates a weighted score.","Ranked, 
  #61342

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8090","Members, 
    5,524",Parent story:: /anime/1293/Urusei_Yatsura,
2630,,,,,,,,,,"Fujiko, Fujio F.:Original Creator","Kikuchi, Shunsuke:Music","Fujiko, Fujio (A):Original Creator",,Doraemon Meets Hattori the Ninja,#4779,#10454,"2,527",0,0,0,"['Fujiko, Fujio F.', 'Original Creator'], ['Kikuchi, Shunsuke', 'Music'], ['Fujiko, Fujio (A)', 'Original Creator']","Status, 
  Finished Airing","Aired, 
  Jan 3, 1982","Producers, 
Asatsu DK","Licensors, 
    None found, add some","Genres, 
ComedyComedy,         Sci-FiSci-Fi","Demographics, 
KidsKids,         ShounenShounen","Duration, 
  23 min.","Rating, 
  PG - Children","Score, 
6.871 (scored by 11051,105 users)
      


1
          indicates a weighted score.","Ranked, 
  #47792

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10454","Members, 
    2,527","Favorites, 
  6",Parent story:: /anime/2471/Doraemon_1979,
28371,,,,,,,,,,"Toriyama, Akira:Original Creator",,,,Dr. Slump: Arale-chan - Penguin Mura Eiyuu Densetsu,#9447,#13221,"1,031",0,0,0,"['Toriyama, Akira', 'Original Creator']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jan 2, 1982","Producers, 
    None found, add some","Source, 
  Manga","Genres, 
ComedyComedy,         Sci-FiSci-Fi","Theme, 
Gag HumorGag Humor","Demographic, 
ShounenShounen","Duration, 
  46 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.001 (scored by 274274 users)
      


1
          indicates a weighted score.","Ranked, 
  #94472

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #13221",Parent story:: /anime/2222/Dr_Slump__Arale-chan,
20145,,,,,,,,,,Rintarou:Director,"Vivaldi, Antonio Lucio:Music","Natsume, Souseki:Original Creator","Tokoro, Tomokazu:In-Between Animation",Wagahai wa Neko de Aru,#10930,#15084,609,0,0,0,"['Rintarou', 'Director'], ['Vivaldi, Antonio Lucio', 'Music'], ['Natsume, Souseki', 'Original Creator'], ['Tokoro, Tomokazu', 'In-Between Animation']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Feb 17, 1982","Producers, 
Fuji TV","Source, 
  Unknown","Genres, 
ComedyComedy,         Slice of LifeSlice of Life","Theme, 
HistoricalHistorical","Duration, 
  1 hr. 13 min.","Rating, 
  G - All Ages","Score, 
5.661 (scored by 135135 users)
      


1
          indicates a weighted score.","Ranked, 
  #109302

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15084","Members, 
    609",Alternative version:: /anime/24447/Wagahai_wa_Inu_de_Aru__Don_Matsugorou_no_Seikatsu,
22973,,,,,,,,,,HARRY:Theme Song Performance,"Momose, Yoshiyuki:Key Animation","Kimura, Keiichiro:Animation Director",,Sangokushi,#17604,#16270,466,0,0,0,"['HARRY', 'Theme Song Performance'], ['Momose, Yoshiyuki', 'Key Animation'], ['Kimura, Keiichiro', 'Animation Director']","Status, 
  Finished Airing","Aired, 
  Jan 4, 1982","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genre, 
ActionAction","Theme, 
HistoricalHistorical","Duration, 
  1 hr. 34 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #176042

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #16270","Members, 
    466","Favorites, 
  1",,
24549,,,,,,,,,,,,,,Naniwabushi Daisuki,#16661,#18392,302,0,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Feb 7, 1982","Producers, 
    None found, add some","Source, 
  Unknown","Genres, 
DramaDrama,         SportsSports","Theme, 
HistoricalHistorical","Duration, 
  54 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
N/A1 (scored by - users)
      
1
          indicates a weighted score.","Ranked, 
  #166612

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #18392","Members, 
    302",,
