index,rec_1,rec_2,rec_3,rec_4,rec_5,rec_6,rec_7,rec_9,rec_10,staff_1,staff_2,staff_3,staff_4,Title,Ranked,Popularity,Members,PositiveReviews,MixedReviews,NegativeReviews,Staff,Type,Episodes,Status,Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographic,Duration,Rating,Related_content,rec_8
49,Ai Yori Aoshi,Bokura ga Ita,Tenchi Muyou! in Love 2: Harukanaru Omoi,Bokusatsu Tenshi Dokuro-chan,Tenchi Muyou! Ryououki,Video Girl Ai,Kono Subarashii Sekai ni Shukufuku wo!,,,"Gouda, Hiroaki:Director","Masunari, Koji:Episode Director","Hasegawa, Nahoko:Script","Inoue, Kikuko:Theme Song Performance",Aa! Megami-sama!,#2705,#2972,"54,078",17,3,2,"['Gouda, Hiroaki', 'Director'], ['Masunari, Koji', 'Episode Director'], ['Hasegawa, Nahoko', 'Script'], ['Inoue, Kikuko', 'Theme Song Performance']","Type, 
OVA","Episodes, 
  5","Status, 
  Finished Airing","Aired, 
  Feb 21, 1993 to May 17, 1994","Studios, 
AIC","Source, 
  Manga","Genres, 
ComedyComedy,         RomanceRomance,         SupernaturalSupernatural","Demographic, 
SeinenSeinen","Duration, 
  30 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.291 (scored by 2688526,885 users)
      


1
          indicates a weighted score.","Ranked, 
  #27052

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #2972","Adaptation:: /manga/446/Aa_Megami-sama, Alternative version:: /anime/50/Aa_Megami-sama_TV, Sequel:: /anime/304/Aa_Megami-sama_Movie, Other:: /anime/9611/Aa_Megami-sama_2011",Violet Evergarden
404,Kenpuu Denki Berserk,Legend of Lemnear: Kyokuguro no Tsubasa Valkisas,Hagure Yuusha no Aesthetica,JoJo no Kimyou na Bouken (TV),Detroit Metal City,Hellsing Ultimate,Lodoss-tou Senki,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,Berserk: Ougon Jidai-hen I - Haou no Tamago,"Akiyama, Katsuhito:Director","Iwanami, Yoshikazu:Sound Director","Oobari, Masami:Episode Director","Ochi, Hiroyuki:Episode Director",Bastard!! Ankoku no Hakaishin,#5775,#3321,"43,608",6,3,2,"['Akiyama, Katsuhito', 'Director'], ['Iwanami, Yoshikazu', 'Sound Director'], ['Oobari, Masami', 'Episode Director'], ['Ochi, Hiroyuki', 'Episode Director']","Type, 
OVA","Episodes, 
  6","Status, 
  Finished Airing","Aired, 
  Aug 25, 1992 to Jun 25, 1993","Studios, 
AIC","Source, 
  Manga","Genres, 
ActionAction,         AdventureAdventure,         FantasyFantasy,         EcchiEcchi","Theme, 
GoreGore","Demographic, 
SeinenSeinen","Duration, 
  28 min. per ep.","Rating, 
  R+ - Mild Nudity","Score, 
6.681 (scored by 1847518,475 users)
      


1
          indicates a weighted score.","Ranked, 
  #57752

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/611/Bastard_Ankoku_no_Hakaishin, Alternative version:: /anime/50953/Bastard_Ankoku_no_Hakaishin_ONA",Berserk: Ougon Jidai-hen III - Kourin
851,Shonan Junai Gumi!,Great Teacher Onizuka,Slam Dunk,Tokyo Revengers,Beelzebub,Golden Boy,Gintama,Salaryman Kintarou,Saiki Kusuo no Ψ-nan,"Mori, Takeshi:Director","Fujiyama, Fusanobu:Sound Director","Tsurumaki, Kazuya:Key Animation","Nishimori, Hiroyuki:Original Creator",Kyou kara Ore wa!!,#536,#3768,"34,211",10,0,0,"['Mori, Takeshi', 'Director'], ['Fujiyama, Fusanobu', 'Sound Director'], ['Tsurumaki, Kazuya', 'Key Animation'], ['Nishimori, Hiroyuki', 'Original Creator']","Episodes, 
  10","Status, 
  Finished Airing","Aired, 
  Apr 1, 1993 to Dec 21, 1997","Producers, 
    None found, add some","Source, 
  Manga","Genre, 
ComedyComedy","Theme, 
DelinquentsDelinquents","Demographic, 
ShounenShounen","Duration, 
  43 min. per ep.","Rating, 
  R - 17+ (violence & profanity)","Score, 
8.061 (scored by 1101311,013 users)
      


1
          indicates a weighted score.","Ranked, 
  #5362

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #3768",Adaptation:: /manga/6812/Kyou_kara_Ore_wa,Gokusen
842,InuYasha,Kishin Douji Zenki,Yuu☆Yuu☆Hakusho,3x3 Eyes,Tactics,,,,,"Yuyama, Kunihiko:Director","Mima, Masafumi:Sound Director","Kato, Takao:Episode Director","Ikehata, Takashi:Episode Director",Ushio to Tora,#3475,#5493,"14,263",3,1,0,"['Yuyama, Kunihiko', 'Director'], ['Mima, Masafumi', 'Sound Director'], ['Kato, Takao', 'Episode Director'], ['Ikehata, Takashi', 'Episode Director']","Type, 
OVA","Episodes, 
  10","Status, 
  Finished Airing","Aired, 
  Sep 11, 1992 to Aug 1, 1993","Studios, 
Pastel","Source, 
  Manga","Genres, 
ActionAction,         HorrorHorror","Theme, 
MythologyMythology","Demographic, 
ShounenShounen","Duration, 
  30 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.151 (scored by 46904,690 users)
      


1
          indicates a weighted score.","Ranked, 
  #34752

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Adaptation:: /manga/7747/Ushio_to_Tora, Side story:: /anime/5308/Ushio_to_Tora__Comical_Deformer_Gekijou, Alternative version:: /anime/29854/Ushio_to_Tora_TV",
2387,Genius Party,Aoi Bungaku Series,,,,,,,,,,,,Ai Monogatari: 9 Love Stories,#6520,#8325,"5,127",2,0,0,,"Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Apr 2, 1993","Producers, 
    None found, add some","Source, 
  Unknown","Genres, 
DramaDrama,         RomanceRomance","Duration, 
  1 hr. 32 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.541 (scored by 15691,569 users)
      


1
          indicates a weighted score.","Ranked, 
  #65202

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8325","Members, 
    5,127","Favorites, 
  8",Adaptation:: /manga/75947/Ai_Monogatari,
10822,,,,,,,,,,,,,,Ranma ½: Totteoki Talk - Best of Memories,#4187,#8668,"4,595",1,0,0,,"Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  May 1, 1993","Studios, 
Kitty Film Mitaka Studio","Source, 
  Manga","Genres, 
ComedyComedy,         Slice of LifeSlice of Life","Theme, 
Martial ArtsMartial Arts","Duration, 
  43 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
7.011 (scored by 13811,381 users)
      


1
          indicates a weighted score.","Ranked, 
  #41872

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8668",Other:: /anime/210/Ranma_½,
3989,Jormungand,Cleopatra D.C.,Under the Dog,,,,,,,"Katou, Kazuo:Producer","Aoki, Yasunao:Director","Watanabe, Jun:Sound Director","Shintani, Kaoru:Script",Suna no Bara: Yuki no Mokushiroku,#8465,#8717,"4,534",3,1,0,"['Katou, Kazuo', 'Producer'], ['Aoki, Yasunao', 'Director'], ['Watanabe, Jun', 'Sound Director'], ['Shintani, Kaoru', 'Script']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Apr 25, 1993","Producers, 
Toei Video,       Hakusensha","Source, 
  Manga","Genre, 
ActionAction","Duration, 
  44 min.","Rating, 
  R - 17+ (violence & profanity)","Score, 
6.201 (scored by 12491,249 users)
      


1
          indicates a weighted score.","Ranked, 
  #84652

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #8717","Members, 
    4,534","Favorites, 
  10",Adaptation:: /manga/59111/Desert_Rose,
3518,Kujira no Chouyaku,Nekojiru-sou,A Piece of Phantasmagoria,,,,,,,,,,,Ginga no Uo Ursa Minor Blue,#8311,#9460,"3,492",1,0,0,,"Status, 
  Finished Airing","Aired, 
  May 21, 1993","Producers, 
Ai ga areba Daijobu,       Tamura Shigeru Studio,       Project Team Sarah","Licensors, 
    None found, add some","Genres, 
Award WinningAward Winning,         FantasyFantasy","Demographic, 
KidsKids","Duration, 
  23 min.","Rating, 
  PG - Children","Score, 
6.231 (scored by 14551,455 users)
      


1
          indicates a weighted score.","Ranked, 
  #83112

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #9460","Members, 
    3,492","Favorites, 
  9",Alternative version:: /anime/6094/A_Piece_of_Phantasmagoria,
3462,,,,,,,,,,"Horiuchi, Osamu:Producer","Yuyama, Kunihiko:Director","Fujimoto, Yoshitaka:Director","Shudou, Takeshi:Script",Minky Momo in Yume ni Kakeru Hashi,#3869,#10069,"2,836",4,0,0,"['Horiuchi, Osamu', 'Producer'], ['Yuyama, Kunihiko', 'Director'], ['Fujimoto, Yoshitaka', 'Director'], ['Shudou, Takeshi', 'Script']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  May 21, 1993","Producers, 
Starchild Records,       Yomiuri Advertising","Source, 
  Original","Genre, 
DramaDrama","Theme, 
Mahou ShoujoMahou Shoujo","Duration, 
  38 min.","Rating, 
  G - All Ages","Score, 
7.071 (scored by 10521,052 users)
      


1
          indicates a weighted score.","Ranked, 
  #38692

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #10069","Members, 
    2,836","Parent story:: /anime/518/Mahou_no_Princess_Minky_Momo, Prequel:: /anime/6492/Minky_Momo_in_Tabidachi_no_Eki",
2101,Hana yori Dango,Hiyokoi,,,,,,,,"Maruyama, Masao:Producer","Honda, Yasunori:Sound Director","Araki, Kenichi:Script","Kobayashi, Akiko:Theme Song Composition",Singles,#12097,#11453,"1,827",0,1,1,"['Maruyama, Masao', 'Producer'], ['Honda, Yasunori', 'Sound Director'], ['Araki, Kenichi', 'Script'], ['Kobayashi, Akiko', 'Theme Song Composition']","Status, 
  Finished Airing","Aired, 
  May 28, 1993","Producers, 
Shueisha","Licensors, 
    None found, add some","Genre, 
RomanceRomance","Demographic, 
ShoujoShoujo","Duration, 
  30 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.271 (scored by 693693 users)
      


1
          indicates a weighted score.","Ranked, 
  #120972

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11453","Members, 
    1,827","Favorites, 
  0","Adaptation:: /manga/48801/Singles, Other:: /anime/2091/Oshare_Kozou_wa_Hanamaru",
2093,Hachimitsu to Clover,,,,,,,,,,,,,Pops,#12330,#11909,"1,555",0,0,1,,"Status, 
  Finished Airing","Aired, 
  Jun 25, 1993","Producers, 
    None found, add some","Licensors, 
    None found, add some","Genres, 
RomanceRomance,         Slice of LifeSlice of Life","Demographic, 
ShoujoShoujo","Duration, 
  31 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.151 (scored by 575575 users)
      


1
          indicates a weighted score.","Ranked, 
  #123302

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11909","Members, 
    1,555","Favorites, 
  3","Adaptation:: /manga/87736/Pops, Other:: /anime/2091/Oshare_Kozou_wa_Hanamaru",
2022,Ankoku Shinwa,,,,,,,,,"Yasumura, Ryou:Director","Kawai, Yuuko:Theme Song Performance","Wada, Kaoru:Music","Abe, Misao:Key Animation",Fight!!,#12755,#11912,"1,550",0,0,1,"['Yasumura, Ryou', 'Director'], ['Kawai, Yuuko', 'Theme Song Performance'], ['Wada, Kaoru', 'Music'], ['Abe, Misao', 'Key Animation']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Jun 18, 1993","Producers, 
    None found, add some","Source, 
  Manga","Genres, 
ActionAction,         FantasyFantasy,         SupernaturalSupernatural","Duration, 
  30 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
4.811 (scored by 598598 users)
      


1
          indicates a weighted score.","Ranked, 
  #127552

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #11912","Members, 
    1,550","Favorites, 
  1",,
2086,,,,,,,,,,"Kakudou, Hiroyuki:Director","Tanaka, Hideyuki:Sound Director","Suganuma, Eiji:Episode Director","Sumisawa, Katsuyuki:Script",NG Knight Ramune & 40 DX: Wakuwaku Jikuu - Honoo no Daisousasen,#6481,#12284,"1,368",0,0,0,"['Kakudou, Hiroyuki', 'Director'], ['Tanaka, Hideyuki', 'Sound Director'], ['Suganuma, Eiji', 'Episode Director'], ['Sumisawa, Katsuyuki', 'Script']","Episodes, 
  3","Status, 
  Finished Airing","Aired, 
  Jun 23, 1993 to Sep 22, 1993","Producers, 
    None found, add some","Source, 
  Original","Genres, 
AdventureAdventure,         ComedyComedy,         FantasyFantasy","Duration, 
  30 min. per ep.","Rating, 
  PG-13 - Teens 13 or older","Score, 
6.551 (scored by 371371 users)
      


1
          indicates a weighted score.","Ranked, 
  #64812

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12284","Members, 
    1,368","Favorites, 
  2","Prequel:: /anime/2085/NG_Knight_Ramune___40_EX__Biku_Biku_Triangle_Ai_no_Arashi_Daisakusen, Sequel:: /anime/2087/VS_Knight_Lamune___40_Fire",
2091,Koi Kaze,,,,,,,,,"Maruyama, Masao:Producer","Endou, Takuji:Director","Satou, Yuuzou:Key Animation","Takahashi, Kumiko:Key Animation",Oshare Kozou wa Hanamaru,#11930,#12419,"1,310",0,0,2,"['Maruyama, Masao', 'Producer'], ['Endou, Takuji', 'Director'], ['Satou, Yuuzou', 'Key Animation'], ['Takahashi, Kumiko', 'Key Animation']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Apr 23, 1993","Producers, 
    None found, add some","Source, 
  Manga","Genre, 
RomanceRomance","Demographic, 
ShoujoShoujo","Duration, 
  30 min.","Rating, 
  PG-13 - Teens 13 or older","Score, 
5.341 (scored by 520520 users)
      


1
          indicates a weighted score.","Ranked, 
  #119302

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #12419","Members, 
    1,310",Adaptation:: /manga/4693/Oshare_Kozou_ni_Hanamaru,
18029,,,,,,,,,,"Hoshiyama, Hiroyuki:Screenplay",,,,Hello Kitty no Suteki na Kyoudai,#10584,#15061,611,0,0,0,"['Hoshiyama, Hiroyuki', 'Screenplay']","Type, 
OVA","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  May 21, 1993","Studios, 
    None found, add some","Source, 
  Unknown","Genre, 
FantasyFantasy","Demographic, 
KidsKids","Duration, 
  29 min.","Rating, 
  G - All Ages","Score, 
5.741 (scored by 187187 users)
      


1
          indicates a weighted score.","Ranked, 
  #105842

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15061",Other:: /anime/22461/Hello_Kitty_no_Yume_Dorobou,
17485,,,,,,,,,,"Hata, Masami:Director","Arisawa, Takanori:Music","Matsuda, Akihiko:Sound Effects","Kaneshima, Kunio:Background Art",Kiki to Lala no Ohimesama ni Naritai,#10807,#15126,604,0,1,0,"['Hata, Masami', 'Director'], ['Arisawa, Takanori', 'Music'], ['Matsuda, Akihiko', 'Sound Effects'], ['Kaneshima, Kunio', 'Background Art']","Episodes, 
  1","Status, 
  Finished Airing","Aired, 
  Apr 21, 1993","Producers, 
Sanrio,       Grouper Productions","Source, 
  Unknown","Demographic, 
KidsKids","Duration, 
  30 min.","Rating, 
  G - All Ages","Score, 
5.681 (scored by 207207 users)
      


1
          indicates a weighted score.","Ranked, 
  #108072

2
    based on the top anime page. Please note that 'Not yet aired' and 'R18+' titles are excluded.","Popularity, 
  #15126","Members, 
    604","Favorites, 
  2",Other:: /anime/9292/Kiki_to_Lala_no_Aoi_Tori,
